,logFC,AveExpr,t,P.Value,adj.P.Val
CD155 (PVR),0.280209526767504,2.22059551298088,25.8787955681405,1.13635293006741e-147,1.74998351230381e-145
CD141 (Thrombomodulin),0.304047740361409,3.54241063451332,23.8708767932715,5.02313718341344e-126,3.86781563122835e-124
CD31,0.292940919967722,1.73576057614785,20.480569976967,2.09454881670493e-93,1.07520172590853e-91
CD71,0.335834222524942,5.08035053392996,18.7586260215984,9.93059085128491e-79,3.82327747774469e-77
CD169 (Sialoadhesin; Siglec-1),0.220303018542691,3.31954035515571,17.0176948735584,3.4482226904053e-65,1.06205258864483e-63
CD304 (Neuropilin-1),0.225999910456189,1.96945867038835,16.5480276620872,9.27027131138908e-62,2.37936963658986e-60
CLEC12A,0.254363329232857,1.25176884398972,15.356191869219,1.75184590448629e-53,3.85406098986985e-52
CD305 (LAIR1),0.225076889719071,1.77485047689827,14.6691082859614,5.45512243329022e-49,1.05011106840837e-47
HLA-DR; DP; DQ,0.232368414036553,2.28452336660064,14.5672702833681,2.42936846853389e-48,4.15691937949132e-47
CD18,0.235072994614875,0.740205892772052,14.1732846847461,7.12928929374447e-46,1.09791055123665e-44
CD29,0.198169959383448,1.9436951245545,13.5899241054691,2.42052834083699e-42,3.38873967717178e-41
CD49d,0.206334612688005,1.4796012583297,13.4634361188289,1.34947414832036e-41,1.73182515701113e-40
HLA-DR,0.211608239694098,3.28092534903028,13.439313487464,1.86939576957451e-41,2.21451498857289e-40
CD162,0.220204913618247,1.79783270736739,12.447724332973,7.46348759304639e-36,8.20983635235103e-35
CD86,0.198229866724244,1.22818164863368,11.0533243408314,1.08069441095411e-28,1.10951292857955e-27
CD44,0.197127933109043,1.18496690703204,10.4838677739779,5.21930924602984e-26,5.02358514930373e-25
CD49f,0.187086699004591,1.86050377129931,10.3516198462909,2.09397589378864e-25,1.89689580966735e-24
CD354 (TREM-1),0.175056269030197,2.30292326498407,10.2089680687674,9.1912092852856e-25,7.8635901662999e-24
CD33,0.186265180294442,1.45556994944865,9.84243363650521,3.74888315094334e-23,3.03856844865934e-22
CD64,0.178006800736229,1.28061239202223,9.46830558745124,1.439849713957e-21,1.10868427974689e-20
CD11a,0.18167747940902,1.6743696146423,9.15818125650478,2.66781908814303e-20,1.95640066463822e-19
CD107a (LAMP-1),0.161561182067942,3.1355175785282,6.6226124707453,1.76989269713461e-11,1.23892488799423e-10
CD35,0.141319261055641,1.32478494726679,4.51962788009891,3.09956166027321e-06,2.07535867687858e-05
CD11b,0.140771699978686,0.729574773184909,4.47079763769241,3.89900366278148e-06,2.50186068361812e-05
CD11c,0.148024798106198,1.19863414910092,4.37718880412426,6.01466710081901e-06,3.70503493410451e-05
CD101 (BB27),0.134901969404721,2.48856332857515,4.06244845355908,2.4291513863568e-05,1.43880505191902e-04
CD58 (LFA-3),0.123002751708971,3.46773410323657,3.92135330684149,4.40442529134885e-05,2.51215368469527e-04
CD43,0.129229816457526,1.24967393909554,3.4372954291995,2.93849362724153e-04,0.00161617149498284
CD63,0.119765557262966,2.38323724647957,2.26906483114501,0.0116328325348777,0.0617743520817641
CD163,0.112397776819516,2.46893064124316,1.63860022807093,0.0506492228211276,0.259999343815122
CD328 (Siglec-7),0.113259009117838,0.919347043316356,1.43752685559885,0.0752851191009293,0.373997043275584
