,logFC,AveExpr,t,P.Value,adj.P.Val
CD48,1.09242223344041,0.229612520969556,95.0564511224885,0,0
CD39,0.422057523755958,1.59766866656863,37.9055328057676,2.32696915653848e-313,2.98627708422438e-312
CD36,0.267035311026625,0.199260175697091,24.5322954942388,5.77817073490448e-133,5.23434290103112e-132
CD13,0.294501126488532,1.40994927480412,22.5786321358475,5.20809496481436e-113,4.45581458100784e-112
CD54,0.366757637097214,0.176103124361557,22.207998283843,2.07706823438951e-109,1.68351846366307e-108
CD11b,0.184176582334688,0.729574773184909,8.20107846425762,1.19960708053487e-16,5.27827115435343e-16
CD45,0.181069369816159,1.07010965298743,8.15243950544623,1.79557021839937e-16,7.6810503787084e-16
CD112 (Nectin-2),0.148748262517559,1.62490477790574,7.30797895257645,1.36202260033049e-13,5.37824308848449e-13
CD93,0.14381373419047,1.62561272559171,5.87604641808633,2.10490596873533e-09,7.90623217524977e-09
CD11c,0.167325424566148,1.19863414910092,5.45208123205572,2.49273019118331e-08,8.92745231260998e-08
CD14,0.141126988739775,1.38929527065155,4.99007846718257,3.02078981830199e-07,1.0572764364057e-06
IgM,0.133945325205557,3.56038732725334,4.90024301112106,4.79042121866879e-07,1.63938859483332e-06
CD195 (CCR5),0.129982298231508,1.83126339690937,4.30884072050933,8.21035028938461e-06,2.58039580523516e-05
CD244 (2B4),0.126781900279757,0.885682410297691,2.90811743389873,0.00181830036519486,0.00549055404392173
CD55,0.120900520481182,1.27908786878113,2.2814553305341,0.0112613905912156,0.0333510413662924
Podoplanin,0.0935221926531747,2.0710485618343,0,0.830432700713602,1
CD84,0.0927264968612062,1.91378231283554,0,0.848511594063374,1
CD192 (CCR2),0.0895770527264247,1.95154113823726,0,0.943830438268965,1
IgE,0.0885803781100659,2.2722395148683,0,0.962971385766046,1
CD61,0.0796002534117539,0.744695351644459,0,0.986512437195981,1
FcεRIα,0.0836649695492007,1.69069029656617,0,0.987891230362727,1
CD1c,0.0768061179643975,0.703677184713491,0,0.992378686802043,1
CD127 (IL-7Rα),0.0738185444326286,1.26459693654745,0,0.999306425552047,1
CD83,0.0718564608912406,2.12517098855323,0,0.999997029915987,1
CD137 (4-1BB),0.0699038651915174,2.33304921097104,0,0.999997259783327,1
CD319 (CRACC),0.0668364953495146,1.66746805824128,0,0.999997689096737,1
CD150 (SLAM),0.0702048946353876,2.43402845520874,0,0.99999913779956,1
NKp80,0.0646785188668548,2.21662791165005,0,0.999999983934059,1
CD45RO,0.0615481554023998,1.46247971497881,0,0.999999992291052,1
CD267 (TACI),0.058652423736724,1.84410568615858,0,0.99999999921352,1
CD226 (DNAM-1),0.0480170195113377,1.19447404104427,0,0.999999999926027,1
CD279 (PD-1),0.0557088730758597,2.1386159871405,0,0.999999999957991,1
CD37,0.0552723350446637,1.82255201372609,0,0.999999999965721,1
TCR Vα7.2,0.047313579399036,1.25840350256098,0,0.999999999985341,1
CD79b (Igβ),0.0535987945137543,1.74782542977115,0,0.999999999995486,1
CD172a (SIRPα),0.0218152512519756,2.33548221741869,0,0.999999999996969,1
CD223 (LAG-3),0.0541061472434554,1.99848252673563,0,0.999999999997136,1
CD19,0.0327806606446587,0.611602916981717,0,0.999999999999788,1
CD42b,0.0416768264553899,1.25986380379857,0,0.999999999999916,1
CD161,0.0437734490375209,1.43712816003475,0,0.999999999999937,1
TCR α/β,0.0406505527896042,1.27365899043913,0,0.999999999999943,1
CD194 (CCR4),0.0316031890113281,1.00153158055474,0,0.999999999999947,1
CD109,0.0508242032660578,2.17469095965405,0,0.999999999999956,1
CD154,0.0515441630867037,2.18179418539097,0,0.999999999999981,1
CD268 (BAFF-R),0.033326563143453,0.853927701582355,0,0.999999999999983,1
CD24,0.0503497570554796,2.26996329149548,0,0.999999999999987,1
TCR Vδ2,0.0315670730418989,0.535827330237955,0,0.999999999999991,1
CD270 (HVEM; TR2),0.0518754950575164,1.81338403213597,0,0.999999999999993,1
CD99,0.0224976962411104,0.790561276545519,0,0.999999999999993,1
CD134 (OX40),0.05193171247576,1.79141522817464,0,0.999999999999998,1
CD5,0.0266090441128422,0.483574459226479,0,0.999999999999998,1
CD158e1 (KIR3DL1; NKB1),0.039657774778882,1.43992208325434,0,0.999999999999999,1
CD183 (CXCR3),0.0462331223059008,1.5553907215721,0,1,1
CD73 (Ecto-5'-nucleotidase),0.0298794554800318,1.01395480047885,0,1,1
CD3,0.0162818791866567,0.763746347969074,0,1,1
CD56 (NCAM),0.0178937544010822,1.13858231967123,0,1,1
CD45RA,0.0304450941108093,1.56845832237482,0,1,1
CD25,4.40116320892662e-04,0.682146226270529,0,1,1
TIGIT (VSTM3),0.0149640736212923,1.74950092618033,0,1,1
CD20,0.0202603231711953,0.811028541733108,0,1,1
CD335 (NKp46),0.0241675762739622,1.0652645200758,0,1,1
CD146,0.0239648171398632,0.965711848734984,0,1,1
CD196 (CCR6),0.0120432496654645,1.8483930557782,0,1,1
CD185 (CXCR5),0.027348427542243,1.62995518259378,0,1,1
CD62L,0.0109850739753392,0.328527420867017,0,1,1
CD152 (CTLA-4),0.0310713534196088,1.80008488631771,0,1,1
CD27,0.00556298597920105,0.626218826773175,0,1,1
CD314 (NKG2D),0.0424885688632099,1.8520364185789,0,1,1
CD57 Recombinant,0.0239564955019236,1.15014465559771,0,1,1
CD272 (BTLA),0.0399663345318504,1.7179997496896,0,1,1
CD275 (B7-H2; B7-RP1; ICOSL),0.0338348390435098,1.78696854148542,0,1,1
CX3CR1,0.0301256357348636,1.68292926053687,0,1,1
CD21,6.09703351881297e-04,0.481078536233507,0,1,1
integrin β7,0.00218005803665085,1.20027192344475,0,1,1
CD62P (P-Selectin),0.0264821376513034,1.05656447713996,0,1,1
CD119 (IFN-γ R α chain),0.0411400475913788,1.93213197168637,0,1,1
CD122 (IL-2Rβ),0.0205447839158564,1.71101118408791,0,1,1
CD41,0.00956555191554683,0.289094347535183,0,1,1
CD303 (BDCA-2),0.0395093896255314,2.10016353975029,0,1,1
IgD,0.0218830938350549,0.563759614405218,0,1,1
CD28,0.0140803043500824,1.81798616561837,0,1,1
CD38,0.0123091925760859,1.78469368196217,0,1,1
CD26,0.0195444928391948,1.9096624477482,0,1,1
CD115 (CSF-1R),0.0346726828715091,1.92934696742926,0,1,1
CD158 (KIR2DL1/S1/S3/S5),0.0181897656728851,1.70417004073789,0,1,1
CD200 (OX2),0.0444792240621167,1.87472779110415,0,1,1
CD142,0.00191696755316264,1.87034201344915,0,1,1
CLEC1B (CLEC2),0.015565435943388,0.491291350070378,0,1,1
CD94,0.0102452340411419,1.05022449485426,0,1,1
CD23,0.0439170353774754,1.6570005229244,0,1,1
GPR56,0.0198967527764937,1.03879685067811,0,1,1
CD82,0.00973779144809826,1.63517212038807,0,1,1
CD131,0.0196928921880825,1.55635738165441,0,1,1
CD116,0.0330941607909074,1.64204958161752,0,1,1
