Set,N,DE,P.DE,FDR,DEG.GENES
GOBP_CELL_ACTIVATION,966,18,3.7731458485048e-07,0.00553179647363194,"TRGC1,RHOA,IRF8,GAPT,HLA-DQA2,CLEC4A,FYN,ENTPD1,TSLP,STXBP2,RSAD2,NDRG1,ITGB1,INHBA,ATF2,CXCR2,CR1,SIRPB1"
GOBP_VESICLE_MEDIATED_TRANSPORT,1350,21,6.87606771116462e-07,0.00553179647363194,"EZR,IRF8,CD36,FYN,RPH3A,OCIAD2,ENPP2,STXBP2,SH3BP1,AP1S2,ATP9A,ITGB1,EHD1,APOBR,CXCR2,CCR1,NAPA,SIRPB1,ARL4C,KRT18,TIMD4"
GOBP_INTRACELLULAR_SIGNALING_CASSETTE,1594,22,2.60348477569414e-06,0.0107127305262841,"DEFB1,EZR,NLRP2,NUCB1,RHOA,CD36,ARHGAP24,CSPG4,YWHAQ,SH3BP1,DUSP2,ITGB1,INHBA,ATF2,CXCR2,SH2B2,CCR1,RHOF,SPRY1,AR,IKBKE,CDC42EP4"
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY,781,15,2.76117089640324e-06,0.0107127305262841,"CD300C,HLA-DQA2,CD36,CLEC4A,ADGRE3,TRGC2,PKD2L1,CSPG4,TMEM123,ITGB1,CXCR2,CCR1,CR1,NID1,AR"
GOCC_CELL_SURFACE,691,14,3.32900264956002e-06,0.0107127305262841,"TRGC1,CD36,CLEC4A,TRGC2,PKD2L1,CSPG4,TMEM123,ITGB1,TCN2,CXCR2,EGFL7,CCR1,CR1,SIRPB1"
GOCC_SECRETORY_GRANULE,723,14,5.59723722660294e-06,0.0150099244960069,"FTL,RHOA,CD36,ADGRE3,RPH3A,PADI2,STXBP2,NPC2,CXCR2,PYGL,CR1,RHOF,SERPINB6,SIRPB1"
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,1316,19,7.56989954819604e-06,0.0160218782129387,"EZR,NLRP2,RHOA,IRF8,HLA-DQA2,CD36,FYN,TSLP,RSAD2,ITGB1,INHBA,ATF2,G0S2,CCR1,CR1,SPRY1,SIRPB1,AR,IKBKE"
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,969,16,8.52208722169679e-06,0.0160218782129387,"EZR,TRGC1,RHOA,LGMN,HLA-DQA2,CD36,TRGC2,CD99,FYN,TSLP,RSAD2,SH2B2,CCR1,CR1,SIRPB1,IKBKE"
GOBP_DEFENSE_RESPONSE,1461,20,9.20907478125356e-06,0.0160218782129387,"DEFB1,NLRP2,IRF8,CD300C,CD36,CLEC4A,FYN,PSMA6,TSLP,RSAD2,ITGB1,INHBA,CXCR2,CCR1,CR1,WFDC2,ABHD12,RAB23,IKBKE,CDC42EP4"
GOMF_CALCIUM_ION_BINDING,466,11,9.95766203414464e-06,0.0160218782129387,"NUCB1,CLEC4A,ADGRE3,PKD2L1,RPH3A,PADI2,ENPP2,ITGB1,EHD1,EGFL7,NID1"
