Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
HALLMARK_FATTY_ACID_METABOLISM,141,1,0.0133483309020589,0.385574012266324,VNN1,1,2,0.5
HALLMARK_XENOBIOTIC_METABOLISM,163,1,0.0154229604906529,0.385574012266324,VNN1,1,2,0.5
HALLMARK_ADIPOGENESIS,190,0,1,1,"",0,2,0
HALLMARK_ALLOGRAFT_REJECTION,184,0,1,1,"",0,2,0
HALLMARK_ANDROGEN_RESPONSE,97,0,1,1,"",0,2,0
HALLMARK_ANGIOGENESIS,27,0,1,1,"",0,2,0
HALLMARK_APICAL_JUNCTION,163,0,1,1,"",0,2,0
HALLMARK_APICAL_SURFACE,35,0,1,1,"",0,2,0
HALLMARK_APOPTOSIS,151,0,1,1,"",0,2,0
HALLMARK_BILE_ACID_METABOLISM,95,0,1,1,"",0,2,0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,70,0,1,1,"",0,2,0
HALLMARK_COAGULATION,112,0,1,1,"",0,2,0
HALLMARK_COMPLEMENT,185,0,1,1,"",0,2,0
HALLMARK_DNA_REPAIR,148,0,1,1,"",0,2,0
HALLMARK_E2F_TARGETS,198,0,1,1,"",0,2,0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,160,0,1,1,"",0,2,0
HALLMARK_ESTROGEN_RESPONSE_EARLY,178,0,1,1,"",0,2,0
HALLMARK_ESTROGEN_RESPONSE_LATE,171,0,1,1,"",0,2,0
HALLMARK_G2M_CHECKPOINT,193,0,1,1,"",0,2,0
HALLMARK_GLYCOLYSIS,180,0,1,1,"",0,2,0
HALLMARK_HEDGEHOG_SIGNALING,30,0,1,1,"",0,2,0
HALLMARK_HEME_METABOLISM,178,0,1,1,"",0,2,0
HALLMARK_HYPOXIA,176,0,1,1,"",0,2,0
HALLMARK_IL2_STAT5_SIGNALING,191,0,1,1,"",0,2,0
HALLMARK_IL6_JAK_STAT3_SIGNALING,82,0,1,1,"",0,2,0
HALLMARK_INFLAMMATORY_RESPONSE,189,0,1,1,"",0,2,0
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,"",0,2,0
HALLMARK_INTERFERON_GAMMA_RESPONSE,195,0,1,1,"",0,2,0
HALLMARK_KRAS_SIGNALING_DN,117,0,1,1,"",0,2,0
HALLMARK_KRAS_SIGNALING_UP,170,0,1,1,"",0,2,0
HALLMARK_MITOTIC_SPINDLE,198,0,1,1,"",0,2,0
HALLMARK_MTORC1_SIGNALING,196,0,1,1,"",0,2,0
HALLMARK_MYC_TARGETS_V1,195,0,1,1,"",0,2,0
HALLMARK_MYC_TARGETS_V2,57,0,1,1,"",0,2,0
HALLMARK_MYOGENESIS,152,0,1,1,"",0,2,0
HALLMARK_NOTCH_SIGNALING,31,0,1,1,"",0,2,0
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,"",0,2,0
HALLMARK_P53_PATHWAY,194,0,1,1,"",0,2,0
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,"",0,2,0
HALLMARK_PEROXISOME,95,0,1,1,"",0,2,0
HALLMARK_PI3K_AKT_MTOR_SIGNALING,99,0,1,1,"",0,2,0
HALLMARK_PROTEIN_SECRETION,94,0,1,1,"",0,2,0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,"",0,2,0
HALLMARK_SPERMATOGENESIS,93,0,1,1,"",0,2,0
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,"",0,2,0
HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,0,1,1,"",0,2,0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,"",0,2,0
HALLMARK_UV_RESPONSE_DN,130,0,1,1,"",0,2,0
HALLMARK_UV_RESPONSE_UP,143,0,1,1,"",0,2,0
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,"",0,2,0
