,Set,NGenes,Direction,PValue,FDR
1,HALLMARK_INTERFERON_ALPHA_RESPONSE,90,Up,0.0458811633749248,0.942615446411292
2,HALLMARK_ALLOGRAFT_REJECTION,126,Down,0.0866999444068893,0.942615446411292
3,HALLMARK_PEROXISOME,78,Up,0.0952694308648768,0.942615446411292
4,HALLMARK_IL6_JAK_STAT3_SIGNALING,67,Down,0.101105709188098,0.942615446411292
5,HALLMARK_HEDGEHOG_SIGNALING,16,Up,0.117640526363407,0.942615446411292
6,HALLMARK_INFLAMMATORY_RESPONSE,123,Down,0.142890715468556,0.942615446411292
7,HALLMARK_HEME_METABOLISM,140,Down,0.202642665521945,0.942615446411292
8,HALLMARK_ADIPOGENESIS,167,Up,0.203847665664393,0.942615446411292
9,HALLMARK_PROTEIN_SECRETION,90,Up,0.232237865330426,0.942615446411292
10,HALLMARK_BILE_ACID_METABOLISM,69,Up,0.24634274178424,0.942615446411292
11,HALLMARK_P53_PATHWAY,160,Up,0.297492180879921,0.942615446411292
12,HALLMARK_MTORC1_SIGNALING,172,Up,0.330309663474717,0.942615446411292
13,HALLMARK_TGF_BETA_SIGNALING,45,Down,0.350470784736367,0.942615446411292
14,HALLMARK_WNT_BETA_CATENIN_SIGNALING,26,Up,0.370150349795741,0.942615446411292
15,HALLMARK_APICAL_JUNCTION,101,Down,0.394268175219385,0.942615446411292
16,HALLMARK_NOTCH_SIGNALING,25,Down,0.39738048740891,0.942615446411292
17,HALLMARK_PI3K_AKT_MTOR_SIGNALING,84,Up,0.401404019697006,0.942615446411292
18,HALLMARK_MYC_TARGETS_V2,52,Down,0.40299544840934,0.942615446411292
19,HALLMARK_E2F_TARGETS,156,Down,0.407483700539968,0.942615446411292
20,HALLMARK_FATTY_ACID_METABOLISM,127,Up,0.490270320964498,0.942615446411292
21,HALLMARK_TNFA_SIGNALING_VIA_NFKB,163,Down,0.516760493386403,0.942615446411292
22,HALLMARK_MYOGENESIS,85,Up,0.517676351825764,0.942615446411292
23,HALLMARK_IL2_STAT5_SIGNALING,142,Down,0.52486253838796,0.942615446411292
24,HALLMARK_DNA_REPAIR,141,Down,0.526537439824224,0.942615446411292
25,HALLMARK_G2M_CHECKPOINT,144,Up,0.534585561935271,0.942615446411292
26,HALLMARK_HYPOXIA,131,Down,0.54882115257082,0.942615446411292
27,HALLMARK_GLYCOLYSIS,136,Up,0.583764580368716,0.942615446411292
28,HALLMARK_KRAS_SIGNALING_DN,50,Up,0.596225424011085,0.942615446411292
29,HALLMARK_APICAL_SURFACE,17,Down,0.611899241452868,0.942615446411292
30,HALLMARK_ESTROGEN_RESPONSE_LATE,99,Up,0.617370262886493,0.942615446411292
31,HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Down,0.625310531259299,0.942615446411292
32,HALLMARK_SPERMATOGENESIS,56,Up,0.632061428603745,0.942615446411292
33,HALLMARK_UV_RESPONSE_UP,115,Down,0.67568118487605,0.942615446411292
34,HALLMARK_CHOLESTEROL_HOMEOSTASIS,57,Down,0.718415921269367,0.942615446411292
35,HALLMARK_COMPLEMENT,137,Down,0.719163992498417,0.942615446411292
36,HALLMARK_ANDROGEN_RESPONSE,82,Down,0.726312628757054,0.942615446411292
37,HALLMARK_UV_RESPONSE_DN,95,Down,0.728351420765164,0.942615446411292
38,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,Down,0.729652858801083,0.942615446411292
39,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,80,Up,0.776944844019145,0.942615446411292
40,HALLMARK_MYC_TARGETS_V1,190,Up,0.806166094107503,0.942615446411292
41,HALLMARK_ESTROGEN_RESPONSE_EARLY,110,Up,0.820231099154902,0.942615446411292
42,HALLMARK_MITOTIC_SPINDLE,166,Down,0.831855735327917,0.942615446411292
43,HALLMARK_ANGIOGENESIS,18,Up,0.835313216112172,0.942615446411292
44,HALLMARK_PANCREAS_BETA_CELLS,11,Down,0.851184312872948,0.942615446411292
45,HALLMARK_COAGULATION,67,Up,0.858428135870681,0.942615446411292
46,HALLMARK_INTERFERON_GAMMA_RESPONSE,173,Up,0.867206210698389,0.942615446411292
47,HALLMARK_KRAS_SIGNALING_UP,112,Up,0.913857494645875,0.972188824091356
48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,103,Up,0.933996368151117,0.972912883490747
49,HALLMARK_XENOBIOTIC_METABOLISM,127,Down,0.969107424674053,0.980504497817684
50,HALLMARK_APOPTOSIS,122,Down,0.980504497817684,0.980504497817684
