Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,86,Up,7.86276424600286e-09,6.46319221021435e-06,""
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_3,7,Up,2.12400130392488e-05,0.00872964535913124,PLTP
WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,19,Down,0.000101306948611997,0.0175146128507913,ASAH1
WP_GLP1_SECRETION_FROM_INTESTINE_TO_PORTAL_VEIN,1,Down,0.000105829717996082,0.0175146128507913,GNAQ
WP_BIOSYNTHESIS_AND_TURNOVER_OF_1DEOXYSPHINGOID_BASES,6,Down,0.000106536574518195,0.0175146128507913,ASAH1
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_1,7,Up,0.000154706870157612,0.0181670067527939,PLTP
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_5,7,Up,0.000154706870157612,0.0181670067527939,PLTP
WP_SPHINGOLIPID_METABOLISM_OVERVIEW,19,Down,0.000187908551313144,0.0193076036474256,ASAH1
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,7,Down,0.000237265831134078,0.0216702792435792,"PDGFB,TNF"
WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION,15,Up,0.000415322934525199,0.0341395452179714,PLTP
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,10,Down,0.000693427072745216,0.0518179139815062,"GNAQ,RHOA"
WP_SPHINGOLIPID_PATHWAY,20,Down,0.00111541459642183,0.0764058998548954,ASAH1
WP_SYNTHESIS_OF_CERAMIDES_AND_1DEOXYCERAMIDES,14,Down,0.00121663239004653,0.0769286018937114,ASAH1
WP_INFLAMMATORY_RESPONSE_PATHWAY,14,Up,0.00137738132346467,0.0808719605634258,TNFRSF1A
WP_COMPLEMENT_ACTIVATION,12,Up,0.00150653038199004,0.0825578649330542,C3
