,Set,NGenes,Direction,PValue,FDR
1,GOBP_DETOXIFICATION_OF_COPPER_ION,9,Down,4.10177856072267e-07,0.00341882766496254
2,GOBP_CELLULAR_RESPONSE_TO_COPPER_ION,16,Down,4.30501500341565e-07,0.00341882766496254
3,GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND,14,Down,7.38335066570979e-06,0.0390899195411562
4,GOBP_RESPONSE_TO_ERYTHROPOIETIN,4,Down,3.10854093029729e-05,0.12343238898978
5,HP_PHOTORECEPTOR_LAYER_LOSS_ON_MACULAR_OCT,5,Up,8.8046228222497e-05,0.279687648571584
6,GOBP_INTRACELLULAR_ZINC_ION_HOMEOSTASIS,23,Down,0.000183167092516879,0.330566228738894
7,GOBP_AXON_CHOICE_POINT_RECOGNITION,2,Up,0.00019332554575884,0.330566228738894
8,GOBP_AXON_MIDLINE_CHOICE_POINT_RECOGNITION,2,Up,0.00019332554575884,0.330566228738894
9,GOMF_DIACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY,4,Up,0.000210360054803997,0.330566228738894
10,GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT,8,Down,0.000218807928942824,0.330566228738894
11,HP_POLYPHAGIA,46,Up,0.000237850998750558,0.330566228738894
12,HP_DECREASED_PATELLAR_REFLEX,5,Up,0.00029622327418601,0.330566228738894
13,GOBP_RESPONSE_TO_COPPER_ION,21,Down,0.000296576827717002,0.330566228738894
14,GOBP_CELLULAR_RESPONSE_TO_ZINC_ION,15,Down,0.000306949977917442,0.330566228738894
15,GOMF_2_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY,5,Up,0.000312188719453718,0.330566228738894
16,GOBP_OVARIAN_FOLLICLE_DEVELOPMENT,30,Down,0.000337519648854624,0.335051536422375
17,GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION,3,Up,0.000397545458871906,0.371424383721322
18,GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,15,Up,0.000425690795029573,0.375624827636373
19,GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE,27,Up,0.000494033071335077,0.412985645895527
20,GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,5,Down,0.00053986622354136,0.428734761425371
21,GOBP_REGULATION_OF_GROWTH_RATE,2,Up,0.000595213210397581,0.450179591464037
22,GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS,1,Down,0.0007031232169788,0.49728054655025
23,HP_SPONTANEOUS_PAIN_SENSATION,2,Down,0.000726762619715461,0.49728054655025
24,GOBP_SEROTONIN_UPTAKE,2,Down,0.000769887306915299,0.49728054655025
25,GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,10,Up,0.000782724527089105,0.49728054655025
26,GOBP_MONOCYTE_ACTIVATION,10,Down,0.00103278802289618,0.615371975673208
27,GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,25,Down,0.00104608974017356,0.615371975673208
