,Set,NGenes,Direction,PValue,FDR
1,WP_ZINC_HOMEOSTASIS,23,Down,8.76151462705466e-05,0.0429241321930621
2,WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM,4,Up,0.000104438277842,0.0429241321930621
3,WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,19,Up,0.000989982232114859,0.271255131599471
4,WP_SULFATASE_AND_AROMATASE_PATHWAY,2,Down,0.00395513770218309,0.80249548034981
5,WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,21,Up,0.00518357247916596,0.80249548034981
6,WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,4,Up,0.00585763124342927,0.80249548034981
7,WP_GPCRS_CLASS_B_SECRETINLIKE,3,Down,0.0136653828896947,0.994328688628018
8,WP_LET7_INHIBITION_OF_ES_CELL_REPROGRAMMING,2,Down,0.0137625214235123,0.994328688628018
9,WP_MACROPHAGE_MARKERS,8,Down,0.0153118336227417,0.994328688628018
10,WP_LACTO_SERIES_SPHINGOLIPID_METABOLISM,1,Up,0.0169069245213345,0.994328688628018
11,WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_PATHWAY,48,Up,0.0171593437029345,0.994328688628018
12,WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2,16,Up,0.0214594573423208,0.994328688628018
13,WP_TRIACYLGLYCERIDE_SYNTHESIS,17,Up,0.024268970710434,0.994328688628018
14,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,12,Down,0.0242974758859371,0.994328688628018
15,WP_MICRORNA_FOR_TARGETING_CANCER_GROWTH_AND_VASCULARIZATION_IN_GLIOBLASTOMA,5,Down,0.0245561289246839,0.994328688628018
16,WP_GENES_ASSOCIATED_WITH_THE_DEVELOPMENT_OF_RHEUMATOID_ARTHRITIS,10,Down,0.0246170142130611,0.994328688628018
17,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,50,Down,0.0258233142547625,0.994328688628018
18,WP_SYNTHESIS_OF_CERAMIDES_AND_1DEOXYCERAMIDES,14,Up,0.0258551012316411,0.994328688628018
19,WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING,16,Up,0.0266229137700764,0.994328688628018
20,WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,26,Up,0.0303019275400941,0.994328688628018
21,WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,55,Up,0.0334979149282404,0.994328688628018
22,WP_BIOMARKERS_FOR_UREA_CYCLE_DISORDERS,3,Up,0.0355312265740636,0.994328688628018
23,WP_PEPTIDE_GPCRS,11,Down,0.0355359896989969,0.994328688628018
24,WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,12,Up,0.0389058251691836,0.994328688628018
25,WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT,17,Down,0.0390431823102787,0.994328688628018
26,WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,12,Down,0.0390474369783069,0.994328688628018
27,WP_GLYCOLYSIS_IN_SENESCENCE,10,Up,0.0396385577428623,0.994328688628018
28,WP_NANOPARTICLE_TRIGGERED_REGULATED_NECROSIS,12,Up,0.0398085205777953,0.994328688628018
29,WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,11,Down,0.0416627831443354,0.994328688628018
30,WP_ESTRADIOL_REGULATION_IN_PORTOSINUSOIDAL_VASCULAR_DISEASE,4,Down,0.0469256091302556,0.994328688628018
31,WP_SCFA_AND_SKELETAL_MUSCLE_SUBSTRATE_METABOLISM,2,Up,0.047173265738158,0.994328688628018
32,WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY,6,Down,0.0477521060517773,0.994328688628018
33,WP_VITAMIN_B12_DISORDERS,9,Up,0.0494963276870368,0.994328688628018
34,WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES,20,Up,0.049877287661018,0.994328688628018
35,WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,14,Up,0.0499265738967403,0.994328688628018
36,WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY,15,Up,0.0513076046135391,0.994328688628018
37,WP_IL10_ANTIINFLAMMATORY_SIGNALING,10,Up,0.0534932095116212,0.994328688628018
38,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,86,Down,0.0566722663950735,0.994328688628018
39,WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA,50,Up,0.0583706542608251,0.994328688628018
40,WP_AEROBIC_GLYCOLYSIS,9,Up,0.0588680428448917,0.994328688628018
41,WP_AEROBIC_GLYCOLYSIS_AUGMENTED,9,Up,0.0588680428448917,0.994328688628018
42,WP_SILDENAFIL_TREATMENT,12,Down,0.0646580914272961,0.994328688628018
43,WP_FRAGILE_X_SYNDROME,83,Up,0.0664941598435131,0.994328688628018
44,WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,10,Down,0.0682818631809016,0.994328688628018
45,WP_COMPLEMENT_SYSTEM,50,Down,0.0682850477283806,0.994328688628018
46,WP_LIPID_METABOLISM_PATHWAY,23,Up,0.0686439589204081,0.994328688628018
47,WP_CARDIOMYOCYTE_SIGNALING_CONVERGING_ON_TITIN,17,Up,0.0719297127636149,0.994328688628018
48,WP_FATTY_ACID_BIOSYNTHESIS,21,Up,0.0720441326433867,0.994328688628018
49,WP_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS,3,Up,0.0774792145241333,0.994328688628018
50,WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY,31,Down,0.0780504697428643,0.994328688628018
51,WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING,31,Up,0.080073340255818,0.994328688628018
52,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,47,Up,0.0801941017610924,0.994328688628018
53,WP_MEASLES_VIRUS_INFECTION,99,Up,0.082941451850688,0.994328688628018
54,WP_ROS_IN_COVID19_ENDOTHELIAL_DYSFUNCTION,5,Down,0.0852834298009804,0.994328688628018
55,WP_GENETIC_CAUSES_OF_PORTOSINUSOIDAL_VASCULAR_DISEASE,27,Down,0.0863284343817582,0.994328688628018
56,WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION,29,Up,0.0874379167542499,0.994328688628018
57,WP_ONECARBON_METABOLISM,22,Down,0.0888033736665615,0.994328688628018
58,WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,8,Up,0.0900978962473939,0.994328688628018
59,WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION,15,Down,0.0910089440414052,0.994328688628018
60,WP_LDLRAD4_AND_WHAT_WE_KNOW_ABOUT_IT,7,Down,0.0910562905999072,0.994328688628018
61,WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA,56,Down,0.0956273812295303,0.994328688628018
62,WP_CORI_CYCLE,11,Up,0.0962922802407492,0.994328688628018
63,WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,45,Up,0.0969131260863071,0.994328688628018
64,WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION,33,Up,0.0982677986910712,0.994328688628018
65,WP_PREGNANE_X_RECEPTOR_PATHWAY,13,Up,0.100978227721932,0.994328688628018
66,WP_GENES_CONTROLLING_NEPHROGENESIS,13,Down,0.10336660054219,0.994328688628018
67,WP_VITAMIN_B6DEPENDENT_AND_RESPONSIVE_DISORDERS,5,Up,0.104251182170237,0.994328688628018
68,WP_COPPER_HOMEOSTASIS,40,Down,0.108476335835522,0.994328688628018
69,WP_MODULATION_OF_PI3KAKTMTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS,10,Down,0.113001514063033,0.994328688628018
70,WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS,18,Up,0.113381696785031,0.994328688628018
71,WP_OXIDATIVE_STRESS_RESPONSE,21,Down,0.116177109486525,0.994328688628018
72,WP_THERMOGENESIS,72,Up,0.117297198432476,0.994328688628018
73,WP_GALANIN_RECEPTOR_PATHWAY,11,Down,0.119113904415355,0.994328688628018
74,WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY,2,Up,0.120073752905464,0.994328688628018
75,WP_MARKERS_OF_KIDNEY_CELL_LINEAGE,14,Up,0.120417196948257,0.994328688628018
76,WP_PROXIMAL_TUBULE_TRANSPORT,25,Up,0.120815051959654,0.994328688628018
77,WP_CREATINE_PATHWAY,2,Up,0.121363945155882,0.994328688628018
78,WP_OXIDATION_BY_CYTOCHROME_P450,14,Up,0.121433909119006,0.994328688628018
79,WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS,8,Up,0.12424731817087,0.994328688628018
80,WP_TCELL_ACTIVATION_SARSCOV2,61,Down,0.125182721094661,0.994328688628018
81,WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,10,Up,0.127493269837824,0.994328688628018
82,WP_SARSCOV2_AND_COVID19_PATHWAY,6,Down,0.128003958492368,0.994328688628018
83,WP_EFFECTS_OF_MFN2_MUTATION,17,Down,0.129550425816663,0.994328688628018
84,WP_NPHP1_DELETION_SYNDROME,10,Up,0.134092494052767,0.994328688628018
85,WP_MINERALOCORTICOID_BIOSYNTHESIS,5,Up,0.134851307825313,0.994328688628018
86,WP_ETHANOL_EFFECTS_ON_HISTONE_MODIFICATIONS,24,Down,0.13561461919207,0.994328688628018
87,WP_INCLUSION_BODY_MYOSITIS,9,Up,0.136176224479761,0.994328688628018
88,WP_TAR_SYNDROME,43,Up,0.136640544368107,0.994328688628018
89,WP_NUCLEOTIDE_GPCRS,6,Up,0.138252432906519,0.994328688628018
90,WP_FTO_OBESITY_VARIANT_MECHANISM,2,Down,0.138496895066871,0.994328688628018
91,WP_RETINOL_METABOLISM,6,Up,0.139581536623814,0.994328688628018
92,WP_MAMMARY_GLAND_DEVELOPMENT_INVOLUTION_STAGE_4_OF_4,6,Down,0.140648321457334,0.994328688628018
