Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
HALLMARK_KRAS_SIGNALING_UP,170,6,0.000136548855619061,0.00682744278095305,"IRF8,CLEC4A,HSD11B1,CBX8,INHBA,G0S2",6,97,0.0618556701030928
HALLMARK_COMPLEMENT,185,5,0.00166445486351283,0.0416113715878207,"LGMN,CD36,FYN,EHD1,CR1",5,97,0.0515463917525773
HALLMARK_APICAL_JUNCTION,163,4,0.00686622596842278,0.114437099473713,"ICAM4,CD99,ITGB1,RHOF",4,97,0.0412371134020619
HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,4,0.0128841155336249,0.125365181200879,"DUSP2,INHBA,EHD1,G0S2",4,97,0.0412371134020619
HALLMARK_MITOTIC_SPINDLE,198,4,0.0133298196474771,0.125365181200879,"EZR,PLEKHG2,RHOF,CDC42EP4",4,97,0.0412371134020619
HALLMARK_COAGULATION,112,3,0.0150438217441054,0.125365181200879,"LGMN,FYN,SH2B2",3,97,0.0309278350515464
HALLMARK_FATTY_ACID_METABOLISM,141,3,0.0274520875976446,0.196086339983176,"CD36,ACSM3,G0S2",3,97,0.0309278350515464
HALLMARK_MYOGENESIS,152,3,0.0332324216166437,0.197981131103325,"CD36,ITGB1,TNNI2",3,97,0.0309278350515464
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,160,3,0.0378033016419388,0.197981131103325,"EMP3,ITGB1,INHBA",3,97,0.0309278350515464
HALLMARK_XENOBIOTIC_METABOLISM,163,3,0.0395962262206651,0.197981131103325,"IRF8,CD36,HSD11B1",3,97,0.0309278350515464
HALLMARK_ALLOGRAFT_REJECTION,184,3,0.0533255233023162,0.201893426719587,"IRF8,INHBA,CCR1",3,97,0.0309278350515464
HALLMARK_IL6_JAK_STAT3_SIGNALING,82,2,0.0549989973277651,0.201893426719587,"CD36,CCR1",2,97,0.0206185567010309
HALLMARK_INFLAMMATORY_RESPONSE,189,3,0.0568913385333204,0.201893426719587,"ICAM4,EMP3,INHBA",3,97,0.0309278350515464
