Set,N,DE,P.DE,FDR,DEG.GENES
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,125,1,0.00693019903531644,0.128208682153357,AREG
HALLMARK_ESTROGEN_RESPONSE_LATE,158,1,0.00875977158064012,0.128208682153357,AREG
HALLMARK_ESTROGEN_RESPONSE_EARLY,167,1,0.00925874591118259,0.128208682153357,AREG
HALLMARK_TNFA_SIGNALING_VIA_NFKB,185,1,0.0102566945722685,0.128208682153357,AREG
HALLMARK_ADIPOGENESIS,179,0,1,1,""
HALLMARK_ALLOGRAFT_REJECTION,176,0,1,1,""
HALLMARK_ANDROGEN_RESPONSE,92,0,1,1,""
HALLMARK_ANGIOGENESIS,21,0,1,1,""
HALLMARK_APICAL_JUNCTION,148,0,1,1,""
HALLMARK_APICAL_SURFACE,33,0,1,1,""
HALLMARK_APOPTOSIS,143,0,1,1,""
HALLMARK_BILE_ACID_METABOLISM,84,0,1,1,""
HALLMARK_CHOLESTEROL_HOMEOSTASIS,68,0,1,1,""
HALLMARK_COAGULATION,88,0,1,1,""
HALLMARK_COMPLEMENT,171,0,1,1,""
HALLMARK_DNA_REPAIR,147,0,1,1,""
HALLMARK_E2F_TARGETS,198,0,1,1,""
HALLMARK_FATTY_ACID_METABOLISM,136,0,1,1,""
HALLMARK_G2M_CHECKPOINT,190,0,1,1,""
HALLMARK_GLYCOLYSIS,168,0,1,1,""
HALLMARK_HEDGEHOG_SIGNALING,23,0,1,1,""
HALLMARK_HEME_METABOLISM,167,0,1,1,""
HALLMARK_HYPOXIA,157,0,1,1,""
HALLMARK_IL2_STAT5_SIGNALING,182,0,1,1,""
HALLMARK_IL6_JAK_STAT3_SIGNALING,75,0,1,1,""
HALLMARK_INFLAMMATORY_RESPONSE,170,0,1,1,""
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,""
HALLMARK_INTERFERON_GAMMA_RESPONSE,192,0,1,1,""
HALLMARK_KRAS_SIGNALING_DN,99,0,1,1,""
HALLMARK_KRAS_SIGNALING_UP,143,0,1,1,""
HALLMARK_MITOTIC_SPINDLE,195,0,1,1,""
HALLMARK_MTORC1_SIGNALING,195,0,1,1,""
HALLMARK_MYC_TARGETS_V1,195,0,1,1,""
HALLMARK_MYC_TARGETS_V2,57,0,1,1,""
HALLMARK_MYOGENESIS,134,0,1,1,""
HALLMARK_NOTCH_SIGNALING,29,0,1,1,""
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,""
HALLMARK_P53_PATHWAY,187,0,1,1,""
HALLMARK_PANCREAS_BETA_CELLS,14,0,1,1,""
HALLMARK_PEROXISOME,90,0,1,1,""
HALLMARK_PI3K_AKT_MTOR_SIGNALING,97,0,1,1,""
HALLMARK_PROTEIN_SECRETION,93,0,1,1,""
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,0,1,1,""
HALLMARK_SPERMATOGENESIS,82,0,1,1,""
HALLMARK_TGF_BETA_SIGNALING,49,0,1,1,""
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,107,0,1,1,""
HALLMARK_UV_RESPONSE_DN,120,0,1,1,""
HALLMARK_UV_RESPONSE_UP,134,0,1,1,""
HALLMARK_WNT_BETA_CATENIN_SIGNALING,37,0,1,1,""
HALLMARK_XENOBIOTIC_METABOLISM,150,0,1,1,""
