,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_INTERLEUKIN_10_SIGNALING,44,Up,2.51899188894335e-49,3.85657658197227e-46
2,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,47,Up,7.72803323749123e-45,5.91580944329953e-42
3,REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,7,Up,1.03318955397994e-18,5.27271069047765e-16
4,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,106,Up,5.60992161241811e-15,2.14719749715303e-12
5,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,111,Up,1.21632677097018e-14,3.7243925727107e-12
6,REACTOME_PD_1_SIGNALING,13,Up,9.00046961795204e-13,2.29661983084743e-10
7,REACTOME_REGULATION_OF_IFNG_SIGNALING,14,Up,1.82827452172525e-09,3.99869756108766e-07
8,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,24,Up,4.14544689816199e-09,7.9333490013575e-07
9,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,177,Up,2.48372362359888e-07,3.45689169793626e-05
10,REACTOME_CHL1_INTERACTIONS,8,Up,3.67778455620841e-07,4.69224012962923e-05
11,REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,20,Up,1.09462731590886e-06,1.28913416973575e-04
12,REACTOME_FCGR_ACTIVATION,12,Up,4.21390499284428e-05,0.00403218034002787
13,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,4.83395493951004e-05,0.00431476623708138
14,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,27,Up,5.07287996521651e-05,0.00431476623708138
15,REACTOME_GPCR_LIGAND_BINDING,242,Up,8.30288319212515e-05,0.006690375877444
16,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,13,Up,1.08095996630411e-04,0.00827474854205793
17,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,257,Up,1.75932766377809e-04,0.0128263364440203
