,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,12,Up,1.11869765158217e-36,1.7127261045723e-33
2,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,4.75451045880877e-36,3.63957775621812e-33
3,REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,15,Up,7.60706476242979e-18,3.88213871709334e-15
4,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,35,Up,9.42794052964188e-16,3.60854423772043e-13
5,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,24,Up,1.28208694208971e-15,3.9257502166787e-13
6,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,19,Up,6.95949309966333e-14,1.77583065593076e-11
7,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,5.07726694017674e-13,1.11047081220151e-10
8,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Up,6.14567531374707e-13,1.17612861316835e-10
9,REACTOME_APOPTOTIC_EXECUTION_PHASE,43,Up,2.37300007887458e-12,4.03673680084109e-10
10,REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,9,Up,1.94046280541476e-11,2.97084855509e-09
11,REACTOME_MEIOTIC_SYNAPSIS,32,Up,1.46699784117622e-09,1.88336291020359e-07
12,REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,5,Up,1.47618255535226e-09,1.88336291020359e-07
13,REACTOME_THE_NLRP3_INFLAMMASOME,15,Up,1.13830038195581e-08,1.34056760367257e-06
14,REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,12,Up,7.87772687595928e-08,8.61485703363833e-06
15,REACTOME_INFLAMMASOMES,20,Up,1.52479563469948e-06,1.45903882295307e-04
16,REACTOME_MUSCLE_CONTRACTION,130,Up,1.65429521541829e-06,1.48983880870906e-04
17,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,9,Up,2.27190466865919e-06,1.93238113762068e-04
18,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,97,Up,5.1184098931664e-06,4.12436081391461e-04
19,REACTOME_MEIOSIS,50,Up,7.61800001791797e-06,5.83157901371621e-04
20,REACTOME_PROTEIN_REPAIR,6,Up,1.31829270392704e-05,9.61098157005857e-04
21,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,1.74633393141907e-05,0.00121528965863755
22,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,18,Up,2.32564757465683e-05,0.00154807236382591
23,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,21,Up,4.22327807075459e-05,0.0026940994693022
24,REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,49,Up,4.92208714500816e-05,0.003014286167603
25,REACTOME_HYALURONAN_METABOLISM,12,Up,5.98079203107948e-05,0.00352176638445488
26,REACTOME_NETRIN_1_SIGNALING,40,Up,8.32143798073815e-05,0.00471856353648522
