,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_ANTIMICROBIAL_PEPTIDES,28,Up,7.63414231506655e-59,1.16878718843669e-55
2,REACTOME_INTERLEUKIN_10_SIGNALING,44,Up,6.15761126510336e-13,4.71365142343663e-10
3,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,47,Up,5.91887456119905e-12,3.02059898439858e-09
4,REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,11,Up,1.5651687495395e-10,5.99068338886242e-08
5,REACTOME_CHL1_INTERACTIONS,8,Up,6.17304018908986e-09,1.89018490589931e-06
6,REACTOME_DAP12_SIGNALING,28,Up,8.98153753551794e-08,2.29178899447966e-05
7,REACTOME_DAP12_INTERACTIONS,35,Up,3.71278245691336e-06,8.12038563076336e-04
8,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,111,Up,5.34646228723423e-06,0.00102317922021945
9,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,13,Up,9.92834115109376e-06,0.00168892114470273
10,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,17,Up,1.62350803091984e-04,0.0235157967145955
11,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,106,Up,1.68957389850131e-04,0.0235157967145955
12,REACTOME_SIGNALING_BY_NOTCH2,29,Up,3.57170398635118e-04,0.0455689900258638
13,REACTOME_LAMININ_INTERACTIONS,26,Up,0.00381101286818541,0.448820053937835
14,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,0.00419300964378584,0.458535554616865
15,REACTOME_PD_1_SIGNALING,13,Up,0.0061374613446141,0.626430221240279
16,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,0.00998605564019158,0.921316880850848
17,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,24,Up,0.0102301678474621,0.921316880850848
18,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,177,Up,0.0170821410603919,0.984927894335821
19,REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,53,Up,0.0188186146344539,0.984927894335821
20,REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,7,Up,0.0517040708046811,0.984927894335821
21,REACTOME_GPCR_LIGAND_BINDING,242,Up,0.0756383923901734,0.984927894335821
22,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,257,Up,0.0833197524341654,0.984927894335821
23,REACTOME_SEMAPHORIN_INTERACTIONS,61,Up,0.116232350347576,0.984927894335821
24,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,105,Up,0.15654215237232,0.984927894335821
25,REACTOME_REGULATION_OF_IFNG_SIGNALING,14,Up,0.158118981272563,0.984927894335821
26,REACTOME_INNATE_IMMUNE_SYSTEM,882,Up,0.186923922324127,0.984927894335821
27,REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,5,Up,0.192262243729452,0.984927894335821
28,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,68,Up,0.206594845040501,0.984927894335821
29,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,Up,0.221496477255715,0.984927894335821
30,REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,6,Up,0.240685098767397,0.984927894335821
