,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS,8,Up,9.80129518255323e-89,7.5028914622445e-86
2,REACTOME_RUNX3_REGULATES_WNT_SIGNALING,8,Up,9.80129518255323e-89,7.5028914622445e-86
3,REACTOME_REPRESSION_OF_WNT_TARGET_GENES,14,Up,3.98166176656422e-52,2.03197472153661e-49
4,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,29,Up,4.48272338423752e-23,1.71576237531691e-20
5,REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,37,Up,6.02832926621974e-15,1.84587442131649e-12
6,REACTOME_CA2_PATHWAY,53,Up,1.01360118132422e-10,2.58637234767896e-08
7,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,83,Up,1.75970719836465e-07,3.84873102956611e-05
8,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,29,Up,1.42884068292469e-06,2.18755508555769e-04
9,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,1.96269266609705e-06,2.73171133799507e-04
10,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,38,Up,3.65301926103701e-05,0.00430213268357512
11,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Up,5.8736429693343e-05,0.00642324813289343
12,REACTOME_NGF_STIMULATED_TRANSCRIPTION,34,Up,1.02519110092198e-04,0.0104637838367437
13,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,149,Up,8.46889939904142e-04,0.0682414998943811
14,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,26,Up,0.00112762410766538,0.0863196254417851
15,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,93,Up,0.00124593177277234,0.0908343592435455
16,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,131,Up,0.00224702848650261,0.1495739396885
17,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,30,Up,0.00286149298254181,0.182539406511313
18,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,52,Up,0.00326006834903088,0.199646585694651
19,REACTOME_DEADENYLATION_OF_MRNA,25,Up,0.00539119322199119,0.305700623069204
20,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,34,Up,0.00583405012342559,0.318997526391592
21,REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,22,Up,0.0103881641946471,0.497008730687648
22,REACTOME_SIGNALING_BY_WNT,230,Up,0.0197470662526933,0.817592911795637
