,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,5,Up,1.83268660303399e-09,2.80584318924504e-06
2,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,5,Up,5.93567506079137e-08,4.54375925903579e-05
3,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,111,Up,1.05941428422299e-07,5.40654423048465e-05
4,REACTOME_INTERLEUKIN_10_SIGNALING,44,Up,1.742690982743e-06,6.67014973644883e-04
5,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,47,Up,6.0022166195194e-05,0.0183787872889684
6,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,8.75999324657012e-04,0.223525827674981
7,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,106,Up,0.015411940661929,0.978577220913138
8,REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,8,Up,0.0345236570329674,0.978577220913138
9,REACTOME_COMPLEMENT_CASCADE,35,Up,0.0362254657159433,0.978577220913138
10,REACTOME_HCMV_LATE_EVENTS,53,Up,0.049134415741388,0.978577220913138
11,REACTOME_FCGR_ACTIVATION,12,Up,0.0967177785296029,0.978577220913138
12,REACTOME_PD_1_SIGNALING,13,Up,0.101204898297833,0.978577220913138
13,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,177,Up,0.127960320726492,0.978577220913138
14,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,76,Up,0.141232503406933,0.978577220913138
15,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,0.178705604788774,0.978577220913138
16,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,676,Up,0.240332938521818,0.978577220913138
17,REACTOME_SIGNALING_BY_INTERLEUKINS,403,Up,0.24354272143536,0.978577220913138
18,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,257,Up,0.254678430706761,0.978577220913138
19,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,97,Up,0.257895015005695,0.978577220913138
20,REACTOME_MEIOTIC_SYNAPSIS,32,Up,0.263109566136316,0.978577220913138
21,REACTOME_GPCR_LIGAND_BINDING,242,Up,0.269144196498738,0.978577220913138
22,REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,24,Up,0.294628125134114,0.978577220913138
23,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,128,Up,0.374338976538832,0.978577220913138
24,REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,8,Up,0.386530192179103,0.978577220913138
25,REACTOME_HCMV_INFECTION,92,Up,0.429436305082096,0.978577220913138
26,REACTOME_SMOOTH_MUSCLE_CONTRACTION,31,Up,0.43794514304277,0.978577220913138
27,REACTOME_MEIOSIS,50,Up,0.437948735609077,0.978577220913138
28,REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,36,Up,0.444850751724609,0.978577220913138
29,REACTOME_BICARBONATE_TRANSPORTERS,10,Up,0.447435894507217,0.978577220913138
30,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,0.467948335244827,0.978577220913138
31,REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,11,Up,0.482816922001348,0.978577220913138
32,REACTOME_INTERLEUKIN_18_SIGNALING,6,Up,0.485133242387673,0.978577220913138
33,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,22,Up,0.501237633775243,0.978577220913138
34,REACTOME_OTHER_INTERLEUKIN_SIGNALING,21,Up,0.529404822794824,0.978577220913138
35,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,27,Up,0.533170211343621,0.978577220913138
36,REACTOME_REPRODUCTION,65,Up,0.545860643088157,0.978577220913138
37,REACTOME_NEDDYLATION,218,Up,0.601812119747242,0.978577220913138
38,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,59,Up,0.615873466214931,0.978577220913138
39,REACTOME_PARASITE_INFECTION,58,Up,0.625945980909441,0.978577220913138
40,REACTOME_HIV_INFECTION,224,Up,0.629527770072845,0.978577220913138
41,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,719,Up,0.642521652886128,0.978577220913138
42,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Up,0.643317229497903,0.978577220913138
43,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,21,Up,0.670866848670398,0.978577220913138
44,REACTOME_INFECTIOUS_DISEASE,514,Up,0.671922920402031,0.978577220913138
45,REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,38,Up,0.679806859755911,0.978577220913138
46,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,0.718083120142848,0.978577220913138
47,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,0.718680144544924,0.978577220913138
48,REACTOME_SIGNALING_BY_GPCR,532,Up,0.719400776386154,0.978577220913138
49,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,26,Up,0.725296376753402,0.978577220913138
50,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,286,Up,0.725690072248562,0.978577220913138
