,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,Up,0,0
2,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,6,Up,1.59542735999551e-116,1.22129964407656e-113
3,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,28,Up,4.21116646794656e-63,2.14909862080873e-60
4,REACTOME_INTERLEUKIN_2_SIGNALING,12,Up,4.1639706778949e-35,1.59375977696427e-32
5,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,25,Up,1.06809353142776e-15,3.27050239323181e-13
6,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,98,Up,2.05400495832264e-14,5.24113598531994e-12
7,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,170,Up,8.02841876037733e-13,1.7559298745911e-10
8,REACTOME_ALPHA_DEFENSINS,1,Up,1.9872026668667e-12,3.80300910371614e-10
9,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,41,Up,5.7444781833586e-09,9.77199566524668e-07
10,REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,59,Up,1.03495147311923e-08,1.58451070534555e-06
11,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,45,Up,1.24477579963266e-08,1.732501590216e-06
12,REACTOME_CTLA4_INHIBITORY_SIGNALING,21,Up,1.47605844767311e-08,1.88320456948961e-06
13,REACTOME_INTERLEUKIN_10_SIGNALING,44,Up,3.44626861059879e-05,0.00376874088773339
14,REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,6,Up,9.07398072280159e-05,0.00926150965773949
15,REACTOME_OTHER_INTERLEUKIN_SIGNALING,21,Up,1.56201791848939e-04,0.0149465589575454
16,REACTOME_GLUCURONIDATION,6,Up,4.47980971253659e-04,0.0381032703882973
17,REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,22,Up,6.28928892479301e-04,0.050678428125569
18,REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,27,Up,0.00273235356674486,0.199201586223161
19,REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,15,Up,0.0033899676593263,0.229078678483706
20,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,0.00344141711634569,0.229078678483706
21,REACTOME_PD_1_SIGNALING,13,Up,0.00617777829228086,0.390809061196956
22,REACTOME_GLYCOGEN_SYNTHESIS,13,Up,0.00638159799472494,0.390809061196956
23,REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,63,Up,0.0120671959084954,0.652010097303404
24,REACTOME_DEFENSINS,7,Up,0.0121184323617205,0.652010097303404
25,REACTOME_INTERLEUKIN_1_SIGNALING,100,Up,0.0123502892369685,0.652010097303404
26,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,719,Up,0.0131956798771463,0.673419529730365
27,REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,14,Up,0.0162248130246369,0.80129641099094
28,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,22,Up,0.0176288534684661,0.843430458131926
29,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,97,Up,0.0208150291636295,0.965691201500506
30,REACTOME_SIGNALING_BY_INTERLEUKINS,403,Up,0.0248390021413966,0.999367930380283
31,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,18,Up,0.0272313331075082,0.999367930380283
32,REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION,9,Up,0.0299504675214033,0.999367930380283
33,REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,21,Up,0.0315679903179937,0.999367930380283
34,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,128,Up,0.0434788646140526,0.999367930380283
35,REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,25,Up,0.0486268936377737,0.999367930380283
36,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,24,Up,0.0559973950860707,0.999367930380283
