,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,47,Up,1.40167676609187e-29,2.14596712888665e-26
2,REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,28,Up,1.18430126272581e-25,9.06582616616607e-23
3,REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,6,Up,3.31730877417639e-16,1.69293324442135e-13
4,REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,18,Up,1.7548199288851e-14,6.71657327780771e-12
5,REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,7,Up,4.34493059714152e-12,1.33041774884473e-09
6,REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,5,Up,1.85571093692025e-11,4.73515574070816e-09
7,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,106,Up,6.60263152589932e-09,1.44408983802169e-06
8,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,134,Up,1.2489052936425e-08,2.39009250570833e-06
9,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,98,Up,2.57164076723356e-08,4.37464668292731e-06
10,REACTOME_ATTENUATION_PHASE,24,Up,1.00871331585576e-07,1.54434008657517e-05
11,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,16,Up,1.6402035221337e-06,2.28286508398791e-04
12,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,29,Up,2.54534023786653e-06,3.24742992014471e-04
13,REACTOME_NGF_STIMULATED_TRANSCRIPTION,34,Up,5.66723392186066e-06,6.6742577956682e-04
14,REACTOME_HSF1_ACTIVATION,24,Up,1.86780567598818e-05,0.00204257892138421
15,REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,11,Up,2.01766422513769e-05,0.00205936261912387
16,REACTOME_THE_NLRP3_INFLAMMASOME,15,Up,2.95345570725679e-05,0.00282608792988134
17,REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,10,Up,6.90508509189738e-05,0.00621863839746758
18,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Up,1.13789963731623e-04,0.00967846858183967
19,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,177,Up,2.54861212346673e-04,0.0205364482159346
20,REACTOME_INFLAMMASOMES,20,Up,4.92147464413032e-04,0.0376738884008176
21,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,12,Up,5.37831490001062e-04,0.0392104767234108
22,REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,24,Up,6.38158160542203e-04,0.0444100065359142
23,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,79,Up,8.28682318020467e-04,0.0540843477137877
24,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,52,Up,8.52035467040663e-04,0.0540843477137877
25,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,70,Up,8.83153946991961e-04,0.0540843477137877
26,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR,48,Up,0.00170134676934077,0.0968801012765962
27,REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,37,Up,0.00170853215837237,0.0968801012765962
28,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,53,Up,0.00198646128010577,0.105902173247384
29,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,0.0020059849929289,0.105902173247384
30,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,87,Up,0.00209549585224587,0.106940138326281
31,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,111,Up,0.00246205864006581,0.121593928320669
32,REACTOME_GPCR_LIGAND_BINDING,242,Up,0.00283156758943753,0.135472811857152
33,REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,5,Up,0.00312668001863574,0.145059003288828
34,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,21,Up,0.00387002263331812,0.174264842694413
35,REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,29,Up,0.00454967368818494,0.19901572618889
36,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,87,Up,0.00539407172758448,0.229397883748107
37,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,6,Up,0.00579729053719333,0.239882481417378
38,REACTOME_MRNA_SPLICING_MINOR_PATHWAY,52,Up,0.00630401157917416,0.253985308624096
39,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,128,Up,0.00727806309781429,0.28031965579263
40,REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION,22,Up,0.00732383163403344,0.28031965579263
41,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,85,Up,0.00797898363578945,0.291712713323652
42,REACTOME_GLUCONEOGENESIS,26,Up,0.00800256953598524,0.291712713323652
43,REACTOME_TRIGLYCERIDE_CATABOLISM,17,Up,0.00839993565722935,0.299076778865538
44,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,32,Up,0.00913707104698538,0.307112863019701
45,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,Up,0.00920481555314473,0.307112863019701
46,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,42,Up,0.00941970706012123,0.307112863019701
47,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,36,Up,0.00977586294563805,0.307112863019701
48,REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,20,Up,0.00982921638665274,0.307112863019701
49,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,108,Up,0.0108092440214806,0.324676683663551
50,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,10,Up,0.0108154871762515,0.324676683663551
