,Set,NGenes,Direction,PValue,FDR
1,GOCC_CYTOSOLIC_RIBOSOME,111,Up,1.05142571597556e-06,0.0167092574782835
2,GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,1,Up,2.73639944107305e-06,0.0182249061792942
3,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,52,Up,3.44039255838677e-06,0.0182249061792942
4,GOMF_ATP_DEPENDENT_PROTEIN_FOLDING_CHAPERONE,27,Down,9.60179090597539e-06,0.0381479152694402
5,GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION,5,Down,2.59707190075181e-05,0.0825453332934957
6,HP_CHERRY_RED_SPOT_OF_THE_MACULA,13,Down,3.61433741566919e-05,0.0957317503496912
7,GOCC_PIGMENT_GRANULE,91,Down,5.19660442629909e-05,0.117977767918207
8,HP_INCREASED_CEREBRAL_LIPOFUSCIN,11,Down,7.60055794962993e-05,0.150985083669399
9,GOMF_G_PROTEIN_ACTIVITY,37,Down,9.68923072826488e-05,0.161723388757718
10,GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION,24,Down,0.000101764025143291,0.161723388757718
11,GOMF_PROTEIN_FOLDING_CHAPERONE,50,Down,0.000133997212302601,0.193589427082994
12,GOBP_VACUOLAR_ACIDIFICATION,34,Down,0.000146807533432568,0.194422110109198
13,GOBP_PROTEIN_REFOLDING,20,Down,0.000171272097000711,0.196127604923012
14,GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,5,Up,0.000188577079069517,0.196127604923012
15,GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,42,Up,0.000196455850886267,0.196127604923012
16,GOBP_DETOXIFICATION_OF_COPPER_ION,7,Down,0.00020443063776342,0.196127604923012
17,GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON,3,Down,0.000209801741989126,0.196127604923012
18,HP_CURVILINEAR_INTRACELLULAR_ACCUMULATION_OF_AUTOFLUORESCENT_LIPOPIGMENT_STORAGE_MATERIAL,11,Down,0.000225016971063152,0.198664983563089
19,GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,8,Down,0.000313136809150294,0.232366398587721
