,Set,NGenes,Direction,PValue,FDR
1,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,90,Up,1.27430531169834e-08,2.16249611395209e-05
2,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,38,Down,7.71874448530247e-08,6.54935469577915e-05
3,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,18,Down,2.03740627095905e-06,0.00092891081725747
4,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,98,Up,2.18953639895691e-06,0.00092891081725747
5,REACTOME_SELENOAMINO_ACID_METABOLISM,100,Up,3.07494942612546e-06,0.00104363783522698
6,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,117,Up,3.89205465765795e-06,0.00104896302667865
7,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,113,Up,4.32689521906337e-06,0.00104896302667865
8,REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,36,Up,6.50385675950756e-06,0.00137963061511054
9,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,110,Up,2.39203855573423e-05,0.00451032158786776
10,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,17,Down,3.4532088179602e-05,0.00586009536407846
11,REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY,3,Down,4.58636042500275e-05,0.00649464090443617
12,REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,15,Down,4.59255691533494e-05,0.00649464090443617
13,REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,22,Down,0.000112664684614066,0.0147070745992362
14,REACTOME_GAP_JUNCTION_DEGRADATION,9,Down,0.000177302499673243,0.0214915958532496
15,REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,10,Down,0.000208315797859415,0.0235674605978284
16,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,59,Down,0.00027552654136858,0.029223033793905
17,REACTOME_RECYCLING_PATHWAY_OF_L1,29,Down,0.000370999885460903,0.0357132430075601
18,REACTOME_ATTENUATION_PHASE,21,Down,0.00037880870603187,0.0357132430075601
19,REACTOME_INFLUENZA_INFECTION,153,Up,0.000470172950621127,0.0419938682738975
20,REACTOME_OPSINS,1,Up,0.000684819819536259,0.0581069616876516
21,REACTOME_SMOOTH_MUSCLE_CONTRACTION,23,Down,0.000727983849661952,0.0588280282322063
22,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,59,Up,0.000785893612543986,0.0606209754766884
23,REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,11,Down,0.000898202997856431,0.0662717603201028
24,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,8,Down,0.000986784615281234,0.0697738955055106
25,REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,37,Down,0.00127841672680507,0.0867789274155278
26,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,50,Up,0.00148063466129439,0.0966398853929457
27,REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE,7,Up,0.00193067168149937,0.121346290500164
28,REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,10,Down,0.00233508909569279,0.141523078406809
29,REACTOME_P75NTR_REGULATES_AXONOGENESIS,4,Down,0.00286095309184512,0.167415082650385
30,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,8,Down,0.00297652159905236,0.168371905119729
31,REACTOME_EPH_EPHRIN_SIGNALING,61,Down,0.00311071564368419,0.170286595075228
32,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,8,Down,0.00370520305379813,0.196491549446732
33,REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,10,Down,0.0040661364705229,0.209097987590223
34,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,27,Down,0.00445768908875356,0.211280229954329
35,REACTOME_GAP_JUNCTION_ASSEMBLY,6,Down,0.00458897809155885,0.211280229954329
36,REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,6,Down,0.00458897809155885,0.211280229954329
37,REACTOME_RHO_GTPASES_ACTIVATE_CIT,13,Down,0.00462372491990839,0.211280229954329
38,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,33,Down,0.0048097273343169,0.211280229954329
39,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,148,Up,0.00485558572081251,0.211280229954329
40,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,155,Up,0.00550344310209128,0.230020373670039
41,REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,5,Down,0.00560253279311086,0.230020373670039
