,Set,NGenes,Direction,PValue,FDR
1,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,87,Down,0.000144201431534199,0.0973203143982393
2,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,62,Down,0.000152998555054136,0.0973203143982393
3,REACTOME_CHOLESTEROL_BIOSYNTHESIS,26,Up,0.000188744056953262,0.0973203143982393
4,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,10,Down,0.000229393787621071,0.0973203143982393
5,REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,6,Down,0.000327834906567505,0.111267167289011
6,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,97,Down,0.000566386625010813,0.155152949693513
7,REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,6,Up,0.000639994489012723,0.155152949693513
8,REACTOME_METABOLISM_OF_POLYAMINES,54,Down,0.000787611887771471,0.167072171693523
9,REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,17,Down,0.00103013408416386,0.19423750453623
10,REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION,8,Down,0.00138699478408422,0.202591245716093
11,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,47,Down,0.00152100035756511,0.202591245716093
12,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,40,Up,0.00168366781470065,0.202591245716093
13,REACTOME_SOMITOGENESIS,46,Down,0.0018522191152584,0.202591245716093
14,REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS,2,Down,0.00190471883482969,0.202591245716093
15,REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,20,Down,0.0021073115149765,0.202591245716093
16,REACTOME_HSF1_ACTIVATION,25,Down,0.00229633938264467,0.202591245716093
17,REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,58,Down,0.00237500684291852,0.202591245716093
18,REACTOME_STABILIZATION_OF_P53,55,Down,0.00239572846430469,0.202591245716093
19,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,12,Down,0.00243848877133519,0.202591245716093
20,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,23,Down,0.00265803748467119,0.202591245716093
21,REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,53,Up,0.00266868397028545,0.202591245716093
22,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,61,Down,0.00274036718201024,0.202591245716093
23,REACTOME_IRON_UPTAKE_AND_TRANSPORT,44,Down,0.00282103832613555,0.202591245716093
24,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,12,Down,0.00296725346589345,0.202591245716093
25,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,3,Down,0.00304284224113826,0.202591245716093
26,REACTOME_ELASTIC_FIBRE_FORMATION,15,Down,0.00324205910500434,0.202591245716093
27,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,28,Down,0.00327540110423862,0.202591245716093
28,REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,13,Down,0.00334269586331798,0.202591245716093
29,REACTOME_ABC_TRANSPORTER_DISORDERS,61,Down,0.0035395076340317,0.207122222584545
30,REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,13,Down,0.00395053575959146,0.218600189034266
31,REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,53,Down,0.00414007658543303,0.218600189034266
32,REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,12,Down,0.00427912421702431,0.218600189034266
33,REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,52,Down,0.00445012865484994,0.218600189034266
34,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,56,Down,0.00452928196735638,0.218600189034266
35,REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,56,Down,0.00473206893711787,0.218600189034266
36,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,94,Down,0.004873888826073,0.218600189034266
37,REACTOME_PCP_CE_PATHWAY,76,Down,0.0050041570460448,0.218600189034266
38,REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY,3,Up,0.00507453126168636,0.218600189034266
39,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,38,Down,0.00514965545107727,0.218600189034266
40,REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,53,Down,0.00515262673033037,0.218600189034266
41,REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,57,Down,0.00528983640802867,0.218947619132309
42,REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS,1,Down,0.0056584233164052,0.228627246855705
43,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY,55,Down,0.00646047044886617,0.251392600397938
44,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,44,Down,0.00660713362433744,0.251392600397938
45,REACTOME_TCR_SIGNALING,103,Down,0.0068775375086902,0.251392600397938
46,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,23,Down,0.00690124057776544,0.251392600397938
47,REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,15,Down,0.00696255286900595,0.251392600397938
48,REACTOME_INFLAMMASOMES,20,Down,0.00802986319587361,0.269283937804836
49,REACTOME_PD_1_SIGNALING,17,Down,0.00809491017751846,0.269283937804836
50,REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,2,Up,0.00814732668726645,0.269283937804836
51,REACTOME_DEGRADATION_OF_DVL,53,Down,0.00822692648373932,0.269283937804836
52,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,45,Down,0.00825148188912873,0.269283937804836
53,REACTOME_ATTENUATION_PHASE,21,Down,0.00862458879482824,0.272513063650935
54,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,38,Down,0.00867160013974689,0.272513063650935
55,REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,123,Down,0.00912167400889742,0.281445105329071
56,REACTOME_DEGRADATION_OF_AXIN,52,Down,0.00944869585609493,0.284357074865296
57,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,24,Down,0.00955118047573476,0.284357074865296
