,Set,NGenes,Direction,PValue,FDR
1,HALLMARK_FATTY_ACID_METABOLISM,128,Down,0.000953508583150002,0.0417307570125987
2,HALLMARK_INTERFERON_ALPHA_RESPONSE,90,Down,0.00214630549946036,0.0417307570125987
3,HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Down,0.00250384542075592,0.0417307570125987
4,HALLMARK_INTERFERON_GAMMA_RESPONSE,172,Down,0.00926689322363592,0.115836165295449
5,HALLMARK_ADIPOGENESIS,169,Down,0.0141110942453263,0.141110942453263
6,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,79,Down,0.0202061625573085,0.168384687977571
7,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,Down,0.0322350904678692,0.189861227363618
8,HALLMARK_G2M_CHECKPOINT,147,Down,0.0353834039684798,0.189861227363618
9,HALLMARK_MTORC1_SIGNALING,174,Down,0.0354456349051999,0.189861227363618
10,HALLMARK_ANDROGEN_RESPONSE,81,Down,0.0379722454727236,0.189861227363618
11,HALLMARK_PEROXISOME,78,Down,0.0504003490968025,0.216791058517631
12,HALLMARK_CHOLESTEROL_HOMEOSTASIS,62,Down,0.0556895926179165,0.216791058517631
13,HALLMARK_COAGULATION,67,Down,0.056365675214584,0.216791058517631
14,HALLMARK_UV_RESPONSE_UP,114,Down,0.0695346214441553,0.248337933729126
15,HALLMARK_GLYCOLYSIS,133,Down,0.0927807085136647,0.309269028378882
16,HALLMARK_MYC_TARGETS_V1,191,Down,0.129520844971694,0.404752640536544
17,HALLMARK_PROTEIN_SECRETION,90,Down,0.145239102503423,0.427173830892419
18,HALLMARK_COMPLEMENT,139,Down,0.247004599058763,0.623372837292418
19,HALLMARK_MYOGENESIS,90,Down,0.251230288272358,0.623372837292418
20,HALLMARK_ALLOGRAFT_REJECTION,129,Down,0.260999764940317,0.623372837292418
21,HALLMARK_ESTROGEN_RESPONSE_LATE,98,Down,0.261816591662815,0.623372837292418
22,HALLMARK_E2F_TARGETS,162,Down,0.285130765751803,0.648024467617735
23,HALLMARK_PI3K_AKT_MTOR_SIGNALING,85,Down,0.351050653038815,0.72256250710191
24,HALLMARK_PANCREAS_BETA_CELLS,11,Down,0.360956053641667,0.72256250710191
25,HALLMARK_HEDGEHOG_SIGNALING,14,Up,0.361281253550955,0.72256250710191
26,HALLMARK_ANGIOGENESIS,19,Down,0.421421241994508,0.786918727928379
27,HALLMARK_HEME_METABOLISM,141,Down,0.438277860291191,0.786918727928379
28,HALLMARK_APICAL_SURFACE,19,Up,0.464819349111338,0.786918727928379
29,HALLMARK_TGF_BETA_SIGNALING,44,Up,0.471953553109806,0.786918727928379
30,HALLMARK_IL6_JAK_STAT3_SIGNALING,66,Down,0.472151236757027,0.786918727928379
31,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,103,Down,0.500152525811034,0.801363617636382
32,HALLMARK_IL2_STAT5_SIGNALING,141,Down,0.512872715287284,0.801363617636382
33,HALLMARK_KRAS_SIGNALING_DN,49,Down,0.529328761472664,0.802013274958582
34,HALLMARK_UV_RESPONSE_DN,96,Down,0.582363286367553,0.856416597599343
35,HALLMARK_MITOTIC_SPINDLE,163,Down,0.657926464300226,0.861061383299956
36,HALLMARK_ESTROGEN_RESPONSE_EARLY,109,Down,0.660187218671257,0.861061383299956
37,HALLMARK_MYC_TARGETS_V2,54,Down,0.660399142169431,0.861061383299956
38,HALLMARK_XENOBIOTIC_METABOLISM,126,Down,0.661525975688218,0.861061383299956
39,HALLMARK_APOPTOSIS,120,Up,0.68695937239329,0.861061383299956
40,HALLMARK_HYPOXIA,125,Down,0.719795732244424,0.861061383299956
41,HALLMARK_APICAL_JUNCTION,101,Down,0.725184745378312,0.861061383299956
42,HALLMARK_NOTCH_SIGNALING,25,Up,0.749124656597177,0.861061383299956
43,HALLMARK_KRAS_SIGNALING_UP,109,Down,0.751041985922392,0.861061383299956
44,HALLMARK_P53_PATHWAY,158,Up,0.770640151633523,0.861061383299956
45,HALLMARK_BILE_ACID_METABOLISM,70,Up,0.775127341188987,0.861061383299956
46,HALLMARK_SPERMATOGENESIS,55,Down,0.792176472635959,0.861061383299956
47,HALLMARK_TNFA_SIGNALING_VIA_NFKB,164,Up,0.822436705198483,0.872640361437985
48,HALLMARK_DNA_REPAIR,140,Up,0.837734746980466,0.872640361437985
49,HALLMARK_WNT_BETA_CATENIN_SIGNALING,28,Up,0.902071327771053,0.920480946705156
50,HALLMARK_INFLAMMATORY_RESPONSE,123,Down,0.94390306839391,0.94390306839391
