Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY,5,2,1.71419968021625e-05,0.029741364451752,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,17,2,0.000230830876135703,0.117252439102268,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY,17,2,0.000230830876135703,0.117252439102268,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_NEUTROPHIL_DEGRANULATION,443,5,0.000270322626172377,0.117252439102268,"CDA,PADI2,PLAC8,CREG1,CLEC4D",5,28,0.178571428571429
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,38,2,0.0011726882475511,0.406922821900233,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,47,2,0.00178990546707099,0.51758099756136,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_INNATE_IMMUNE_SYSTEM,914,5,0.00662390973967126,1,"CDA,PADI2,PLAC8,CREG1,CLEC4D",5,28,0.178571428571429
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,8,1,0.0106313825525186,1,PLAC8,1,28,0.0357142857142857
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,9,1,0.0119526169345732,1,AQP3,1,28,0.0357142857142857
REACTOME_SERINE_BIOSYNTHESIS,9,1,0.0119526169345732,1,SERINC2,1,28,0.0357142857142857
REACTOME_PYRIMIDINE_SALVAGE,10,1,0.0132721498319225,1,CDA,1,28,0.0357142857142857
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,149,2,0.0167895576354906,1,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_P38MAPK_EVENTS,13,1,0.0172205607043346,1,RALGDS,1,28,0.0357142857142857
REACTOME_SIGNALLING_TO_RAS,16,1,0.0211537340277912,1,RALGDS,1,28,0.0357142857142857
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,171,2,0.0217382202547825,1,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_DECTIN_2_FAMILY,21,1,0.0276753154102282,1,CLEC4D,1,28,0.0357142857142857
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,21,1,0.0276753154102282,1,AQP3,1,28,0.0357142857142857
REACTOME_KIDNEY_DEVELOPMENT,21,1,0.0276753154102282,1,PLAC8,1,28,0.0357142857142857
REACTOME_NUCLEOTIDE_SALVAGE,21,1,0.0276753154102282,1,CDA,1,28,0.0357142857142857
REACTOME_PD_1_SIGNALING,21,1,0.0276753154102282,1,HLA-DQA2,1,28,0.0357142857142857
REACTOME_DARPP_32_EVENTS,22,1,0.0289745943626253,1,PDE4B,1,28,0.0357142857142857
REACTOME_LAMININ_INTERACTIONS,24,1,0.0315681315991313,1,NID1,1,28,0.0357142857142857
REACTOME_STRIATED_MUSCLE_CONTRACTION,24,1,0.0315681315991313,1,TNNI2,1,28,0.0357142857142857
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,29,1,0.0380227842413259,1,ERAP2,1,28,0.0357142857142857
REACTOME_SIGNALLING_TO_ERKS,29,1,0.0380227842413259,1,RALGDS,1,28,0.0357142857142857
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,32,1,0.0418756422033242,1,HLA-DQA2,1,28,0.0357142857142857
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,33,1,0.0431566182821243,1,AQP3,1,28,0.0357142857142857
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,39,1,0.0508078642943568,1,AQP3,1,28,0.0357142857142857
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,279,2,0.0531206184221531,1,"RALGDS,CCND3",2,28,0.0714285714285714
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,49,1,0.0634290159191948,1,SCOC,1,28,0.0357142857142857
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,707,3,0.0669557048281409,1,"LILRA5,ERAP2,HLA-DQA2",3,28,0.107142857142857
REACTOME_AMINO_ACIDS_REGULATE_MTORC1,52,1,0.0671836987300046,1,SH3BP4,1,28,0.0357142857142857
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,67,1,0.085740437578698,1,HLA-DQA2,1,28,0.0357142857142857
REACTOME_OPIOID_SIGNALLING,74,1,0.0942779379019888,1,PDE4B,1,28,0.0357142857142857
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,77,1,0.0979132858740187,1,CCND3,1,28,0.0357142857142857
REACTOME_MAPK6_MAPK4_SIGNALING,86,1,0.108735105664127,1,CCND3,1,28,0.0357142857142857
REACTOME_METABOLISM_OF_NUCLEOTIDES,86,1,0.108735105664127,1,CDA,1,28,0.0357142857142857
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,86,1,0.108735105664127,1,NUCB1,1,28,0.0357142857142857
REACTOME_INTERFERON_GAMMA_SIGNALING,90,1,0.11350451938781,1,HLA-DQA2,1,28,0.0357142857142857
REACTOME_ADIPOGENESIS,99,1,0.124145885515637,1,CCND3,1,28,0.0357142857142857
REACTOME_DEVELOPMENTAL_BIOLOGY,934,3,0.126774711041679,1,"AQP3,PLAC8,CCND3",3,28,0.107142857142857
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,102,1,0.127665555302023,1,NID1,1,28,0.0357142857142857
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,111,1,0.138142923282004,1,HLA-DQA2,1,28,0.0357142857142857
REACTOME_CELL_CYCLE_MITOTIC,490,2,0.138514327068823,1,"CCND2,CCND3",2,28,0.0714285714285714
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,115,1,0.142760482937453,1,LILRA5,1,28,0.0357142857142857
REACTOME_SIGNALING_BY_NTRKS,115,1,0.142760482937453,1,RALGDS,1,28,0.0357142857142857
REACTOME_TCR_SIGNALING,116,1,0.143911140007336,1,HLA-DQA2,1,28,0.0357142857142857
REACTOME_MUSCLE_CONTRACTION,128,1,0.157603379748968,1,TNNI2,1,28,0.0357142857142857
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,133,1,0.163245937648021,1,CLEC4D,1,28,0.0357142857142857
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,151,1,0.183258930947176,1,SH3BP4,1,28,0.0357142857142857
