Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,7,3,1.35593931470319e-07,0.00218157076342596,"LILRA5,LILRB2,LILRB4",3,34,0.0882352941176471
GOMF_MHC_CLASS_I_RECEPTOR_ACTIVITY,11,3,6.36399153904714e-07,0.00511951299358647,"LILRA5,LILRB2,LILRB4",3,34,0.0882352941176471
GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY,4,2,1.52713331981685e-05,0.0819001599417777,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_REGULATION_OF_T_CELL_COSTIMULATION,5,2,2.5426337225582e-05,0.102271084905597,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,43,3,4.59402776180943e-05,0.142888481368815,"LILRB2,HES1,CLIC2",3,34,0.0882352941176471
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,7,2,5.32867728393864e-05,0.142888481368815,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_DEFENSE_RESPONSE,1447,10,6.70729486719477e-05,0.154162381597567,"LILRA5,LILRB2,CLEC4D,P2RY11,CCL20,LILRB4,IFIT3,PTGER3,GSDMD,IFIT2",10,34,0.294117647058824
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION,9,2,9.11631051192749e-05,0.154594301293245,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION,9,2,9.11631051192749e-05,0.154594301293245,"LILRB2,LILRB4",2,34,0.0588235294117647
GOCC_TERTIARY_GRANULE,149,4,9.60869546231866e-05,0.154594301293245,"CDA,LILRB2,CLEC4D,GSDMD",4,34,0.117647058823529
GOBP_INTERLEUKIN_10_MEDIATED_SIGNALING_PATHWAY,11,2,0.000138993965168136,0.186356158799178,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION,11,2,0.000138993965168136,0.186356158799178,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,327,5,0.00017144006715128,0.197186833599468,"LILRB2,HES1,SYTL4,PTGER3,CLIC2",5,34,0.147058823529412
GOCC_FICOLIN_1_RICH_GRANULE,178,4,0.000190585602130365,0.197186833599468,"CDA,LILRB2,CLEC4D,GSDMD",4,34,0.117647058823529
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,336,5,0.000194497080754848,0.197186833599468,"LILRA5,LILRB2,CLEC4D,HES1,LILRB4",5,34,0.147058823529412
GOMF_MOLECULAR_TRANSDUCER_ACTIVITY,769,7,0.000196096049325098,0.197186833599468,"LILRA5,LILRB2,CLEC4D,P2RY11,ABHD2,LILRB4,PTGER3",7,34,0.205882352941176
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,187,4,0.000230155915469777,0.21782226611725,"LILRA5,LILRB2,HES1,CLIC2",4,34,0.117647058823529
GOBP_T_CELL_TOLERANCE_INDUCTION,15,2,0.000264275154096702,0.236003642916825,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,1391,9,0.00027870403477032,0.236003642916825,"LILRA5,LILRB2,CLEC4D,CCL20,CCT5,IFIT3,GSDMD,IFIT2,LY6E",9,34,0.264705882352941
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,85,3,0.000350978471475047,0.282344631378101,"LILRB2,HES1,CLIC2",3,34,0.0882352941176471
GOBP_REGULATION_OF_TOLERANCE_INDUCTION,18,2,0.00038391424735527,0.294133158366616,"LILRB2,LILRB4",2,34,0.0588235294117647
GOMF_SIGNALING_RECEPTOR_INHIBITOR_ACTIVITY,19,2,0.000428644818367452,0.31347574921427,"LILRB4,LY6E",2,34,0.0588235294117647
GOBP_INTERLEUKIN_1_PRODUCTION,98,3,0.000532759427081107,0.37267680096991,"LILRA5,LILRB4,GSDMD",3,34,0.0882352941176471
GOBP_POSITIVE_REGULATION_OF_REGULATORY_T_CELL_DIFFERENTIATION,24,2,0.000688342378272088,0.450580792531738,"LILRB2,LILRB4",2,34,0.0588235294117647
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,251,4,0.000700137970867887,0.450580792531738,"LILRB2,SKAP1,HES1,LILRB4",4,34,0.117647058823529
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,966,7,0.000776143068781463,0.468176493961911,"LILRB2,CLEC4D,SKAP1,CCL20,HES1,LILRB4,AQP3",7,34,0.205882352941176
GOBP_ADAPTIVE_IMMUNE_RESPONSE,456,5,0.000785677502453329,0.468176493961911,"LILRB2,ERAP2,CLEC4D,SKAP1,LILRB4",5,34,0.147058823529412
GOBP_TOLERANCE_INDUCTION,27,2,0.000872729000952737,0.498291354507021,"LILRB2,LILRB4",2,34,0.0588235294117647
GOCC_SECRETORY_GRANULE,718,6,0.000933900309747287,0.498291354507021,"CDA,LILRB2,CLEC4D,ABHD2,SYTL4,GSDMD",6,34,0.176470588235294
