,Set,NGenes,Direction,PValue,FDR
1,WP_CHOLESTEROL_SYNTHESIS_DISORDERS,17,Up,6.77386113600444e-06,0.00556811385379565
2,WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,15,Up,2.3055074126447e-05,0.00947563546596972
3,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,86,Down,0.000472784378102293,0.129542919600028
4,WP_IRON_METABOLISM_DISORDERS,10,Down,0.00091381658941656,0.187789309125103
5,WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS,21,Down,0.00156873878886431,0.25267907420299
6,WP_OXIDATIVE_PHOSPHORYLATION,50,Down,0.00184437280440139,0.25267907420299
7,WP_GLUCOCORTICOID_BIOSYNTHESIS,5,Down,0.0021836854881114,0.256427067318225
8,WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,7,Up,0.00510106725367864,0.524134660315481
9,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,50,Down,0.00575711265411217,0.525816289075578
10,WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,14,Down,0.00672821215065687,0.542581024432662
11,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,13,Down,0.00762228501551115,0.542581024432662
12,WP_ONECARBON_METABOLISM,22,Down,0.0079208908676301,0.542581024432662
13,WP_AFLATOXIN_B1_METABOLISM,2,Up,0.0093722980572164,0.568436691494631
14,WP_GENES_CONTROLLING_NEPHROGENESIS,12,Down,0.00975358471247938,0.568436691494631
15,WP_MINERALOCORTICOID_BIOSYNTHESIS,4,Down,0.0106434901590694,0.568436691494631
16,WP_SMC1SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME,11,Up,0.011064461148314,0.568436691494631
17,WP_PROTEASOME_DEGRADATION,57,Down,0.0119839216822234,0.57007980129046
18,WP_IRON_METABOLISM_IN_PLACENTA,8,Down,0.0133884563570688,0.57007980129046
19,WP_IDO_METABOLIC_PATHWAY,7,Up,0.0137327926579753,0.57007980129046
20,WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,12,Up,0.0144973424194088,0.57007980129046
21,WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS,7,Up,0.0145640825147198,0.57007980129046
22,WP_RETINOBLASTOMA_GENE_IN_CANCER,66,Down,0.0162626819716468,0.607632935486075
23,WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION,28,Down,0.020327586397184,0.650195330666357
24,WP_ENTEROCYTE_CHOLESTEROL_METABOLISM,28,Up,0.0206349053370338,0.650195330666357
25,WP_SARSCOV2_AND_ACE2_RECEPTOR_MOLECULAR_MECHANISMS,1,Down,0.0212455578330762,0.650195330666357
26,WP_MONOAMINE_GPCRS,3,Up,0.021862186333456,0.650195330666357
27,WP_BLOOD_CLOTTING_CASCADE,5,Up,0.0230211022266242,0.650195330666357
28,WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN,20,Up,0.0234221795859664,0.650195330666357
29,WP_MALE_INFERTILITY,66,Down,0.0237976663022391,0.650195330666357
30,WP_GLP1_IN_PANCREATIC_ISLET_CELLS,1,Up,0.0261202270589395,0.650195330666357
31,WP_NRF2_PATHWAY,67,Down,0.0264424671033781,0.650195330666357
32,WP_STEROID_HORMONE_PRECURSOR_BIOSYNTHESIS,2,Down,0.0266070197712693,0.650195330666357
33,WP_T_CELL_MODULATION_IN_PANCREATIC_CANCER,20,Down,0.0266077656191231,0.650195330666357
