Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_JAKSTAT_SIGNALING_IN_THE_REGULATION_OF_BETA_CELLS,31,2,0.000780168198331506,0.418537606902382,"CCND2,CCND3",2,28,0.0714285714285714
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY,61,2,0.00299534030051559,0.418537606902382,"PDE4B,ABHD2",2,28,0.0714285714285714
WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,61,2,0.00299534030051559,0.418537606902382,"CCND2,CCND3",2,28,0.0714285714285714
WP_G1_TO_S_CELL_CYCLE_CONTROL,63,2,0.00319140634987658,0.418537606902382,"CCND2,CCND3",2,28,0.0714285714285714
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING,63,2,0.00319140634987658,0.418537606902382,"RALGDS,CCND3",2,28,0.0714285714285714
WP_DNA_DAMAGE_RESPONSE,68,2,0.00370719962660465,0.418537606902382,"CCND2,CCND3",2,28,0.0714285714285714
WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,69,2,0.00381472129854345,0.418537606902382,"CCND2,CCND3",2,28,0.0714285714285714
WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,71,2,0.00403409741592658,0.418537606902382,"CCND2,CCND3",2,28,0.0714285714285714
WP_WNT_SIGNALING_AND_PLURIPOTENCY,83,2,0.00547009841165255,0.454018168167162,"CCND2,CCND3",2,28,0.0714285714285714
WP_WNT_SIGNALING_WP428,83,2,0.00547009841165255,0.454018168167162,"CCND2,CCND3",2,28,0.0714285714285714
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,99,2,0.00769581091490542,0.580683914488318,"CCND2,CCND3",2,28,0.0714285714285714
WP_CELL_CYCLE,118,2,0.0107817367475953,0.722193790447758,"CCND2,CCND3",2,28,0.0714285714285714
WP_MEASLES_VIRUS_INFECTION,121,2,0.0113114690070131,0.722193790447758,"CCND2,CCND3",2,28,0.0714285714285714
WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION,10,1,0.0132721498319225,0.786848882892547,CCND2,1,28,0.0357142857142857
WP_CANCER_PATHWAYS,423,3,0.0183619657227565,0.904861544310356,"RALGDS,CCND2,CCND3",3,28,0.107142857142857
WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE,14,1,0.0185333087388868,0.904861544310356,PLAC8,1,28,0.0357142857142857
WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE,14,1,0.0185333087388868,0.904861544310356,CCND3,1,28,0.0357142857142857
WP_FOCAL_ADHESION,169,2,0.0212659420939882,0.980596218778344,"CCND2,CCND3",2,28,0.0714285714285714
WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS,17,1,0.02246141547477,0.981209202318899,CCND3,1,28,0.0357142857142857
WP_SILDENAFIL_TREATMENT,18,1,0.0237674122476819,0.986347608278797,PDE4B,1,28,0.0357142857142857
WP_HIPPOCAMPAL_SYNAPTOGENESIS_AND_NEUROGENESIS,19,1,0.0250717264365964,0.990930140113095,CCND2,1,28,0.0357142857142857
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_STAGE_2_OF_3,26,1,0.034154988449718,1,CCND2,1,28,0.0357142857142857
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,27,1,0.0354459169104274,1,TNNI2,1,28,0.0357142857142857
WP_GASTRIC_CANCER_NETWORK_2,30,1,0.0393087272395714,1,PLAC8,1,28,0.0357142857142857
WP_OVARIAN_INFERTILITY,30,1,0.0393087272395714,1,CCND2,1,28,0.0357142857142857
WP_FLUOROPYRIMIDINE_ACTIVITY,31,1,0.0405930125409452,1,CDA,1,28,0.0357142857142857
WP_NUCLEAR_RECEPTORS_METAPATHWAY,246,2,0.0423978118915203,1,"PDE4B,ABHD2",2,28,0.0714285714285714
WP_PI3KAKT_SIGNALING,253,2,0.0445958309438209,1,"CCND2,CCND3",2,28,0.0714285714285714
WP_PREIMPLANTATION_EMBRYO,35,1,0.0457136178983939,1,AQP3,1,28,0.0357142857142857
WP_HEDGEHOG_SIGNALING_WP4249,36,1,0.0469896455344414,1,CCND2,1,28,0.0357142857142857
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,38,1,0.0495367666904658,1,PDE4B,1,28,0.0357142857142857
WP_VASOPRESSINREGULATED_WATER_REABSORPTION,39,1,0.0508078642943568,1,AQP3,1,28,0.0357142857142857
WP_IL2_SIGNALING,42,1,0.0546113296618619,1,CCND2,1,28,0.0357142857142857
WP_PLEURAL_MESOTHELIOMA,344,2,0.0766744625452241,1,"CCND2,CCND3",2,28,0.0714285714285714
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,70,1,0.08940882599956,1,RALGDS,1,28,0.0357142857142857
WP_ALLOGRAFT_REJECTION,72,1,0.0918465286504217,1,HLA-DQA2,1,28,0.0357142857142857
WP_PRADERWILLI_AND_ANGELMAN_SYNDROME,78,1,0.0991219387592484,1,CCND2,1,28,0.0357142857142857
WP_G_PROTEIN_SIGNALING,79,1,0.100329030002716,1,PDE4B,1,28,0.0357142857142857
WP_GLIOBLASTOMA_SIGNALING,80,1,0.101534561547506,1,CCND2,1,28,0.0357142857142857
WP_PYRIMIDINE_METABOLISM,81,1,0.102738535334377,1,CDA,1,28,0.0357142857142857
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,86,1,0.108735105664127,1,RALGDS,1,28,0.0357142857142857
WP_RETINOBLASTOMA_GENE_IN_CANCER,86,1,0.108735105664127,1,CCND3,1,28,0.0357142857142857
WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME,105,1,0.131171584278648,1,SH3BP4,1,28,0.0357142857142857
WP_EBOLA_VIRUS_INFECTION_IN_HOST,121,1,0.149642121206238,1,HLA-DQA2,1,28,0.0357142857142857
WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS,124,1,0.153062933242546,1,PDE4B,1,28,0.0357142857142857
