Set,N,DE,P.DE,FDR,DEG.GENES
HALLMARK_FATTY_ACID_METABOLISM,142,2,0.00798303796095761,0.327712195061703,"GPD1,CD1D"
HALLMARK_ALLOGRAFT_REJECTION,184,2,0.0131084878024681,0.327712195061703,"BCAT1,CD1D"
HALLMARK_COAGULATION,108,1,0.0981370261856675,0.71359892164776,CTSK
HALLMARK_KRAS_SIGNALING_DN,114,1,0.103311582981215,0.71359892164776,IGFBP2
HALLMARK_UV_RESPONSE_UP,141,1,0.12625004704822,0.71359892164776,IGFBP2
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,155,1,0.137923498130767,0.71359892164776,IGFBP2
HALLMARK_XENOBIOTIC_METABOLISM,165,1,0.146170801257964,0.71359892164776,BCAT1
HALLMARK_ESTROGEN_RESPONSE_EARLY,176,1,0.155156244915552,0.71359892164776,SLC37A1
HALLMARK_HEME_METABOLISM,178,1,0.156780280401565,0.71359892164776,CLIC2
HALLMARK_IL2_STAT5_SIGNALING,191,1,0.167264442274556,0.71359892164776,SMPDL3A
HALLMARK_INTERFERON_GAMMA_RESPONSE,194,1,0.169666216187386,0.71359892164776,VAMP5
HALLMARK_MTORC1_SIGNALING,196,1,0.171263741195462,0.71359892164776,BCAT1
HALLMARK_ADIPOGENESIS,189,0,1,1,""
HALLMARK_ANDROGEN_RESPONSE,97,0,1,1,""
HALLMARK_ANGIOGENESIS,27,0,1,1,""
HALLMARK_APICAL_JUNCTION,164,0,1,1,""
HALLMARK_APICAL_SURFACE,36,0,1,1,""
HALLMARK_APOPTOSIS,150,0,1,1,""
HALLMARK_BILE_ACID_METABOLISM,96,0,1,1,""
HALLMARK_CHOLESTEROL_HOMEOSTASIS,71,0,1,1,""
HALLMARK_COMPLEMENT,185,0,1,1,""
HALLMARK_DNA_REPAIR,148,0,1,1,""
HALLMARK_E2F_TARGETS,198,0,1,1,""
HALLMARK_ESTROGEN_RESPONSE_LATE,166,0,1,1,""
HALLMARK_G2M_CHECKPOINT,193,0,1,1,""
HALLMARK_GLYCOLYSIS,181,0,1,1,""
HALLMARK_HEDGEHOG_SIGNALING,28,0,1,1,""
HALLMARK_HYPOXIA,176,0,1,1,""
HALLMARK_IL6_JAK_STAT3_SIGNALING,80,0,1,1,""
HALLMARK_INFLAMMATORY_RESPONSE,186,0,1,1,""
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,""
HALLMARK_KRAS_SIGNALING_UP,169,0,1,1,""
HALLMARK_MITOTIC_SPINDLE,197,0,1,1,""
HALLMARK_MYC_TARGETS_V1,195,0,1,1,""
HALLMARK_MYC_TARGETS_V2,57,0,1,1,""
HALLMARK_MYOGENESIS,151,0,1,1,""
HALLMARK_NOTCH_SIGNALING,31,0,1,1,""
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,""
HALLMARK_P53_PATHWAY,194,0,1,1,""
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,""
HALLMARK_PEROXISOME,95,0,1,1,""
HALLMARK_PI3K_AKT_MTOR_SIGNALING,98,0,1,1,""
HALLMARK_PROTEIN_SECRETION,94,0,1,1,""
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,""
HALLMARK_SPERMATOGENESIS,91,0,1,1,""
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,""
HALLMARK_TNFA_SIGNALING_VIA_NFKB,195,0,1,1,""
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,""
HALLMARK_UV_RESPONSE_DN,133,0,1,1,""
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,""
