Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
HALLMARK_ESTROGEN_RESPONSE_EARLY,176,4,0.000182509357574101,0.00912546787870505,"SH3BP5,HES1,ABHD2,AQP3",4,34,0.117647058823529
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,3,0.000501585423554665,0.0125396355888666,"IFIT3,IFIT2,LY6E",3,34,0.0882352941176471
HALLMARK_INTERFERON_GAMMA_RESPONSE,194,3,0.00377508411963352,0.0478731336317661,"IFIT3,IFIT2,LY6E",3,34,0.0882352941176471
HALLMARK_TNFA_SIGNALING_VIA_NFKB,195,3,0.00382985069054129,0.0478731336317661,"CCL20,HES1,IFIT2",3,34,0.0882352941176471
HALLMARK_ESTROGEN_RESPONSE_LATE,166,2,0.0295966229880992,0.227783156291732,"ABHD2,PTGER3",2,34,0.0588235294117647
HALLMARK_HEME_METABOLISM,178,2,0.03363762786402,0.227783156291732,"AQP3,CLIC2",2,34,0.0588235294117647
HALLMARK_COMPLEMENT,185,2,0.0360894871724845,0.227783156291732,"CDA,ERAP2",2,34,0.0588235294117647
HALLMARK_INFLAMMATORY_RESPONSE,186,2,0.036445305006677,0.227783156291732,"CCL20,LY6E",2,34,0.0588235294117647
HALLMARK_NOTCH_SIGNALING,31,1,0.0490816703284085,0.272675946268936,HES1,1,34,0.0294117647058824
HALLMARK_ANDROGEN_RESPONSE,97,1,0.145914433121162,0.716490699550128,ABHD2,1,34,0.0294117647058824
HALLMARK_UV_RESPONSE_DN,133,1,0.194624995085128,0.716490699550128,MT1E,1,34,0.0294117647058824
HALLMARK_UV_RESPONSE_UP,141,1,0.205077527939797,0.716490699550128,AQP3,1,34,0.0294117647058824
HALLMARK_DNA_REPAIR,148,1,0.214115388841561,0.716490699550128,CDA,1,34,0.0294117647058824
HALLMARK_MYOGENESIS,151,1,0.21795815433262,0.716490699550128,TNNI2,1,34,0.0294117647058824
HALLMARK_XENOBIOTIC_METABOLISM,165,1,0.235651238621588,0.716490699550128,CDA,1,34,0.0294117647058824
HALLMARK_KRAS_SIGNALING_UP,169,1,0.240634631584202,0.716490699550128,CCL20,1,34,0.0294117647058824
HALLMARK_HYPOXIA,176,1,0.249279789975534,0.716490699550128,MT1E,1,34,0.0294117647058824
HALLMARK_ADIPOGENESIS,189,1,0.265082334804349,0.716490699550128,PTGER3,1,34,0.0294117647058824
HALLMARK_MYC_TARGETS_V1,195,1,0.272266465829049,0.716490699550128,CCT5,1,34,0.0294117647058824
HALLMARK_ALLOGRAFT_REJECTION,184,0,1,1,"",0,34,0
HALLMARK_ANGIOGENESIS,27,0,1,1,"",0,34,0
HALLMARK_APICAL_JUNCTION,164,0,1,1,"",0,34,0
HALLMARK_APICAL_SURFACE,36,0,1,1,"",0,34,0
HALLMARK_APOPTOSIS,150,0,1,1,"",0,34,0
HALLMARK_BILE_ACID_METABOLISM,96,0,1,1,"",0,34,0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,71,0,1,1,"",0,34,0
HALLMARK_COAGULATION,108,0,1,1,"",0,34,0
HALLMARK_E2F_TARGETS,198,0,1,1,"",0,34,0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,155,0,1,1,"",0,34,0
HALLMARK_FATTY_ACID_METABOLISM,142,0,1,1,"",0,34,0
HALLMARK_G2M_CHECKPOINT,193,0,1,1,"",0,34,0
HALLMARK_GLYCOLYSIS,181,0,1,1,"",0,34,0
HALLMARK_HEDGEHOG_SIGNALING,28,0,1,1,"",0,34,0
HALLMARK_IL2_STAT5_SIGNALING,191,0,1,1,"",0,34,0
HALLMARK_IL6_JAK_STAT3_SIGNALING,80,0,1,1,"",0,34,0
HALLMARK_KRAS_SIGNALING_DN,114,0,1,1,"",0,34,0
HALLMARK_MITOTIC_SPINDLE,197,0,1,1,"",0,34,0
HALLMARK_MTORC1_SIGNALING,196,0,1,1,"",0,34,0
HALLMARK_MYC_TARGETS_V2,57,0,1,1,"",0,34,0
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,"",0,34,0
HALLMARK_P53_PATHWAY,194,0,1,1,"",0,34,0
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,"",0,34,0
HALLMARK_PEROXISOME,95,0,1,1,"",0,34,0
HALLMARK_PI3K_AKT_MTOR_SIGNALING,98,0,1,1,"",0,34,0
HALLMARK_PROTEIN_SECRETION,94,0,1,1,"",0,34,0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,"",0,34,0
HALLMARK_SPERMATOGENESIS,91,0,1,1,"",0,34,0
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,"",0,34,0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,"",0,34,0
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,"",0,34,0
