Set,N,DE,P.DE,FDR,DEG.GENES
HALLMARK_IL2_STAT5_SIGNALING,192,7,2.19083756335151e-05,0.00109541878167576,"CKAP4,CCND2,EMP1,TGM2,AHNAK,PLEC,SPP1"
HALLMARK_KRAS_SIGNALING_UP,173,6,0.000114320116291582,0.00224351273178084,"CCL20,CCND2,EMP1,PTGS2,SPP1,RETN"
HALLMARK_COAGULATION,112,5,0.00013461076390685,0.00224351273178084,"CRIP2,PDGFB,CAPN2,C3,GNG12"
HALLMARK_TNFA_SIGNALING_VIA_NFKB,198,5,0.00180050065054008,0.022506258131751,"CCL20,CXCL3,CXCL2,PTGS2,NR4A3"
HALLMARK_ANGIOGENESIS,27,2,0.00621141889649099,0.0621141889649099,"CCND2,SPP1"
HALLMARK_ALLOGRAFT_REJECTION,185,4,0.00894427715403804,0.069979169625493,"PRKCB,CCND2,EIF5A,CCR5"
HALLMARK_INFLAMMATORY_RESPONSE,190,4,0.00979708374756901,0.069979169625493,"CCL20,CCL24,IL1R1,OPRK1"
HALLMARK_MYOGENESIS,155,3,0.0307759636810005,0.181100448040469,"TNNT1,MEF2C,PDLIM7"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,161,3,0.0338804365934946,0.181100448040469,"LAMC1,TGM2,SPP1"
HALLMARK_XENOBIOTIC_METABOLISM,168,3,0.0377005252867223,0.181100448040469,"HES6,IL1R1,ARPP19"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,72,2,0.0398420985689033,0.181100448040469,"ANTXR2,FADS2"
HALLMARK_IL6_JAK_STAT3_SIGNALING,81,2,0.0492502306890699,0.205209294537791,"CXCL3,IL1R1"
HALLMARK_BILE_ACID_METABOLISM,96,2,0.0664826598742678,0.255702537977953,"AR,FADS2"
HALLMARK_FATTY_ACID_METABOLISM,143,2,0.130076061308709,0.454329911373845,"S100A10,ACSM3"
HALLMARK_APOPTOSIS,153,2,0.144973741133057,0.454329911373845,"CCND2,EMP1"
HALLMARK_APICAL_SURFACE,38,1,0.153845074584972,0.454329911373845,ATP8B1
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,1,0.15756009387451,0.454329911373845,CCND2
HALLMARK_HEME_METABOLISM,178,2,0.183568407315163,0.454329911373845,"TNS1,C3"
HALLMARK_HYPOXIA,178,2,0.183568407315163,0.454329911373845,"PDGFB,TGM2"
HALLMARK_ESTROGEN_RESPONSE_EARLY,183,2,0.191465824687212,0.454329911373845,"TGM2,AR"
HALLMARK_COMPLEMENT,187,2,0.197816658171051,0.454329911373845,"PDGFB,C3"
HALLMARK_ADIPOGENESIS,191,2,0.204193602152593,0.454329911373845,"RETN,C3"
HALLMARK_P53_PATHWAY,194,2,0.208991759231969,0.454329911373845,"CCND2,S100A10"
HALLMARK_PROTEIN_SECRETION,94,1,0.338852483205463,0.705942673344714,SCRN1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,99,1,0.353278080635031,0.706556161270063,PRKCB
HALLMARK_UV_RESPONSE_DN,135,1,0.448342617244904,0.862197340855584,LAMC1
HALLMARK_UV_RESPONSE_UP,145,1,0.472200894460723,0.874446100853191,CXCL2
HALLMARK_APICAL_JUNCTION,172,1,0.531638296614945,0.933680455611194,NECTIN2
HALLMARK_GLYCOLYSIS,184,1,0.555881176471973,0.933680455611194,ARPP19
HALLMARK_INTERFERON_GAMMA_RESPONSE,195,1,0.577011042503186,0.933680455611194,PTGS2
HALLMARK_MTORC1_SIGNALING,196,1,0.57888188247894,0.933680455611194,FADS2
HALLMARK_ANDROGEN_RESPONSE,97,0,1,1,""
HALLMARK_DNA_REPAIR,148,0,1,1,""
HALLMARK_E2F_TARGETS,198,0,1,1,""
HALLMARK_ESTROGEN_RESPONSE_LATE,175,0,1,1,""
HALLMARK_G2M_CHECKPOINT,193,0,1,1,""
HALLMARK_HEDGEHOG_SIGNALING,30,0,1,1,""
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,""
HALLMARK_KRAS_SIGNALING_DN,119,0,1,1,""
HALLMARK_MITOTIC_SPINDLE,199,0,1,1,""
HALLMARK_MYC_TARGETS_V1,195,0,1,1,""
HALLMARK_MYC_TARGETS_V2,57,0,1,1,""
HALLMARK_NOTCH_SIGNALING,31,0,1,1,""
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,""
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,""
HALLMARK_PEROXISOME,95,0,1,1,""
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,""
HALLMARK_SPERMATOGENESIS,93,0,1,1,""
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,""
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,""
