,Set,N,DE,P.DE,FDR
1,HALLMARK_ESTROGEN_RESPONSE_EARLY,183,9,5.5804375216026e-06,0.00027902187608013
2,HALLMARK_IL2_STAT5_SIGNALING,192,7,0.000401149506227497,0.0100287376556874
3,HALLMARK_MYOGENESIS,155,6,0.000765583416167481,0.0127597236027913
4,HALLMARK_COMPLEMENT,187,6,0.00200358347095126,0.0250447933868908
5,HALLMARK_MITOTIC_SPINDLE,199,6,0.00273285038968809,0.0273285038968809
6,HALLMARK_APOPTOSIS,153,5,0.00437569048374998,0.0343757641447839
7,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,3,0.00481260698026975,0.0343757641447839
8,HALLMARK_KRAS_SIGNALING_UP,173,5,0.00730136737994234,0.0456335461246397
9,HALLMARK_ADIPOGENESIS,191,5,0.0109118096140431,0.0606211645224616
10,HALLMARK_CHOLESTEROL_HOMEOSTASIS,72,3,0.0138754464267115,0.0693772321335575
11,HALLMARK_UV_RESPONSE_UP,145,4,0.0186908599801319,0.0849584544551451
12,HALLMARK_XENOBIOTIC_METABOLISM,168,4,0.0300177020706245,0.116450858587568
13,HALLMARK_ANDROGEN_RESPONSE,97,3,0.0302772232327676,0.116450858587568
14,HALLMARK_MTORC1_SIGNALING,196,4,0.0482933917459072,0.165966027985014
15,HALLMARK_TNFA_SIGNALING_VIA_NFKB,198,4,0.0497898083955042,0.165966027985014
16,HALLMARK_IL6_JAK_STAT3_SIGNALING,82,2,0.111539544794296,0.296106619437305
17,HALLMARK_APICAL_JUNCTION,172,3,0.118488042525225,0.296106619437305
18,HALLMARK_HEME_METABOLISM,178,3,0.127654675561154,0.296106619437305
19,HALLMARK_ALLOGRAFT_REJECTION,185,3,0.138658091077076,0.296106619437305
20,HALLMARK_PROTEIN_SECRETION,94,2,0.139312640524521,0.296106619437305
