,Set,NGenes,Direction,PValue,FDR
1,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,61,Up,1.12516731473396e-05,0.019184102716214
2,REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,51,Up,3.45738710561302e-05,0.029474225075351
3,REACTOME_ASPIRIN_ADME,6,Up,0.000254202677490261,0.13138063167045
4,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Up,0.000308224355825103,0.13138063167045
5,REACTOME_GLYCOSPHINGOLIPID_CATABOLISM,25,Up,0.000475568354147172,0.143295365471242
6,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,8,Up,0.000504265215734576,0.143295365471242
7,REACTOME_GABA_RECEPTOR_ACTIVATION,19,Up,0.000649135427209384,0.158110843341714
8,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,12,Up,0.000955578033352502,0.19392459010825
9,REACTOME_PREDNISONE_ADME,2,Up,0.00108060368479151,0.19392459010825
10,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,98,Up,0.00116701857836377,0.19392459010825
11,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,8,Up,0.00125112638779516,0.19392459010825
12,REACTOME_GABA_B_RECEPTOR_ACTIVATION,16,Up,0.00147961153947119,0.19990156088231
13,REACTOME_TYROSINE_CATABOLISM,2,Up,0.00154907235031765,0.19990156088231
14,REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,5,Up,0.00164142044126237,0.19990156088231
15,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,19,Up,0.00178767406568698,0.203198952133086
16,REACTOME_SELENOAMINO_ACID_METABOLISM,100,Up,0.00269167933047902,0.283817794184011
17,REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING,4,Up,0.00282985483937137,0.283817794184011
18,REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,5,Down,0.00352429762447506,0.318050159617503
19,REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,29,Up,0.00354425397814227,0.318050159617503
20,REACTOME_PI_3K_CASCADE_FGFR1,9,Up,0.00417915125035358,0.356272644092643
21,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,113,Up,0.00485583457096255,0.394247521118626
22,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,90,Up,0.00526154386736313,0.407769649720642
23,REACTOME_RECYCLING_PATHWAY_OF_L1,29,Down,0.0058766862532495,0.434285647526777
24,REACTOME_RSK_ACTIVATION,6,Down,0.00741807626053651,0.434285647526777
25,REACTOME_CELLULAR_RESPONSE_TO_STARVATION,149,Up,0.00746220107912075,0.434285647526777
26,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,82,Up,0.00760303843497509,0.434285647526777
27,REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,7,Up,0.00783491211791019,0.434285647526777
28,REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION,6,Down,0.00813286956796933,0.434285647526777
29,REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,4,Up,0.00815727743219348,0.434285647526777
30,REACTOME_PI_3K_CASCADE_FGFR2,7,Up,0.00854130328274646,0.434285647526777
31,REACTOME_SIGNALING_BY_KIT_IN_DISEASE,18,Up,0.00862190292568195,0.434285647526777
32,REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,10,Up,0.00892292954735806,0.434285647526777
33,REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,18,Up,0.00936519224967092,0.434285647526777
34,REACTOME_GLYCOSPHINGOLIPID_METABOLISM,37,Up,0.00942962009691434,0.434285647526777
35,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,110,Up,0.00960978730921119,0.434285647526777
36,REACTOME_L1CAM_INTERACTIONS,62,Down,0.00989738650292698,0.434285647526777
37,REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,1,Up,0.00993380660031923,0.434285647526777
38,REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,1,Up,0.00993380660031923,0.434285647526777
39,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,1,Up,0.00993380660031923,0.434285647526777
40,REACTOME_INFLUENZA_INFECTION,153,Up,0.0102914009672779,0.438670966230223
41,REACTOME_CREATINE_METABOLISM,2,Down,0.011447328693981,0.476041351786285
42,REACTOME_FCGR_ACTIVATION,11,Up,0.0118082008908343,0.47625045549121
43,REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,4,Down,0.0120110085549103,0.47625045549121
44,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,26,Up,0.0128207729496135,0.496804951797525
45,REACTOME_SENSORY_PROCESSING_OF_SOUND,34,Down,0.0132325542649814,0.501366778262075
46,REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,23,Up,0.0137225778100565,0.508630329698835
47,REACTOME_BETA_DEFENSINS,3,Up,0.0144746711765698,0.52190287202259
48,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,19,Up,0.0149385646684282,0.52190287202259
49,REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,15,Up,0.0152348755004448,0.52190287202259
50,REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,7,Up,0.0153724275158723,0.52190287202259
51,REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,5,Up,0.0156111709519954,0.52190287202259
52,REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,10,Down,0.0167242477948739,0.529967486703238
53,REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,4,Down,0.0169364734938985,0.529967486703238
54,REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE,2,Down,0.0172824058905587,0.529967486703238
55,REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,17,Down,0.0175197630287833,0.529967486703238
56,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,24,Down,0.0175696916214624,0.529967486703238
57,REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION,9,Down,0.0179542132078194,0.529967486703238
58,REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,18,Down,0.0182395748710291,0.529967486703238
59,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,24,Up,0.0184355950006594,0.529967486703238
60,REACTOME_DEFENSINS,4,Up,0.018649882230026,0.529967486703238
61,REACTOME_SIGNALING_BY_TGFBR3,35,Down,0.0193326640002223,0.540363805252114
62,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1,4,Up,0.0200042605423611,0.544670662678795
63,REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR,4,Down,0.020125660849715,0.544670662678795
64,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,9,Up,0.0223432487924862,0.586840932355037
65,REACTOME_AZATHIOPRINE_ADME,17,Down,0.0225906041227648,0.586840932355037
66,REACTOME_REGULATION_OF_SIGNALING_BY_CBL,22,Up,0.0228143807776764,0.586840932355037
67,REACTOME_REGULATION_OF_KIT_SIGNALING,13,Up,0.0230606114180572,0.586840932355037
68,REACTOME_RA_BIOSYNTHESIS_PATHWAY,11,Up,0.0245347491479167,0.603321936466308
69,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,4,Down,0.0247639728799357,0.603321936466308
70,REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,3,Down,0.0252902038041727,0.603321936466308
71,REACTOME_NUCLEOTIDE_SALVAGE,19,Down,0.0254775935909815,0.603321936466308
72,REACTOME_ISG15_ANTIVIRAL_MECHANISM,72,Up,0.0264765730483956,0.603321936466308
73,REACTOME_VISUAL_PHOTOTRANSDUCTION,44,Up,0.0270621888258055,0.603321936466308
74,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,139,Up,0.0270745181157699,0.603321936466308
75,REACTOME_KERATAN_SULFATE_DEGRADATION,6,Up,0.0274243663832984,0.603321936466308
76,REACTOME_TRP_CHANNELS,13,Up,0.0275367315148417,0.603321936466308
77,REACTOME_PERK_REGULATES_GENE_EXPRESSION,30,Up,0.0283843055616879,0.603321936466308
78,REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION,25,Up,0.0287879297656776,0.603321936466308
79,REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,20,Down,0.0288981746121454,0.603321936466308
80,REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,16,Up,0.0289165089597561,0.603321936466308
81,REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,4,Down,0.0296420797503293,0.603321936466308
82,REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION,3,Down,0.029758698525926,0.603321936466308
83,REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION,15,Down,0.0300136126240145,0.603321936466308
84,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,11,Up,0.0304517484601777,0.603321936466308
85,REACTOME_CREB_PHOSPHORYLATION,7,Down,0.0304922551559852,0.603321936466308
86,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,12,Up,0.0306101171908127,0.603321936466308
87,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,21,Down,0.0307853422126503,0.603321936466308
88,REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,4,Down,0.0319138067978745,0.610357505642189
89,REACTOME_RHO_GTPASES_ACTIVATE_PAKS,15,Down,0.0329082074433694,0.610357505642189
