,Set,NGenes,Direction,PValue,FDR
1,HALLMARK_CHOLESTEROL_HOMEOSTASIS,62,Up,0.00171672100642527,0.0858360503212634
2,HALLMARK_ESTROGEN_RESPONSE_EARLY,112,Down,0.0233961397168919,0.584903492922297
3,HALLMARK_UV_RESPONSE_UP,115,Down,0.0581357608382202,0.773428324187524
4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,85,Down,0.0801111501469387,0.773428324187524
5,HALLMARK_INTERFERON_GAMMA_RESPONSE,176,Down,0.13233385205895,0.773428324187524
6,HALLMARK_PEROXISOME,80,Up,0.133288759009186,0.773428324187524
7,HALLMARK_IL6_JAK_STAT3_SIGNALING,67,Down,0.148878602094387,0.773428324187524
8,HALLMARK_PANCREAS_BETA_CELLS,11,Down,0.180119835306327,0.773428324187524
9,HALLMARK_P53_PATHWAY,161,Down,0.198590618510016,0.773428324187524
10,HALLMARK_COAGULATION,70,Down,0.203316800400467,0.773428324187524
11,HALLMARK_HYPOXIA,132,Down,0.219816234641876,0.773428324187524
12,HALLMARK_APOPTOSIS,124,Down,0.227196391701742,0.773428324187524
13,HALLMARK_G2M_CHECKPOINT,162,Up,0.235757540724769,0.773428324187524
14,HALLMARK_INTERFERON_ALPHA_RESPONSE,92,Up,0.248403119938845,0.773428324187524
15,HALLMARK_MYC_TARGETS_V2,56,Down,0.261282744951706,0.773428324187524
16,HALLMARK_GLYCOLYSIS,137,Down,0.261732662091458,0.773428324187524
17,HALLMARK_BILE_ACID_METABOLISM,72,Up,0.28041211027024,0.773428324187524
18,HALLMARK_XENOBIOTIC_METABOLISM,129,Down,0.281923097719146,0.773428324187524
19,HALLMARK_FATTY_ACID_METABOLISM,128,Up,0.296672738657936,0.773428324187524
20,HALLMARK_ALLOGRAFT_REJECTION,133,Down,0.323110629185837,0.773428324187524
21,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,Down,0.332294890938533,0.773428324187524
22,HALLMARK_PI3K_AKT_MTOR_SIGNALING,86,Up,0.340308462642511,0.773428324187524
23,HALLMARK_KRAS_SIGNALING_UP,114,Up,0.374401317457084,0.791803134590869
24,HALLMARK_DNA_REPAIR,141,Down,0.380065504603617,0.791803134590869
25,HALLMARK_HEME_METABOLISM,142,Down,0.408973349556182,0.799898680096641
26,HALLMARK_MITOTIC_SPINDLE,175,Down,0.415947313650253,0.799898680096641
27,HALLMARK_HEDGEHOG_SIGNALING,17,Up,0.433861066019226,0.803446418554123
28,HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Down,0.483196418234723,0.806112792618939
29,HALLMARK_COMPLEMENT,141,Down,0.490971010630888,0.806112792618939
30,HALLMARK_ESTROGEN_RESPONSE_LATE,106,Down,0.503429168411505,0.806112792618939
31,HALLMARK_PROTEIN_SECRETION,90,Down,0.53090261755625,0.806112792618939
32,HALLMARK_APICAL_JUNCTION,102,Down,0.536517143519807,0.806112792618939
33,HALLMARK_TNFA_SIGNALING_VIA_NFKB,167,Up,0.542142178370094,0.806112792618939
34,HALLMARK_INFLAMMATORY_RESPONSE,129,Down,0.549866955814476,0.806112792618939
35,HALLMARK_ANDROGEN_RESPONSE,82,Up,0.564278954833257,0.806112792618939
36,HALLMARK_MTORC1_SIGNALING,180,Up,0.601658817124407,0.835637246006122
37,HALLMARK_TGF_BETA_SIGNALING,45,Down,0.6592476889012,0.88301138319746
38,HALLMARK_MYOGENESIS,94,Down,0.671088651230069,0.88301138319746
39,HALLMARK_MYC_TARGETS_V1,191,Up,0.698536483246868,0.895559593906241
40,HALLMARK_ADIPOGENESIS,170,Up,0.716737088459328,0.89592136057416
41,HALLMARK_E2F_TARGETS,176,Down,0.856992973086033,0.957700682691971
42,HALLMARK_APICAL_SURFACE,20,Up,0.868018110556618,0.957700682691971
43,HALLMARK_UV_RESPONSE_DN,99,Down,0.869543104564093,0.957700682691971
44,HALLMARK_WNT_BETA_CATENIN_SIGNALING,29,Down,0.89592411846588,0.957700682691971
45,HALLMARK_KRAS_SIGNALING_DN,53,Up,0.901023449811035,0.957700682691971
46,HALLMARK_IL2_STAT5_SIGNALING,146,Down,0.904141960231587,0.957700682691971
47,HALLMARK_NOTCH_SIGNALING,25,Up,0.91542726143729,0.957700682691971
48,HALLMARK_SPERMATOGENESIS,59,Down,0.950191217675395,0.957700682691971
49,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,103,Up,0.954944621136167,0.957700682691971
50,HALLMARK_ANGIOGENESIS,19,Down,0.957700682691971,0.957700682691971
