,Set,NGenes,Direction,PValue,FDR
1,WP_HIF1A_AND_PPARG_REGULATION_OF_GLYCOLYSIS,7,Up,0.00123089407547931,0.500182336016796
2,WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,86,Down,0.00126071820160347,0.500182336016796
3,WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION,17,Down,0.0021614641633604,0.500182336016796
4,WP_CHOLESTEROL_SYNTHESIS_DISORDERS,17,Up,0.00243926634140592,0.500182336016796
5,WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS,21,Down,0.00348912628359032,0.500182336016796
6,WP_IDO_METABOLIC_PATHWAY,8,Up,0.00396409433630225,0.500182336016796
7,WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,50,Down,0.00425946028238148,0.500182336016796
8,WP_OXIDATIVE_PHOSPHORYLATION,50,Down,0.00597165836187263,0.54025632880091
9,WP_MALE_INFERTILITY,68,Down,0.00674980555508915,0.54025632880091
10,WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM,4,Up,0.00822659912129303,0.54025632880091
11,WP_IRON_METABOLISM_DISORDERS,10,Down,0.00865727598195726,0.54025632880091
12,WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,15,Up,0.00867142976396011,0.54025632880091
13,WP_MEVALONATE_PATHWAY,7,Up,0.00910969866345133,0.54025632880091
14,WP_RETINOL_METABOLISM,6,Up,0.0102656738655654,0.54025632880091
15,WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,14,Down,0.0103100586977939,0.54025632880091
16,WP_BMP2WNT4FOXO1_PATHWAY_IN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION,5,Down,0.010515938273497,0.54025632880091
17,WP_NUCLEOTIDE_GPCRS,5,Up,0.0114844342144386,0.555306172015798
18,WP_GENES_CONTROLLING_NEPHROGENESIS,13,Down,0.0130760197006941,0.561630092401591
19,WP_ENTEROCYTE_CHOLESTEROL_METABOLISM,28,Up,0.0135950357648601,0.561630092401591
20,WP_TP53_NETWORK,16,Down,0.0140864102164245,0.561630092401591
21,WP_IRON_METABOLISM_IN_PLACENTA,8,Down,0.0152053102474881,0.561630092401591
22,WP_LIPID_METABOLISM_IN_SENESCENT_CELLS,9,Down,0.0153317048686318,0.561630092401591
23,WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY,2,Up,0.0159459938398046,0.561630092401591
24,WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,7,Up,0.0163979589022362,0.561630092401591
25,WP_INTERLEUKIN1_INDUCED_ACTIVATION_OF_NFKB,9,Up,0.0178272001527822,0.586158341023478
26,WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES,70,Up,0.0193835461098389,0.592161886573989
27,WP_CELL_INTERACTIONS_OF_THE_PANCREATIC_CANCER_MICROENVIRONMENT,18,Down,0.0201122399794652,0.592161886573989
28,WP_FOLATEALCOHOL_AND_CANCER_PATHWAY_HYPOTHESES,6,Up,0.0201709645061699,0.592161886573989
29,WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA,17,Down,0.0249050205225126,0.705928512741565
30,WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,18,Up,0.0262509325593845,0.719275552127136
31,WP_EFFECTS_OF_MFN2_MUTATION,18,Down,0.0284726303713493,0.722044598869246
32,WP_GDNFRET_SIGNALING_AXIS,4,Down,0.0286146480547411,0.722044598869246
33,WP_INFLAMMATORY_RESPONSE_PATHWAY,14,Down,0.0298247317329541,0.722044598869246
34,WP_DNA_IRDAMAGE_AND_CELLULAR_RESPONSE_VIA_ATR,72,Down,0.0298655916807231,0.722044598869246
35,WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING,26,Down,0.0320386535542351,0.75245066347375
36,WP_AFFECTED_PATHWAYS_IN_DUCHENNE_MUSCULAR_DYSTROPHY,40,Up,0.0341159377744937,0.778980579184272
37,WP_DIFFERENTIATION_OF_WHITE_AND_BROWN_ADIPOCYTE,9,Up,0.0378870156367206,0.802838565207006
38,WP_ESTROGEN_METABOLISM_WP697,5,Down,0.0389285109493841,0.802838565207006
39,WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,12,Up,0.0389649552639513,0.802838565207006
40,WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R,27,Up,0.0394841640062738,0.802838565207006
41,WP_BREAST_CANCER_PATHWAY,88,Down,0.0407612741739279,0.802838565207006
42,WP_PANCREATIC_CANCER_SUBTYPES,5,Up,0.0416793342693806,0.802838565207006
43,WP_BLOOD_CLOTTING_CASCADE,5,Up,0.0433093971190264,0.802838565207006
44,WP_DEVELOPMENT_OF_PULMONARY_DENDRITIC_CELLS_AND_MACROPHAGE_SUBSETS,10,Up,0.0442305474731713,0.802838565207006
45,WP_PILOCYTIC_ASTROCYTOMA,6,Up,0.0442846249037448,0.802838565207006
46,WP_SYNTHESIS_OF_CERAMIDES_AND_1DEOXYCERAMIDES,14,Up,0.0457963064194728,0.802838565207006
47,WP_FARNESOID_X_RECEPTOR_PATHWAY,5,Down,0.0464401285950468,0.802838565207006
48,WP_MIRNA_REGULATION_OF_P53_PATHWAY_IN_PROSTATE_CANCER,20,Down,0.04795505639563,0.802838565207006
49,WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY,15,Down,0.0500716657974017,0.802838565207006
50,WP_FGF23_SIGNALING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS,7,Down,0.0517932873232088,0.802838565207006
51,WP_DNA_DAMAGE_RESPONSE,59,Down,0.0520835646053272,0.802838565207006
52,WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING,77,Down,0.0523415655221974,0.802838565207006
53,WP_GPCRS_CLASS_B_SECRETINLIKE,4,Down,0.0542401473163877,0.802838565207006
54,WP_ID_SIGNALING,12,Down,0.0544129610230548,0.802838565207006
55,WP_SULFATION_BIOTRANSFORMATION_REACTION,6,Down,0.0549818534947751,0.802838565207006
56,WP_SPHINGOLIPID_METABOLISM_OVERVIEW,19,Up,0.0555306060248309,0.802838565207006
57,WP_CELL_DIFFERENTIATION_INDEX,7,Up,0.0561711709439084,0.802838565207006
58,WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME,28,Up,0.0566479766204457,0.802838565207006
59,WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING,6,Down,0.0578854240809273,0.806471501602071
60,WP_PROSTAGLANDIN_SIGNALING,22,Up,0.0616021313769582,0.807059176944437
61,WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,61,Down,0.0617240091322461,0.807059176944437
62,WP_FTO_OBESITY_VARIANT_MECHANISM,2,Down,0.0633493644354315,0.807059176944437
63,WP_MONOAMINE_GPCRS,3,Up,0.0646954648224756,0.807059176944437
64,WP_CODEINE_AND_MORPHINE_METABOLISM,1,Down,0.0672008531731881,0.807059176944437
65,WP_HUNGER_AND_SATIETY,2,Up,0.067478777848493,0.807059176944437
66,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,19,Up,0.067778857990042,0.807059176944437
67,WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_PATHWAY,48,Up,0.0689296682057003,0.807059176944437
68,WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_STAGE_3_OF_3,27,Down,0.0694943369140978,0.807059176944437
69,WP_MICRORNA_NETWORK_ASSOCIATED_WITH_CHRONIC_LYMPHOCYTIC_LEUKEMIA,4,Down,0.0701957422967841,0.807059176944437
70,WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,21,Down,0.0714288488291009,0.807059176944437
71,WP_MIRNA_REGULATION_OF_DNA_DAMAGE_RESPONSE,60,Down,0.0726977991805408,0.807059176944437
72,WP_ARYLAMINE_METABOLISM,1,Down,0.0760846352188623,0.807059176944437
73,WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,4,Down,0.0764260634683427,0.807059176944437
74,WP_TAMOXIFEN_METABOLISM,2,Down,0.0766487593859579,0.807059176944437
75,WP_PROTEOGLYCAN_BIOSYNTHESIS,15,Up,0.0777170021629135,0.807059176944437
76,WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS,11,Up,0.077991244356451,0.807059176944437
77,WP_PHYSICOCHEMICAL_FEATURES_AND_TOXICITYASSOCIATED_PATHWAYS,43,Down,0.0825523470269941,0.807059176944437
78,WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS,10,Down,0.0827337267068583,0.807059176944437
