Set,N,DE,P.DE,FDR,DEG.GENES
HP_PANCREATIC_ISLET_CELL_HYPERPLASIA,8,2,0.000192313873549444,0.817771612317879,"SLC16A1,FAH"
GOMF_ANDROSTAN_3_ALPHA_17_BETA_DIOL_DEHYDROGENASE_ACTIVITY,9,2,0.000246838402930623,0.817771612317879,"DHRS9,AKR1C1"
GOMF_TESTOSTERONE_DEHYDROGENASE_NAD_P_ACTIVITY,10,2,0.000308021135489185,0.817771612317879,"DHRS9,AKR1C1"
GOCC_SECRETORY_VESICLE,862,9,0.000417082864063095,0.817771612317879,"LILRB2,LCN2,HEXA,CDA,FUCA2,SELL,FTL,SYP,CTSC"
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,518,7,0.000428125743980546,0.817771612317879,"SLC16A1,GATM,HEXA,DHRS9,FAH,ABHD5,AKR1C1"
HP_GENERALIZED_AMINOACIDURIA,12,2,0.000450223224539859,0.817771612317879,"GATM,FAH"
GOCC_AZUROPHIL_GRANULE,139,4,0.00051127295730223,0.817771612317879,"HEXA,FUCA2,FTL,CTSC"
GOBP_PROGESTERONE_METABOLIC_PROCESS,14,2,0.000618645476201357,0.817771612317879,"DHRS9,AKR1C1"
GOMF_SIALIC_ACID_BINDING,14,2,0.000618645476201357,0.817771612317879,"SIGLEC12,SELL"
GOCC_SECRETORY_GRANULE,727,8,0.000638208164143574,0.817771612317879,"LILRB2,LCN2,HEXA,CDA,FUCA2,SELL,FTL,CTSC"
GOCC_VACUOLAR_LUMEN,151,4,0.000697861750399284,0.817771612317879,"HEXA,FUCA2,FTL,CTSC"
HP_HYPOPHOSPHATEMIC_RICKETS,15,2,0.000712603899770584,0.817771612317879,"GATM,FAH"
HP_ABNORMAL_BLOOD_GLUCOSE_CONCENTRATION,273,5,0.000785612168071811,0.817771612317879,"SLC16A1,GATM,FAH,PIK3R1,TANGO2"
GOBP_GLYCOSIDE_METABOLIC_PROCESS,16,2,0.000813015307032896,0.817771612317879,"FUCA2,AKR1C1"
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,71,3,0.000894795993834462,0.817771612317879,"PDGFD,NR4A3,PIK3R1"
GOCC_VESICLE_LUMEN,282,5,0.000908438222069635,0.817771612317879,"LCN2,CDA,FUCA2,FTL,CTSC"
HP_HYPOGLYCEMIC_SEIZURES,17,2,0.00091984594797088,0.817771612317879,"SLC16A1,TANGO2"
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,72,3,0.000931947778563986,0.817771612317879,"CDA,FUCA2,AKR1C1"
GOBP_MUSCLE_CELL_PROLIFERATION,166,4,0.000993293906195188,0.817771612317879,"PDGFD,TENM4,NR4A3,PIK3R1"
