Set,NGenes,Direction,PValue,FDR,DEG.GENES
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,86,Up,1.38351024830142e-23,1.13724542410377e-20,""
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,14,Down,3.33066789633751e-09,1.36890450539472e-06,CCL20
WP_ENTEROCYTE_CHOLESTEROL_METABOLISM,28,Down,2.25848644879213e-08,6.18825286969042e-06,""
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,15,Down,1.28452969442007e-07,2.18412628638362e-05,""
WP_PROSTAGLANDIN_SIGNALING,22,Down,1.32854396981972e-07,2.18412628638362e-05,""
WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,37,Down,2.51443251250458e-07,3.08288540920882e-05,"CCL20,CCL24,CXCL3,CXCL2,SPP1"
WP_CHOLESTEROL_SYNTHESIS_DISORDERS,17,Down,2.62532820735545e-07,3.08288540920882e-05,""
WP_SPINAL_CORD_INJURY,66,Down,5.10078506694041e-06,0.000524105665628127,"CXCL2,FCGR2A,PTGS2,IL1R1,LTB4R"
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,8,Down,2.00480611245593e-05,0.00183105624937642,"PDGFB,CXCL2"
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,12,Down,2.48909245132287e-05,0.0020460339949874,""
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,10,Down,3.59481444115368e-05,0.00268630679148029,""
WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY,12,Down,4.97116042220791e-05,0.00340524488921242,""
WP_COMPLEMENT_ACTIVATION,12,Up,7.28373859442698e-05,0.0046055639420146,C3
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,41,Down,0.000106806035874384,0.00542744445320841,""
WP_GENES_CONTROLLING_NEPHROGENESIS,13,Down,0.000108973316600851,0.00542744445320841,PDGFB
WP_METABOLISM_OF_ALPHALINOLENIC_ACID,4,Down,0.000110360945910802,0.00542744445320841,"PTGS2,FADS2"
WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R,28,Down,0.000117084358084851,0.00542744445320841,IL1R1
WP_MEVALONATE_PATHWAY,7,Down,0.000124657909548926,0.00542744445320841,""
WP_HYPERTROPHY_MODEL,13,Down,0.000125451879088759,0.00542744445320841,"IL1R1,NR4A3"
WP_INTEGRINMEDIATED_CELL_ADHESION,72,Down,0.000147378850996967,0.00592438867832229,"CAPN11,TNS1,CAPN2,ITGAX"
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,7,Down,0.000152626831241592,0.00592438867832229,""
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,21,Down,0.000158560280928334,0.00592438867832229,"CCL20,PDLIM7"
WP_POSTCOVID_NEUROINFLAMMATION,11,Down,0.000219208894222353,0.00783433526307712,""
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,20,Down,0.000231265633457594,0.00792084794592259,PRKCB
WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY,55,Down,0.000254689101983812,0.00837417767322773,""
WP_VASOPRESSINREGULATED_WATER_REABSORPTION,34,Down,0.000317457006886345,0.0100365253715606,DCTN5
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING,23,Down,0.000360687033858054,0.0103010454361456,"CXCL2,PTGS2"
WP_NOTCH1_REGULATION_OF_ENDOTHELIAL_CELL_CALCIFICATION,7,Down,0.000362296459306476,0.0103010454361456,""
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,32,Down,0.000363418877917546,0.0103010454361456,PTGS2
WP_MACROPHAGESTIMULATING_PROTEIN_MSP_SIGNALING,78,Down,0.000495922600994169,0.0132292342755773,"PRKCB,CXCL2"
WP_CORTICOTROPINRELEASING_HORMONE_SIGNALING,64,Down,0.000504604243170415,0.0132292342755773,"CRH,PRKCB"
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,86,Up,0.00052763077541394,0.0132292342755773,""
WP_17P133_YWHAE_COPY_NUMBER_VARIATION,18,Down,0.000531100646099818,0.0132292342755773,DCTN5
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,42,Down,0.000683469626973768,0.0165238833344835,FADS2
WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE,12,Down,0.000952195060566814,0.0221321513195924,CXCL2
WP_GASTRIN_SIGNALING,93,Down,0.000969291298668279,0.0221321513195924,"MEF2C,PTGS2,YES1"
WP_FOCAL_ADHESION,119,Down,0.0011896746871996,0.0264300700777856,"PDGFB,LAMC1,PRKCB,CCND2,CAPN2,PDGFD,SPP1"
WP_EBOLA_VIRUS_INFECTION_IN_HOST,105,Down,0.001299284906988,0.0281055840406352,""
WP_IL1_SIGNALING,54,Down,0.00133461427678742,0.0281295624492117,"IL1R1,PRKCZ"
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,49,Down,0.00142955040989743,0.0282799859103168,"CXCL3,CXCL2"
WP_GLYCOLYSIS_IN_SENESCENCE,11,Down,0.00143799457554819,0.0282799859103168,""
WP_REGULATION_OF_ACTIN_CYTOSKELETON,93,Down,0.00144496278373881,0.0282799859103168,"PDGFB,GNG12"
WP_MAPK_SIGNALING,163,Down,0.00152528892773776,0.0291578488046613,"PDGFB,MEF2C,IL1R1,GNG12"
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION,29,Down,0.00160857392557379,0.0299511706902023,"AKR1C1,S100A10,PTGS2"
WP_INTERLEUKIN1_IL1_STRUCTURAL_PATHWAY,47,Down,0.00163966262902567,0.0299511706902023,IL1R1
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_3,9,Up,0.00176205651858036,0.0310758401956437,""
WP_SEROTONIN_TRANSPORTER_ACTIVITY,4,Down,0.00177684244427647,0.0310758401956437,IL1R1
WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY,18,Down,0.00209053417719573,0.0358003977844768,""
WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS,7,Down,0.00217751181943565,0.0365288717464512,""
WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING,65,Down,0.00232436550200375,0.0382125688529417,""
