,Set,N,DE,P.DE,FDR
1,REACTOME_VISUAL_PHOTOTRANSDUCTION,70,2,0.000671615638388569,1
2,REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,8,1,0.00444495173724113,1
3,REACTOME_SENSORY_PERCEPTION,195,2,0.00506090560780014,1
4,REACTOME_TGFBR3_PTM_REGULATION,10,1,0.00555335613123198,1
5,REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,14,1,0.00776677202879583,1
6,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,15,1,0.00831941991627172,1
7,REACTOME_RA_BIOSYNTHESIS_PATHWAY,16,1,0.00887178563113411,1
8,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,17,1,0.00942386930436545,1
9,REACTOME_GLUCONEOGENESIS,18,1,0.00997567106689268,1
10,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,24,1,0.0132805688422363,1
11,REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,24,1,0.0132805688422363,1
12,REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,25,1,0.0138304008911746,1
13,REACTOME_MEIOTIC_SYNAPSIS,32,1,0.0176713683069606,1
14,REACTOME_SYNTHESIS_OF_PA,32,1,0.0176713683069606,1
15,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,33,1,0.018218957082931,1
16,REACTOME_SIGNALING_BY_RETINOIC_ACID,35,1,0.0193132952949462,1
17,REACTOME_ION_HOMEOSTASIS,37,1,0.0204065152534498,1
18,REACTOME_RHOV_GTPASE_CYCLE,37,1,0.0204065152534498,1
19,REACTOME_SIGNALING_BY_TGFBR3,38,1,0.0209527062123273,1
20,REACTOME_RHOF_GTPASE_CYCLE,40,1,0.0220442507382429,1
