Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_CHEMOKINE_SIGNALING,149,7,0.000115840248208616,0.0961474060131517,"PPBP,CCR1,GRK6,BCAR1,PIK3CG,ADCY9,CCL4",7,157,0.0445859872611465
WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY,7,2,0.00109147576839769,0.384532801689686,"C3,FCN1",2,157,0.0127388535031847
WP_COMPLEMENT_SYSTEM,71,4,0.00183458254469079,0.384532801689686,"SELL,C3,FCN1,PRNP",4,157,0.0254777070063694
WP_MACROPHAGE_MARKERS,9,2,0.00185317012862499,0.384532801689686,"CD163,LYZ",2,157,0.0127388535031847
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,38,3,0.00269008141837686,0.446553515450559,"PDE8B,PDE4B,ADCY9",3,157,0.0191082802547771
WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES,349,8,0.00426242260411241,0.589635126902217,"SH3BP4,MVD,SNX2,PLTP,PIK3CG,CD163,RAB1A,CD6",8,157,0.0509554140127389
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,50,3,0.00586302588409901,0.645566090945698,"ARPC1B,KRT18,EZR",3,157,0.0191082802547771
WP_MALE_INFERTILITY,107,4,0.00795921555437179,0.645566090945698,"AR,SOD2,MOV10L1,CHD2",4,157,0.0254777070063694
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS,111,4,0.00903249071618776,0.645566090945698,"GRK6,ATP1B3,ADCY9,ANXA6",4,157,0.0254777070063694
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS,111,4,0.00903249071618776,0.645566090945698,"CDCA7L,ECE1,AR,EGR1",4,157,0.0254777070063694
WP_ECTODERM_DIFFERENTIATION,112,4,0.00931481378242636,0.645566090945698,"HMGB2,CCDC88C,MAFB,TRPM2",4,157,0.0254777070063694
WP_NUCLEAR_RECEPTORS_METAPATHWAY,253,6,0.0109502533386736,0.645566090945698,"MGST1,PLTP,CES3,EGR1,PDE4B,ABHD2",6,157,0.0382165605095541
WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING,63,3,0.0110874697665333,0.645566090945698,"RALGDS,CCND3,EGR1",3,157,0.0191082802547771
WP_REGULATION_OF_ACTIN_CYTOSKELETON,120,4,0.0117817722658581,0.645566090945698,"SSH2,EZR,BCAR1,PIK3CG",4,157,0.0254777070063694
WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING,187,5,0.0122830064118573,0.645566090945698,"TRPM2,EGR1,SKAP1,CD163,CCL4",5,157,0.0318471337579618
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALING_BY_CNV,24,2,0.0132224380073215,0.645566090945698,"RPH3A,DLG2",2,157,0.0127388535031847
WP_OXIDATIVE_STRESS_RESPONSE,24,2,0.0132224380073215,0.645566090945698,"MGST1,SOD2",2,157,0.0127388535031847
WP_MULTIPLE_EPIPHYSEAL_DYSPLASIA_AND_PSEUDOACHONDROPLASIA_GENES,2,1,0.0145868156518553,0.672614277279993,COL9A2,1,157,0.00636942675159236
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION,27,2,0.0165767937490738,0.708725076768306,"CCR1,CCL4",2,157,0.0127388535031847
WP_ALLOGRAFT_REJECTION,74,3,0.0170777126932122,0.708725076768306,"C3,HLA-DQA2,CASP7",3,157,0.0191082802547771
WP_BDNFTRKB_SIGNALING,30,2,0.0202527839975834,0.800467177047343,"PIK3CG,GAB2",2,157,0.0127388535031847
WP_G_PROTEIN_SIGNALING,81,3,0.021664255720112,0.817333283986045,"PDE8B,PDE4B,ADCY9",3,157,0.0191082802547771
WP_PRION_DISEASE_PATHWAY,32,2,0.0228744874182915,0.825470632920953,"PRNP,CHD2",2,157,0.0127388535031847
WP_APOPTOSIS_MODULATION_AND_SIGNALING,87,3,0.0260793299235796,0.843711324937653,"CASP7,SEPTIN4,TNFRSF10D",3,157,0.0191082802547771
WP_EGFEGFR_SIGNALING,153,4,0.0262063919256436,0.843711324937653,"RALGDS,ARF6,BCAR1,GAB2",4,157,0.0254777070063694
WP_PANCREATIC_CANCER_SUBTYPES,35,2,0.0270524929797559,0.843711324937653,"DHRS9,LYZ",2,157,0.0127388535031847
WP_PREIMPLANTATION_EMBRYO,36,2,0.0285084479119148,0.843711324937653,"AQP3,EGR1",2,157,0.0127388535031847
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,91,3,0.0292704653920006,0.843711324937653,"C3,FCN1,CASP7",3,157,0.0191082802547771
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873,37,2,0.0299951608682602,0.843711324937653,"MGST1,CES3",2,157,0.0127388535031847
WP_MIRNA_ROLE_IN_IMMUNE_RESPONSE_IN_SEPSIS,38,2,0.0315121097265871,0.843711324937653,"LCN2,CCL4",2,157,0.0127388535031847
WP_NUCLEOTIDEBINDING_OLIGOMERIZATION_DOMAIN_NOD_PATHWAY,38,2,0.0315121097265871,0.843711324937653,"NLRP12,CASP7",2,157,0.0127388535031847
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,40,2,0.0346346561504105,0.854848413832663,"ARPC1B,PIK3CG",2,157,0.0127388535031847
WP_VASOPRESSINREGULATED_WATER_REABSORPTION,40,2,0.0346346561504105,0.854848413832663,"AQP3,ADCY9",2,157,0.0127388535031847
