,Set,NGenes,Direction,PValue,FDR
1,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,90,Up,8.64095906878635e-11,1.47241942532119e-07
2,REACTOME_SELENOAMINO_ACID_METABOLISM,100,Up,1.05219165856668e-07,7.22624325114848e-05
3,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,117,Up,1.27222592449797e-07,7.22624325114848e-05
4,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,110,Up,3.79408181226492e-07,0.000133906387892161
5,REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,98,Up,4.43269584307343e-07,0.000133906387892161
6,REACTOME_NONSENSE_MEDIATED_DECAY_NMD,113,Up,4.91066275481929e-07,0.000133906387892161
7,REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,36,Up,5.50084926787047e-07,0.000133906387892161
8,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,4,Up,1.26710257477822e-06,0.00025707992743876
9,REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY,50,Up,1.35781651816247e-06,0.00025707992743876
10,REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,18,Down,2.07533698596943e-06,0.000353637422409191
11,REACTOME_KERATAN_SULFATE_DEGRADATION,6,Down,4.86127338863158e-05,0.00753055441293474
12,REACTOME_CHOLESTEROL_BIOSYNTHESIS,26,Down,6.45787908040533e-05,0.00917018829417556
13,REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,37,Down,7.21360094206135e-05,0.00945536615790195
14,REACTOME_INFLUENZA_INFECTION,153,Up,9.55472628351303e-05,0.0109854109434869
15,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,17,Down,9.67025611222442e-05,0.0109854109434869
16,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,40,Down,0.000142598677774746,0.0151867591830105
17,REACTOME_ACTIVATION_OF_C3_AND_C5,5,Up,0.000153503760366806,0.0153864945685316
18,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,169,Down,0.000174586959522315,0.0165275655014458
19,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,9,Up,0.000214195935946674,0.0192099934133227
20,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Down,0.00024757633133155,0.0202953311129852
21,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,59,Up,0.000250118517237493,0.0202953311129852
22,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,8,Down,0.000325749250007398,0.0251536065154025
23,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,Up,0.00035427614810426,0.0251536065154025
24,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,Up,0.00035427614810426,0.0251536065154025
25,REACTOME_CS_DS_DEGRADATION,8,Down,0.000411697644555155,0.0280613114528793
26,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,82,Down,0.000435280472112656,0.0285276124799987
27,REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,5,Up,0.000542618304099474,0.0342452440809446
