Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
GOCC_SECRETORY_GRANULE,727,23,3.49508848168338e-09,3.16356370061029e-05,"PPBP,RPH3A,SELL,LILRB2,C3,PADI2,SVIP,ECE1,MGST1,FCN1,CDA,ADGRE3,CAPN11,LCN2,SIRPB1,SSH2,TRPM2,PSMA2,CLEC12A,ARL8A,ABHD2,LAMP1,LYZ",23,157,0.146496815286624
GOCC_SECRETORY_VESICLE,862,25,3.93160218804485e-09,3.16356370061029e-05,"PPBP,RPH3A,SELL,LILRB2,C3,PADI2,SVIP,ECE1,MGST1,FCN1,CDA,ADGRE3,CAPN11,LCN2,SIRPB1,SSH2,TRPM2,PSMA2,SEPTIN4,PDE4B,CLEC12A,ARL8A,ABHD2,LAMP1,LYZ",25,157,0.159235668789809
GOCC_TERTIARY_GRANULE,151,10,1.71459943508515e-07,0.000919768290294179,"PPBP,LILRB2,SVIP,CDA,ADGRE3,TRPM2,CLEC12A,ARL8A,LAMP1,LYZ",10,157,0.0636942675159236
GOBP_CELL_ADHESION,1202,24,7.16337117841019e-06,0.0263513270423808,"SELL,LILRB2,HLA-DQA2,DLG2,EGFL7,CCR1,CD164,ARF6,KRT18,SIRPB1,PRNP,NID1,TENM4,EZR,BCAR1,SIGLEC12,CELA2A,PIK3CG,SKAP1,CD276,CCL4,RAB1A,CD6,CD99",24,157,0.152866242038217
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,596,16,8.18720159149343e-06,0.0263513270423808,"PPBP,C3,PADI2,ECE1,CCR1,AR,FCN1,ADGRE3,DEFB1,GRK6,EZR,BCAR1,PDE4B,PIK3CG,ADCY9,CCL4",16,157,0.101910828025478
GOBP_HEPATOCYTE_APOPTOTIC_PROCESS,19,4,9.83099489587699e-06,0.0263683668098914,"ARF6,KRT18,KRT8,PIK3CG",4,157,0.0254777070063694
GOCC_PIGMENT_GRANULE,104,7,1.15454839793292e-05,0.0265430676684778,"CALU,SLC1A5,GCHFR,ATP1B3,LAMP1,RAB1A,ANXA6",7,157,0.0445859872611465
GOCC_SECRETORY_GRANULE_MEMBRANE,279,10,4.12404541258969e-05,0.0704414320776516,"SELL,LILRB2,SVIP,MGST1,ADGRE3,SIRPB1,TRPM2,CLEC12A,ARL8A,LAMP1",10,157,0.0636942675159236
GOBP_RESPONSE_TO_BACTERIUM,536,14,4.16002000796467e-05,0.0704414320776516,"PPBP,LILRB2,C3,WFDC2,HMGB2,C15orf48,LCN2,CASP7,DEFB1,SOD2,PDE4B,RAB1A,CD6,LYZ",14,157,0.089171974522293
GOBP_ACTIN_FILAMENT_BASED_PROCESS,686,16,4.53710491123787e-05,0.0704414320776516,"NUAK2,CAVIN3,PLEKHG2,CCDC88C,ARPC1B,ARF6,MYOM2,KRT8,MYOZ1,CAPZA2,SSH2,TRPM2,EZR,BCAR1,PDE4B,MYL6B",16,157,0.101910828025478
