Set,NGenes,Direction,PValue,FDR,DEG.GENES
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,51,Up,8.64748026257804e-06,0.0147439538476956,FUCA2
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,61,Up,4.16357910497547e-05,0.0354945118699159,IFI6
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,3,Down,0.000108188537320704,0.0614871520439336,LCN2
REACTOME_GABA_RECEPTOR_ACTIVATION,19,Up,0.000160036149104731,0.0682154085558915,""
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM,25,Up,0.000275386215711375,0.0777616743549663,HEXA
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,10,Up,0.00033964192208872,0.0777616743549663,""
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,8,Up,0.000359541290615002,0.0777616743549663,FTL
REACTOME_ASPIRIN_ADME,6,Up,0.000368559546986279,0.0777616743549663,SLC16A1
REACTOME_GABA_B_RECEPTOR_ACTIVATION,16,Up,0.000410472181345863,0.0777616743549663,""
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,8,Up,0.000739240028887427,0.126040424925306,""
REACTOME_PREDNISONE_ADME,2,Up,0.000909929436849289,0.127963134267298,AKR1C1
REACTOME_PI_3K_CASCADE_FGFR1,9,Up,0.000918452535410017,0.127963134267298,PIK3R1
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,19,Up,0.000975671991480866,0.127963134267298,FTL
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,12,Up,0.00108335745131038,0.131937461034585,""
REACTOME_CREATINE_METABOLISM,2,Down,0.00186509563568664,0.211999203923048,GATM
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,1,Up,0.00240978912878461,0.228260581365432,""
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION,1,Up,0.00240978912878461,0.228260581365432,""
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS,1,Up,0.00240978912878461,0.228260581365432,""
REACTOME_PI_3K_CASCADE_FGFR2,7,Up,0.00277371522876381,0.248904445528542,PIK3R1
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,5,Down,0.00330906325647365,0.259005168939669,""
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,10,Up,0.00334587411929093,0.259005168939669,""
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING,4,Up,0.00343266993319556,0.259005168939669,""
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,5,Up,0.00349391136986064,0.259005168939669,""
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,7,Up,0.00401905343366882,0.27923318789401,""
REACTOME_TYROSINE_CATABOLISM,2,Up,0.00409432826824062,0.27923318789401,FAH
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,82,Up,0.00476948924472642,0.312768429317637,""
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,29,Up,0.00519189071078561,0.327858283773684,""
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR1,4,Up,0.00543890491624538,0.331190460078513,""
REACTOME_RSK_ACTIVATION,6,Down,0.00617632918861422,0.363125560916802,""
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,21,Down,0.00728210230138862,0.413866147462253,CCL20
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,18,Up,0.00772200049705288,0.4223606191678,PIK3R1
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,23,Up,0.00829931841006133,0.4223606191678,""
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,26,Up,0.00836606642962019,0.4223606191678,""
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,37,Up,0.00860876277153353,0.4223606191678,HEXA
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,16,Up,0.00884397554983253,0.4223606191678,PIK3R1
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,15,Up,0.00891787817597701,0.4223606191678,""
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION,18,Up,0.00943249033304737,0.434659351833669,""
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,5,Up,0.0112660388848142,0.495759306506418,""
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,Down,0.0116307168681858,0.495759306506418,""
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,Down,0.0116307168681858,0.495759306506418,""
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,4,Up,0.0123541061920509,0.496692931493162,""
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,98,Up,0.0124567311581648,0.496692931493162,""
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,11,Up,0.0125265666007073,0.496692931493162,""
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,9,Up,0.0137360777272144,0.532273011929557,""
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,19,Up,0.0144306475619701,0.546761202070199,HEXA
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,2,Up,0.0149076490539121,0.552555252976523,""
REACTOME_METALLOTHIONEINS_BIND_METALS,5,Up,0.0162339575599562,0.584359445395355,""
REACTOME_KERATAN_SULFATE_DEGRADATION,6,Up,0.0164677309506206,0.584359445395355,HEXA
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,4,Down,0.017248495337219,0.584359445395355,""
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,11,Up,0.0172999395846483,0.584359445395355,""
