Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
REACTOME_NEUTROPHIL_DEGRANULATION,445,7,0.000170521276897959,0.29568389414106,"LILRB2,LCN2,CDA,FUCA2,SELL,FTL,CTSC",7,57,0.12280701754386
REACTOME_INNATE_IMMUNE_SYSTEM,921,9,0.000672445617878487,0.497797966219872,"LILRB2,LCN2,CDA,FUCA2,PIK3R1,SELL,FTL,ARPC3,CTSC",9,57,0.157894736842105
REACTOME_MEMBRANE_TRAFFICKING,583,7,0.000861242156089744,0.497797966219872,"LMAN1,DENND2D,CHML,FTL,VAMP4,ARPC3,CTSC",7,57,0.12280701754386
REACTOME_VESICLE_MEDIATED_TRANSPORT,617,7,0.00119696089756213,0.518882549093184,"LMAN1,DENND2D,CHML,FTL,VAMP4,ARPC3,CTSC",7,57,0.12280701754386
REACTOME_ADAPTIVE_IMMUNE_SYSTEM,719,7,0.00284855364663176,0.931551753140733,"LILRB2,ERAP2,PIK3R1,SIGLEC12,SELL,HLA-DQA2,CTSC",7,57,0.12280701754386
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,32,2,0.00327005274166355,0.931551753140733,"LMAN1,CTSC",2,57,0.0350877192982456
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,118,3,0.00382633906540998,0.931551753140733,"SLC16A1,PIK3R1,SELL",3,57,0.0526315789473684
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,123,3,0.00429781662348666,0.931551753140733,"LILRB2,SIGLEC12,SELL",3,57,0.0526315789473684
REACTOME_SIGNALING_BY_PDGF,51,2,0.00813885170904661,1,"PDGFD,PIK3R1",2,57,0.0350877192982456
REACTOME_RHOD_GTPASE_CYCLE,52,2,0.00845006284428507,1,"LMAN1,PIK3R1",2,57,0.0350877192982456
REACTOME_IRON_UPTAKE_AND_TRANSPORT,54,2,0.00908831534623768,1,"LCN2,FTL",2,57,0.0350877192982456
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,1,0.0105887977330671,1,LCN2,1,57,0.0175438596491228
REACTOME_PREDNISONE_ADME,4,1,0.0105887977330671,1,AKR1C1,1,57,0.0175438596491228
REACTOME_TYROSINE_CATABOLISM,4,1,0.0105887977330671,1,FAH,1,57,0.0175438596491228
REACTOME_DRUG_ADME,64,2,0.0125886519259746,1,"SLC16A1,AKR1C1",2,57,0.0350877192982456
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,5,1,0.0132187379741238,1,PIK3R1,1,57,0.0175438596491228
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,5,1,0.0132187379741238,1,PIK3R1,1,57,0.0175438596491228
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,68,2,0.0141287667535078,1,"LMAN1,CTSC",2,57,0.0350877192982456
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,69,2,0.0145259434399296,1,"PIK3R1,HLA-DQA2",2,57,0.0350877192982456
REACTOME_VISUAL_PHOTOTRANSDUCTION,70,2,0.0149279241498529,1,"DHRS9,AKR1C1",2,57,0.0350877192982456
REACTOME_SENSORY_PERCEPTION,195,3,0.015113095999102,1,"DHRS9,AKR1C1,SYP",3,57,0.0526315789473684
REACTOME_RHOG_GTPASE_CYCLE,72,2,0.0157461881651127,1,"LMAN1,PIK3R1",2,57,0.0350877192982456
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,6,1,0.0158418099293295,1,PIK3R1,1,57,0.0175438596491228
REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT,6,1,0.0158418099293295,1,SLC16A1,1,57,0.0175438596491228
REACTOME_RHOC_GTPASE_CYCLE,73,2,0.0161624170005074,1,"LMAN1,PIK3R1",2,57,0.0350877192982456
REACTOME_SIGNALING_BY_LTK_IN_CANCER,7,1,0.0184580312162439,1,PIK3R1,1,57,0.0175438596491228
REACTOME_PI3K_AKT_ACTIVATION,8,1,0.021067419408058,1,PIK3R1,1,57,0.0175438596491228
REACTOME_RAC2_GTPASE_CYCLE,86,2,0.0219909328449667,1,"LMAN1,PIK3R1",2,57,0.0350877192982456
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,89,2,0.0234425202381376,1,"PIK3R1,ARPC3",2,57,0.0350877192982456
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS,89,2,0.0234425202381376,1,"DENND2D,CHML",2,57,0.0350877192982456
REACTOME_RAC3_GTPASE_CYCLE,89,2,0.0234425202381376,1,"LMAN1,PIK3R1",2,57,0.0350877192982456
REACTOME_CREATINE_METABOLISM,9,1,0.0236699920336987,1,GATM,1,57,0.0175438596491228
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,9,1,0.0236699920336987,1,FAH,1,57,0.0175438596491228
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING,9,1,0.0236699920336987,1,PIK3R1,1,57,0.0175438596491228
