Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
HALLMARK_PROTEIN_SECRETION,94,3,0.00200988890354458,0.100494445177229,"LMAN1,VAMP4,CTSC",3,57,0.0526315789473684
HALLMARK_COMPLEMENT,187,3,0.0135187220601531,0.262288251624745,"CDA,ERAP2,CTSC",3,57,0.0526315789473684
HALLMARK_TNFA_SIGNALING_VIA_NFKB,198,3,0.0157372950974847,0.262288251624745,"NR4A3,CCL20,DUSP2",3,57,0.0526315789473684
HALLMARK_MYOGENESIS,155,2,0.0639770214627264,0.442559912695836,"DTNA,TNNI2",2,57,0.0350877192982456
HALLMARK_XENOBIOTIC_METABOLISM,168,2,0.0735909565506911,0.442559912695836,"CDA,FAH",2,57,0.0350877192982456
HALLMARK_ESTROGEN_RESPONSE_LATE,175,2,0.0789494759236307,0.442559912695836,"SLC16A1,DUSP2",2,57,0.0350877192982456
HALLMARK_HYPOXIA,178,2,0.0812828299815726,0.442559912695836,"HEXA,DTNA",2,57,0.0350877192982456
HALLMARK_ESTROGEN_RESPONSE_EARLY,183,2,0.0852191008708239,0.442559912695836,"SLC16A1,SH3BP5",2,57,0.0350877192982456
HALLMARK_INFLAMMATORY_RESPONSE,190,2,0.0908256566713522,0.442559912695836,"SELL,CCL20",2,57,0.0350877192982456
HALLMARK_IL2_STAT5_SIGNALING,192,2,0.0924473356533186,0.442559912695836,"FAH,SELL",2,57,0.0350877192982456
HALLMARK_E2F_TARGETS,198,2,0.097363180793084,0.442559912695836,"HELLS,CENPM",2,57,0.0350877192982456
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,1,0.122380019649424,0.509916748539268,FTL,1,57,0.0175438596491228
HALLMARK_MYC_TARGETS_V2,57,1,0.140911157519925,0.54196599046125,DUSP2,1,57,0.0175438596491228
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,1,0.225886300104011,0.725217606645587,SELL,1,57,0.0175438596491228
HALLMARK_ANDROGEN_RESPONSE,97,1,0.227952826934944,0.725217606645587,LMAN1,1,57,0.0175438596491228
HALLMARK_PI3K_AKT_MTOR_SIGNALING,99,1,0.232069634126588,0.725217606645587,ARPC3,1,57,0.0175438596491228
HALLMARK_DNA_REPAIR,148,1,0.326457826217227,0.960170077109492,CDA,1,57,0.0175438596491228
HALLMARK_KRAS_SIGNALING_UP,173,1,0.370124798334361,0.971035561651763,CCL20,1,57,0.0175438596491228
HALLMARK_HEME_METABOLISM,178,1,0.378518302143785,0.971035561651763,TNS1,1,57,0.0175438596491228
HALLMARK_ADIPOGENESIS,191,1,0.399830544237885,0.971035561651763,FAH,1,57,0.0175438596491228
HALLMARK_MTORC1_SIGNALING,196,1,0.40783493589374,0.971035561651763,CTSC,1,57,0.0175438596491228
HALLMARK_ALLOGRAFT_REJECTION,185,0,1,1,"",0,57,0
HALLMARK_ANGIOGENESIS,27,0,1,1,"",0,57,0
HALLMARK_APICAL_JUNCTION,172,0,1,1,"",0,57,0
HALLMARK_APICAL_SURFACE,38,0,1,1,"",0,57,0
HALLMARK_APOPTOSIS,153,0,1,1,"",0,57,0
HALLMARK_BILE_ACID_METABOLISM,96,0,1,1,"",0,57,0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,72,0,1,1,"",0,57,0
HALLMARK_COAGULATION,112,0,1,1,"",0,57,0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,161,0,1,1,"",0,57,0
HALLMARK_FATTY_ACID_METABOLISM,143,0,1,1,"",0,57,0
HALLMARK_G2M_CHECKPOINT,193,0,1,1,"",0,57,0
HALLMARK_GLYCOLYSIS,184,0,1,1,"",0,57,0
HALLMARK_HEDGEHOG_SIGNALING,30,0,1,1,"",0,57,0
HALLMARK_IL6_JAK_STAT3_SIGNALING,81,0,1,1,"",0,57,0
HALLMARK_INTERFERON_GAMMA_RESPONSE,195,0,1,1,"",0,57,0
HALLMARK_KRAS_SIGNALING_DN,119,0,1,1,"",0,57,0
HALLMARK_MITOTIC_SPINDLE,199,0,1,1,"",0,57,0
HALLMARK_MYC_TARGETS_V1,195,0,1,1,"",0,57,0
HALLMARK_NOTCH_SIGNALING,31,0,1,1,"",0,57,0
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,"",0,57,0
HALLMARK_P53_PATHWAY,194,0,1,1,"",0,57,0
HALLMARK_PANCREAS_BETA_CELLS,21,0,1,1,"",0,57,0
HALLMARK_PEROXISOME,95,0,1,1,"",0,57,0
HALLMARK_SPERMATOGENESIS,93,0,1,1,"",0,57,0
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,"",0,57,0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,"",0,57,0
HALLMARK_UV_RESPONSE_DN,135,0,1,1,"",0,57,0
HALLMARK_UV_RESPONSE_UP,145,0,1,1,"",0,57,0
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,"",0,57,0
