Set,N,DE,P.DE,FDR,DEG.GENES
REACTOME_SIGNALING_BY_GPCR,461,8,1.08369634506481e-05,0.0188021315868745,"FPR3,CCR1,ADGRE2,PTGER2,GPBAR1,RHOA,PLEKHG2,VAV1"
REACTOME_HEMOSTASIS,496,7,0.000148043309530053,0.128427571017321,"CD2,DOCK10,RHOA,CD99,VAV1,PDGFB,TAGLN2"
REACTOME_FORMATION_OF_THE_NEPHRIC_DUCT,10,2,0.000239376694055072,0.138439521395183,"WFDC2,PLAC8"
REACTOME_GPCR_LIGAND_BINDING,256,5,0.000326304975963985,0.141534783324379,"FPR3,CCR1,ADGRE2,PTGER2,GPBAR1"
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,65,3,0.000477705988067818,0.147166827734895,"EGR1,XAF1,MX2"
REACTOME_NEUTROPHIL_DEGRANULATION,445,6,0.000582151374754175,0.147166827734895,"PADI2,RHOA,FTL,FCN1,CR1,PLAC8"
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,70,3,0.000593756653685457,0.147166827734895,"RHOA,PLEKHG2,VAV1"
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,185,4,0.000923441524739442,0.200271380677866,"FPR3,CCR1,PTGER2,GPBAR1"
REACTOME_INNATE_IMMUNE_SYSTEM,918,8,0.00122873278806701,0.220865890745711,"PADI2,RHOA,FTL,FCN1,VAV1,CR1,DEFB1,PLAC8"
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,91,3,0.00127300225213666,0.220865890745711,"RHOA,PLEKHG2,VAV1"
REACTOME_KIDNEY_DEVELOPMENT,25,2,0.00156038972521491,0.246116015749806,"WFDC2,PLAC8"
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,219,4,0.00171948532202096,0.248608919475531,"RHOA,VAV1,PDGFB,TAGLN2"
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,1,0.0023437866216659,0.290462127756453,FCN1
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,1,0.0023437866216659,0.290462127756453,FCN1
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,32,2,0.0025529819579415,0.295294913135234,"RHOA,YWHAQ"
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,34,2,0.00287892965039967,0.312183933965215,"RHOA,VAV1"
REACTOME_COMPLEMENT_CASCADE,41,2,0.00416430630336636,0.425004202137685,"FCN1,CR1"
REACTOME_DEATH_RECEPTOR_SIGNALING,148,3,0.00505250027685009,0.487004887796384,"RHOA,PLEKHG2,VAV1"
REACTOME_DEVELOPMENTAL_BIOLOGY,955,7,0.00655747186347845,0.598800720165005,"MAFB,EZR,RHOA,BIRC7,AKAP5,WFDC2,PLAC8"
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,55,2,0.00738569697381281,0.640709212478261,"PLEKHG2,VAV1"
REACTOME_RAC1_GTPASE_CYCLE,177,3,0.0082703623883836,0.683289463992645,"DOCK10,PLEKHG2,VAV1"
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS,4,1,0.00934289259048671,0.736814483840656,CHRNA5
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,65,2,0.0101921669012402,0.768843894506597,"VAV1,PDGFB"
REACTOME_BETA_DEFENSINS,5,1,0.0116652169081045,0.77842889752159,DEFB1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,5,1,0.0116652169081045,0.77842889752159,CHRNA5
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,5,1,0.0116652169081045,0.77842889752159,CHRNA5
