Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
HALLMARK_COMPLEMENT,187,4,5.29599285617254e-05,0.00264799642808627,"CDA,PDGFB,MMP14,LIPA",4,24,0.166666666666667
HALLMARK_COAGULATION,113,2,0.00711310577191022,0.177827644297755,"PDGFB,MMP14",2,24,0.0833333333333333
HALLMARK_ESTROGEN_RESPONSE_EARLY,181,2,0.0174805798876647,0.291342998127745,"RHOBTB3,PMAIP1",2,24,0.0833333333333333
HALLMARK_UV_RESPONSE_UP,143,1,0.149139006788088,0.706741806394149,MMP14,1,24,0.0416666666666667
HALLMARK_DNA_REPAIR,148,1,0.153947024214989,0.706741806394149,CDA,1,24,0.0416666666666667
HALLMARK_APOPTOSIS,151,1,0.156819325339639,0.706741806394149,PMAIP1,1,24,0.0416666666666667
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,160,1,0.165380267112394,0.706741806394149,MMP14,1,24,0.0416666666666667
HALLMARK_XENOBIOTIC_METABOLISM,165,1,0.170100287443779,0.706741806394149,CDA,1,24,0.0416666666666667
HALLMARK_KRAS_SIGNALING_UP,172,1,0.176665359623426,0.706741806394149,ETV5,1,24,0.0416666666666667
HALLMARK_HYPOXIA,174,1,0.178531934191883,0.706741806394149,PDGFB,1,24,0.0416666666666667
HALLMARK_HEME_METABOLISM,178,1,0.182252924487899,0.706741806394149,CLIC2,1,24,0.0416666666666667
HALLMARK_INFLAMMATORY_RESPONSE,189,1,0.192402546820856,0.706741806394149,MMP14,1,24,0.0416666666666667
HALLMARK_IL2_STAT5_SIGNALING,191,1,0.194234915012942,0.706741806394149,SLC39A8,1,24,0.0416666666666667
HALLMARK_INTERFERON_GAMMA_RESPONSE,195,1,0.197887705790362,0.706741806394149,BANK1,1,24,0.0416666666666667
HALLMARK_ADIPOGENESIS,191,0,1,1,"",0,24,0
HALLMARK_ALLOGRAFT_REJECTION,184,0,1,1,"",0,24,0
HALLMARK_ANDROGEN_RESPONSE,97,0,1,1,"",0,24,0
HALLMARK_ANGIOGENESIS,27,0,1,1,"",0,24,0
HALLMARK_APICAL_JUNCTION,170,0,1,1,"",0,24,0
HALLMARK_APICAL_SURFACE,36,0,1,1,"",0,24,0
HALLMARK_BILE_ACID_METABOLISM,95,0,1,1,"",0,24,0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,71,0,1,1,"",0,24,0
HALLMARK_E2F_TARGETS,198,0,1,1,"",0,24,0
HALLMARK_ESTROGEN_RESPONSE_LATE,173,0,1,1,"",0,24,0
HALLMARK_FATTY_ACID_METABOLISM,143,0,1,1,"",0,24,0
HALLMARK_G2M_CHECKPOINT,193,0,1,1,"",0,24,0
HALLMARK_GLYCOLYSIS,179,0,1,1,"",0,24,0
HALLMARK_HEDGEHOG_SIGNALING,30,0,1,1,"",0,24,0
HALLMARK_IL6_JAK_STAT3_SIGNALING,82,0,1,1,"",0,24,0
HALLMARK_INTERFERON_ALPHA_RESPONSE,96,0,1,1,"",0,24,0
HALLMARK_KRAS_SIGNALING_DN,115,0,1,1,"",0,24,0
HALLMARK_MITOTIC_SPINDLE,197,0,1,1,"",0,24,0
HALLMARK_MTORC1_SIGNALING,196,0,1,1,"",0,24,0
HALLMARK_MYC_TARGETS_V1,195,0,1,1,"",0,24,0
HALLMARK_MYC_TARGETS_V2,57,0,1,1,"",0,24,0
HALLMARK_MYOGENESIS,155,0,1,1,"",0,24,0
HALLMARK_NOTCH_SIGNALING,31,0,1,1,"",0,24,0
HALLMARK_OXIDATIVE_PHOSPHORYLATION,200,0,1,1,"",0,24,0
HALLMARK_P53_PATHWAY,194,0,1,1,"",0,24,0
HALLMARK_PANCREAS_BETA_CELLS,22,0,1,1,"",0,24,0
HALLMARK_PEROXISOME,95,0,1,1,"",0,24,0
HALLMARK_PI3K_AKT_MTOR_SIGNALING,99,0,1,1,"",0,24,0
HALLMARK_PROTEIN_SECRETION,94,0,1,1,"",0,24,0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,49,0,1,1,"",0,24,0
HALLMARK_SPERMATOGENESIS,93,0,1,1,"",0,24,0
HALLMARK_TGF_BETA_SIGNALING,52,0,1,1,"",0,24,0
HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,0,1,1,"",0,24,0
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,108,0,1,1,"",0,24,0
HALLMARK_UV_RESPONSE_DN,133,0,1,1,"",0,24,0
HALLMARK_WNT_BETA_CATENIN_SIGNALING,39,0,1,1,"",0,24,0
