Set,NGenes,Direction,PValue,FDR,DEG.GENES
HALLMARK_TNFA_SIGNALING_VIA_NFKB,176,Down,1.39006979408573e-06,6.95034897042866e-05,""
HALLMARK_INTERFERON_ALPHA_RESPONSE,93,Down,0.000194654492115782,0.00486636230289456,""
HALLMARK_DNA_REPAIR,142,Up,0.0640172845003065,0.755286207007086,CDA
HALLMARK_E2F_TARGETS,170,Up,0.0824712522526201,0.755286207007086,""
HALLMARK_CHOLESTEROL_HOMEOSTASIS,62,Down,0.0828755725594468,0.755286207007086,""
HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Up,0.0906343448408503,0.755286207007086,""
HALLMARK_KRAS_SIGNALING_DN,54,Up,0.164835092895566,0.993079840721452,""
HALLMARK_HEDGEHOG_SIGNALING,15,Up,0.212079597400999,0.993079840721452,""
HALLMARK_APOPTOSIS,125,Down,0.245861876276708,0.993079840721452,PMAIP1
HALLMARK_XENOBIOTIC_METABOLISM,132,Up,0.280510726857894,0.993079840721452,CDA
HALLMARK_PI3K_AKT_MTOR_SIGNALING,85,Down,0.32011024888682,0.993079840721452,""
HALLMARK_APICAL_SURFACE,18,Up,0.323301616709072,0.993079840721452,""
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,88,Up,0.362080807398884,0.993079840721452,MMP14
HALLMARK_IL6_JAK_STAT3_SIGNALING,70,Up,0.367193276391427,0.993079840721452,""
HALLMARK_INTERFERON_GAMMA_RESPONSE,182,Down,0.373225243113563,0.993079840721452,BANK1
HALLMARK_COAGULATION,74,Up,0.419820540009713,0.993079840721452,"PDGFB,MMP14"
HALLMARK_TGF_BETA_SIGNALING,47,Up,0.461773088925798,0.993079840721452,""
HALLMARK_APICAL_JUNCTION,105,Down,0.475593200119505,0.993079840721452,""
HALLMARK_HYPOXIA,140,Down,0.485551348768363,0.993079840721452,PDGFB
HALLMARK_PEROXISOME,79,Down,0.490063867262841,0.993079840721452,""
HALLMARK_GLYCOLYSIS,139,Up,0.506097524279139,0.993079840721452,""
HALLMARK_ESTROGEN_RESPONSE_EARLY,113,Up,0.553828064010311,0.993079840721452,"RHOBTB3,PMAIP1"
HALLMARK_ALLOGRAFT_REJECTION,135,Up,0.588128833356458,0.993079840721452,""
HALLMARK_UV_RESPONSE_DN,100,Down,0.616985471894847,0.993079840721452,""
HALLMARK_MYC_TARGETS_V1,191,Up,0.62442315833406,0.993079840721452,""
HALLMARK_INFLAMMATORY_RESPONSE,143,Down,0.630450394091358,0.993079840721452,MMP14
HALLMARK_ANGIOGENESIS,19,Down,0.693337048480956,0.993079840721452,""
HALLMARK_PANCREAS_BETA_CELLS,11,Down,0.706245223407558,0.993079840721452,""
HALLMARK_MYOGENESIS,93,Down,0.706687738279196,0.993079840721452,""
HALLMARK_MITOTIC_SPINDLE,173,Down,0.728925667228821,0.993079840721452,""
HALLMARK_SPERMATOGENESIS,58,Down,0.749556523933705,0.993079840721452,""
HALLMARK_MTORC1_SIGNALING,176,Down,0.760832867380188,0.993079840721452,""
HALLMARK_BILE_ACID_METABOLISM,71,Down,0.762816337119792,0.993079840721452,""
HALLMARK_MYC_TARGETS_V2,55,Up,0.782531071825328,0.993079840721452,""
HALLMARK_UV_RESPONSE_UP,119,Down,0.814937012788459,0.993079840721452,MMP14
HALLMARK_ANDROGEN_RESPONSE,81,Down,0.829709830270551,0.993079840721452,""
HALLMARK_G2M_CHECKPOINT,158,Up,0.835788693373395,0.993079840721452,""
HALLMARK_NOTCH_SIGNALING,25,Down,0.856394238192117,0.993079840721452,""
HALLMARK_IL2_STAT5_SIGNALING,148,Down,0.868897612883012,0.993079840721452,SLC39A8
HALLMARK_FATTY_ACID_METABOLISM,130,Up,0.907337940072136,0.993079840721452,""
HALLMARK_P53_PATHWAY,163,Up,0.922762574664317,0.993079840721452,""
HALLMARK_PROTEIN_SECRETION,90,Up,0.933298587624243,0.993079840721452,""
HALLMARK_ESTROGEN_RESPONSE_LATE,103,Down,0.936206240066452,0.993079840721452,""
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,Up,0.955093045010392,0.993079840721452,""
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,104,Down,0.969858610225712,0.993079840721452,""
HALLMARK_WNT_BETA_CATENIN_SIGNALING,29,Down,0.976246955346866,0.993079840721452,""
HALLMARK_HEME_METABOLISM,142,Up,0.976574239036853,0.993079840721452,CLIC2
HALLMARK_ADIPOGENESIS,171,Down,0.977899593523753,0.993079840721452,""
HALLMARK_COMPLEMENT,147,Down,0.979228777476579,0.993079840721452,"CDA,PDGFB,MMP14,LIPA"
HALLMARK_KRAS_SIGNALING_UP,123,Up,0.993079840721452,0.993079840721452,ETV5
