Set,NGenes,Direction,PValue,FDR,DEG.GENES
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,45,Up,3.4551751296125e-07,0.00288029507456282,""
GOCC_LYSOSOMAL_LUMEN,62,Up,4.33257803898386e-07,0.00288029507456282,""
HP_GUSTATORY_LACRIMATION,1,Up,5.42360358002037e-07,0.00288029507456282,MAFB
HP_ENDOCARDITIS,10,Up,9.23682407546974e-07,0.0036790270292596,CCR1
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,8,Up,3.29298931430016e-06,0.00927670320003989,"RHOA,PDGFB"
HP_IMPAIRED_OCULAR_ADDUCTION,2,Up,3.98493832573725e-06,0.00927670320003989,MAFB
HP_ORCHITIS,10,Up,4.07588014061507e-06,0.00927670320003989,CCR1
GOMF_GDP_BINDING,54,Up,5.50771143621137e-06,0.0109686073252149,""
GOCC_VACUOLAR_LUMEN,120,Up,6.99266586913866e-06,0.0123785725141241,"PADI2,FTL,PLAC8"
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS,12,Up,1.56396248118085e-05,0.0238932284798276,CCR1
HP_ABNORMALITY_OF_OCULAR_ABDUCTION,3,Up,1.79669764303232e-05,0.0238932284798276,MAFB
GOBP_INTESTINAL_HEXOSE_ABSORPTION,1,Up,1.79964060857351e-05,0.0238932284798276,EZR
GOBP_MONOCYTE_CHEMOTAXIS,27,Up,2.50149321052492e-05,0.029431494846806,"CCR1,PDGFB"
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS,15,Up,2.62546238696925e-05,0.029431494846806,CCR1
HP_IMPAIRED_OCULAR_ABDUCTION,2,Up,2.77097930392977e-05,0.029431494846806,MAFB
HP_RETROBULBAR_OPTIC_NEURITIS,12,Up,3.64530622393721e-05,0.0345129618767869,CCR1
GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,1,Down,3.80819744492886e-05,0.0345129618767869,PADI2
HP_ARTERIAL_THROMBOSIS,21,Up,4.0495757705679e-05,0.0345129618767869,CCR1
HP_CHERRY_RED_SPOT_OF_THE_MACULA,13,Up,4.1159068268827e-05,0.0345129618767869,""
GOMF_PROSTANOID_RECEPTOR_ACTIVITY,5,Up,5.31863479167937e-05,0.0423682447505179,PTGER2
HP_ANKLE_PAIN,2,Up,9.13143549364065e-05,0.0692771572784204,MAFB
GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY,4,Up,0.000121255308975274,0.0878108901179119,PTGER2
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM,12,Up,0.000133262783589054,0.0923105507887305,RHOA
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION,5,Up,0.000162544330798956,0.107902344928707,CD99
GOBP_ENDOCRINE_PANCREAS_DEVELOPMENT,17,Up,0.000177965901786255,0.113414109890345,""
GOBP_REGULATION_OF_MICROVILLUS_LENGTH,2,Up,0.000186924953190356,0.114541859778029,EZR
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,64,Down,0.000207846103280412,0.122644596943093,NDUFB1
HP_NEUROINFLAMMATION,16,Up,0.000216569039483942,0.123227783466363,CCR1
HP_INCREASED_LAXITY_OF_FINGERS,3,Down,0.000231557955829448,0.12721315007844,""
GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,5,Down,0.00025554566814282,0.130932910428989,""
HP_ABNORMAL_THALAMIC_MRI_SIGNAL_INTENSITY,29,Up,0.000255904240251407,0.130932910428989,"FTL,PDGFB"
GOCC_PIGMENT_GRANULE,91,Up,0.000270106983613224,0.130932910428989,GCHFR
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN,3,Up,0.000284663309738725,0.130932910428989,RHOA
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,53,Down,0.000304646548871623,0.130932910428989,NDUFB1
GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE,12,Up,0.000305814846952665,0.130932910428989,RHOA
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS,6,Up,0.000306362377044827,0.130932910428989,""
GOBP_REGULATION_OF_GLOMERULAR_FILTRATION,3,Up,0.000329957357725907,0.130932910428989,PDGFB
GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME,3,Up,0.000329957357725907,0.130932910428989,PDGFB
HP_OSTEOLYSIS_INVOLVING_BONES_OF_THE_LOWER_LIMBS,10,Up,0.000334029405569384,0.130932910428989,MAFB
HP_HEMIPARESIS,52,Up,0.000336537211675984,0.130932910428989,"CCR1,PDGFB"
GOCC_CYTOSOLIC_RIBOSOME,111,Down,0.000339756141400404,0.130932910428989,""
GOBP_ASCENDING_AORTA_DEVELOPMENT,2,Up,0.000346438611505422,0.130932910428989,""
GOBP_REGULATION_OF_MACROPHAGE_APOPTOTIC_PROCESS,9,Up,0.000353384079114143,0.130932910428989,""
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,136,Down,0.000399069275067935,0.140875740260639,NDUFB1
GOBP_BLEB_ASSEMBLY,8,Up,0.000405220146495997,0.140875740260639,EMP1
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,71,Up,0.000411234687557394,0.140875740260639,""
GOMF_POU_DOMAIN_BINDING,2,Down,0.000415588739157044,0.140875740260639,""
GOBP_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION,4,Down,0.000430847482691691,0.142411569808794,CR1
GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY,7,Up,0.00044503000060115,0.142411569808794,""
GOMF_NADPLUS_NUCLEOTIDASE_CYCLIC_ADP_RIBOSE_GENERATING,9,Up,0.000458194720744058,0.142411569808794,""
