,Set,NGenes,Direction,PValue,FDR
1,HALLMARK_INTERFERON_ALPHA_RESPONSE,93,Down,1.66995559508054e-06,8.34977797540269e-05
2,HALLMARK_INTERFERON_GAMMA_RESPONSE,182,Down,0.000161808317853214,0.00404520794633036
3,HALLMARK_ANDROGEN_RESPONSE,81,Down,0.00233405368880468,0.0339965546999865
4,HALLMARK_CHOLESTEROL_HOMEOSTASIS,62,Down,0.00271972437599892,0.0339965546999865
5,HALLMARK_PROTEIN_SECRETION,90,Down,0.00398514582114409,0.0398514582114409
6,HALLMARK_PANCREAS_BETA_CELLS,11,Down,0.0100424197553932,0.0836868312949432
7,HALLMARK_COAGULATION,74,Down,0.0157689880888774,0.112635629206267
8,HALLMARK_ESTROGEN_RESPONSE_LATE,103,Down,0.0526457268707378,0.323098043885771
9,HALLMARK_IL6_JAK_STAT3_SIGNALING,70,Down,0.0679156885468234,0.323098043885771
10,HALLMARK_COMPLEMENT,147,Down,0.0708158029777723,0.323098043885771
11,HALLMARK_PI3K_AKT_MTOR_SIGNALING,85,Down,0.0710815696548696,0.323098043885771
12,HALLMARK_FATTY_ACID_METABOLISM,130,Down,0.110320920072427,0.391295711155795
13,HALLMARK_MTORC1_SIGNALING,176,Down,0.114794632450169,0.391295711155795
14,HALLMARK_UV_RESPONSE_UP,119,Down,0.116583454809734,0.391295711155795
15,HALLMARK_TNFA_SIGNALING_VIA_NFKB,176,Up,0.117388713346738,0.391295711155795
16,HALLMARK_ALLOGRAFT_REJECTION,135,Down,0.173927632749147,0.543523852341084
17,HALLMARK_WNT_BETA_CATENIN_SIGNALING,29,Down,0.196756618281062,0.553963467180878
18,HALLMARK_APICAL_SURFACE,18,Up,0.206706409455308,0.553963467180878
19,HALLMARK_HEME_METABOLISM,142,Down,0.210506117528734,0.553963467180878
20,HALLMARK_DNA_REPAIR,142,Up,0.238143033449242,0.586142217006541
21,HALLMARK_UV_RESPONSE_DN,100,Down,0.246179731142747,0.586142217006541
22,HALLMARK_OXIDATIVE_PHOSPHORYLATION,198,Up,0.275837165707097,0.593558552761629
23,HALLMARK_INFLAMMATORY_RESPONSE,143,Down,0.277133653320081,0.593558552761629
24,HALLMARK_ESTROGEN_RESPONSE_EARLY,113,Down,0.284908105325582,0.593558552761629
25,HALLMARK_G2M_CHECKPOINT,158,Down,0.317509087322598,0.635018174645197
26,HALLMARK_HEDGEHOG_SIGNALING,15,Up,0.338071020008476,0.650136576939377
27,HALLMARK_PEROXISOME,79,Down,0.352943231134163,0.653598576174375
28,HALLMARK_IL2_STAT5_SIGNALING,148,Down,0.400412019809271,0.715021463945127
29,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,88,Down,0.424298077486019,0.731548409458653
30,HALLMARK_ANGIOGENESIS,19,Up,0.44222034782204,0.737033913036733
31,HALLMARK_TGF_BETA_SIGNALING,47,Down,0.480684540012809,0.77529764518195
32,HALLMARK_ADIPOGENESIS,171,Down,0.543930570612541,0.813608494493493
33,HALLMARK_MYC_TARGETS_V2,55,Up,0.547579665318873,0.813608494493493
34,HALLMARK_MYC_TARGETS_V1,191,Down,0.554062348541666,0.813608494493493
35,HALLMARK_NOTCH_SIGNALING,25,Down,0.574166959533367,0.813608494493493
36,HALLMARK_E2F_TARGETS,170,Down,0.606875237324843,0.813608494493493
37,HALLMARK_HYPOXIA,140,Up,0.612964206445201,0.813608494493493
38,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,104,Down,0.618342455815055,0.813608494493493
39,HALLMARK_XENOBIOTIC_METABOLISM,132,Down,0.647334904318671,0.829916543998296
40,HALLMARK_GLYCOLYSIS,139,Down,0.678817528902378,0.848521911127973
41,HALLMARK_APOPTOSIS,125,Down,0.69625044553538,0.849085909189487
42,HALLMARK_KRAS_SIGNALING_UP,123,Down,0.723455606986486,0.861256674983912
43,HALLMARK_P53_PATHWAY,163,Up,0.754529015035003,0.87540143260678
44,HALLMARK_BILE_ACID_METABOLISM,71,Down,0.770353260693967,0.87540143260678
45,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,48,Down,0.819595700630978,0.910661889589976
46,HALLMARK_MITOTIC_SPINDLE,173,Up,0.881852870150426,0.951195110920345
47,HALLMARK_KRAS_SIGNALING_DN,54,Up,0.894123404265125,0.951195110920345
48,HALLMARK_MYOGENESIS,93,Up,0.916011285887323,0.954178422799295
49,HALLMARK_APICAL_JUNCTION,105,Down,0.967793646321647,0.971772753469342
50,HALLMARK_SPERMATOGENESIS,58,Down,0.971772753469342,0.971772753469342
