Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_PDGF_PATHWAY,39,3,0.000104324288591317,0.0455914630488742,"RHOA,VAV1,PDGFB",3,50,0.06
WP_GPCRS_CLASS_A_RHODOPSINLIKE,119,4,0.000173862284040817,0.0455914630488742,"FPR3,CCR1,PTGER2,GPR34",4,50,0.08
WP_REGULATION_OF_ACTIN_CYTOSKELETON,121,4,0.000185367814625395,0.0455914630488742,"EZR,RHOA,VAV1,PDGFB",4,50,0.08
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,50,3,0.000219717894211442,0.0455914630488742,"EZR,RHOA,YWHAQ",3,50,0.06
WP_PTDINS45P2_IN_CYTOKINESIS_PATHWAY,11,2,0.000292133146778242,0.0484941023651881,"EZR,RHOA",2,50,0.04
WP_NRF2_PATHWAY,110,3,0.00219205083838833,0.238951160983173,"EGR1,FTL,PDGFB",3,50,0.06
WP_OVARIAN_INFERTILITY,30,2,0.00224570966874385,0.238951160983173,"PTGER2,EGR1",2,50,0.04
WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS,31,2,0.00239700043478792,0.238951160983173,"RHOA,YWHAQ",2,50,0.04
WP_PEPTIDE_GPCRS,34,2,0.00287892965039967,0.238951160983173,"FPR3,CCR1",2,50,0.04
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,34,2,0.00287892965039967,0.238951160983173,"BIRC7,PDGFB",2,50,0.04
WP_IL3_SIGNALING,48,2,0.00566896167087896,0.427748926075413,"VAV1,YWHAQ",2,50,0.04
WP_FOCAL_ADHESION,173,3,0.00776973179942116,0.537406449459964,"RHOA,VAV1,PDGFB",3,50,0.06
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,61,2,0.00902064898964911,0.57593374318529,"CR1,YWHAQ",2,50,0.04
WP_AGERAGE_PATHWAY,64,2,0.00989326041160411,0.58652901011653,"EZR,RHOA",2,50,0.04
WP_LET7_INHIBITION_OF_ES_CELL_REPROGRAMMING,5,1,0.0116652169081045,0.626059389844524,EGR1,1,50,0.02
WP_COMPLEMENT_SYSTEM,71,2,0.0120686147439908,0.626059389844524,"FCN1,CR1",2,50,0.04
WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY,6,1,0.0139822058032003,0.682660636273897,FCN1,1,50,0.02
