Set,N,DE,P.DE,FDR,DEG.GENES,k,n,GR
WP_7OXOC_AND_7BETAHC_PATHWAYS,22,2,0.000350816803823206,0.291177947173261,"NPC2,HSD11B1",2,27,0.0740740740740741
WP_IRINOTECAN_PATHWAY,6,1,0.00757076576761862,1,CES1,1,27,0.037037037037037
WP_NANOMATERIALINDUCED_INFLAMMASOME_ACTIVATION,6,1,0.00757076576761862,1,CTSB,1,27,0.037037037037037
WP_PHASE_I_BIOTRANSFORMATIONS_NONP450,6,1,0.00757076576761862,1,CES1,1,27,0.037037037037037
WP_NRF2_PATHWAY,110,2,0.00850169864982476,1,"FTL,CES1",2,27,0.0740740740740741
WP_EBOLA_VIRUS_INFECTION_IN_HOST,123,2,0.0105334536727148,1,"NPC2,CTSB",2,27,0.0740740740740741
WP_MINERALOCORTICOID_BIOSYNTHESIS,9,1,0.0113354209562669,1,HSD11B1,1,27,0.037037037037037
WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM,10,1,0.0125872472381174,1,HSD11B1,1,27,0.037037037037037
WP_GLUCOCORTICOID_BIOSYNTHESIS,10,1,0.0125872472381174,1,HSD11B1,1,27,0.037037037037037
WP_DISORDERS_OF_GALACTOSE_METABOLISM,11,1,0.0138375471173355,1,PYGL,1,27,0.037037037037037
WP_MITOCHONDRIAL_FATTY_ACID_SYNTHESIS_AND_RESPIRATION,11,1,0.0138375471173355,1,BNIP3,1,27,0.037037037037037
WP_NANOPARTICLE_TRIGGERED_REGULATED_NECROSIS,12,1,0.0150863223836254,1,FTL,1,27,0.037037037037037
WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES,15,1,0.0188235183717574,1,NPC2,1,27,0.037037037037037
WP_IRON_METABOLISM_DISORDERS,15,1,0.0188235183717574,1,FTL,1,27,0.037037037037037
WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES,16,1,0.0200662130431135,1,LGMN,1,27,0.037037037037037
WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING,188,2,0.0234670911897135,1,"CTSB,GTSE1",2,27,0.0740740740740741
WP_PHOTODYNAMIC_THERAPYINDUCED_NFE2L2_NRF2_SURVIVAL_SIGNALING,23,1,0.0287227357025917,1,CES1,1,27,0.037037037037037
WP_FLUOROPYRIMIDINE_ACTIVITY,31,1,0.0385257416132754,1,CES1,1,27,0.037037037037037
WP_NUCLEAR_RECEPTORS_METAPATHWAY,252,2,0.0401901319864814,1,"FTL,CES1",2,27,0.0740740740740741
