,Set,NGenes,Direction,PValue,FDR
1,GOBP_REGULATION_OF_T_CELL_COSTIMULATION,2,Down,4.92908008174346e-06,0.0516180469924439
2,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,79,Down,8.64509496000005e-06,0.0516180469924439
3,GOMF_G_PROTEIN_COUPLED_ADENOSINE_RECEPTOR_ACTIVITY,2,Up,1.11150778820188e-05,0.0516180469924439
4,GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING,2,Down,1.6942936256802e-05,0.0516180469924439
5,GOBP_INTERLEUKIN_10_MEDIATED_SIGNALING_PATHWAY,10,Down,1.79334161860933e-05,0.0516180469924439
6,GOBP_FC_RECEPTOR_MEDIATED_INHIBITORY_SIGNALING_PATHWAY,4,Down,2.78885458038227e-05,0.0516180469924439
7,GOBP_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1,Down,3.58679514448814e-05,0.0516180469924439
8,GOBP_CELL_MIGRATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT,1,Down,3.58679514448814e-05,0.0516180469924439
9,GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,1,Down,3.58679514448814e-05,0.0516180469924439
10,GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEDIFFERENTIATION,1,Down,3.58679514448814e-05,0.0516180469924439
11,GOBP_AMP_CATABOLIC_PROCESS,2,Down,3.83453320189846e-05,0.0516180469924439
12,GOBP_PURINE_RIBONUCLEOTIDE_SALVAGE,7,Down,3.88787700169047e-05,0.0516180469924439
13,GOCC_RESPIRASOME,81,Down,4.70564684287475e-05,0.0537040905923009
14,HP_CEREBELLAR_DENTATE_NUCLEUS_CALCIFICATION,4,Down,4.71916437542187e-05,0.0537040905923009
15,HP_CEREBELLAR_CALCIFICATIONS,5,Down,6.41683906975408e-05,0.0659836245572719
16,GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_MIGRATION,4,Down,6.66249466308469e-05,0.0659836245572719
17,GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY,5,Down,7.04068301201119e-05,0.0659836245572719
18,GOBP_REVERSIBLE_DIFFERENTIATION,3,Down,7.76660875993322e-05,0.0687431170906978
19,GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,7,Down,8.98313226831097e-05,0.0753259280519633
20,GOMF_MHC_CLASS_I_RECEPTOR_ACTIVITY,7,Down,0.000114107766596179,0.0877708627910894
21,GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,53,Down,0.000115690943924986,0.0877708627910894
22,GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,136,Down,0.000145351925388226,0.104399894468336
23,GOBP_OXIDATIVE_PHOSPHORYLATION,117,Down,0.000162302141745025,0.104399894468336
24,GOBP_HEAT_GENERATION,9,Up,0.000166426213093628,0.104399894468336
25,GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY,8,Up,0.000169092561913076,0.104399894468336
26,GOCC_GROWTH_FACTOR_COMPLEX,3,Down,0.000170373917661106,0.104399894468336
27,GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY,8,Up,0.000197280227807903,0.116409947756871
28,GOMF_COLLAGEN_BINDING,30,Down,0.000210337955806516,0.119682296853908
29,GOCC_NADH_DEHYDROGENASE_COMPLEX,42,Down,0.000225171741986349,0.120808714982076
30,GOCC_PRP19_COMPLEX,14,Up,0.000227483143953193,0.120808714982076
31,GOMF_CELL_MATRIX_ADHESION_MEDIATOR_ACTIVITY,2,Up,0.000254656245017313,0.126786977987995
32,GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION,2,Up,0.000254656245017313,0.126786977987995
33,GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,64,Down,0.000295289168637268,0.142562031355423
34,GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS,4,Up,0.000345787452141639,0.1620319319859
