,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,1.23703049080915e-109,1.8938936814288e-106
2,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,1.07956539128813e-100,8.26407307031065e-98
3,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,3.88090746989176e-30,1.9805564454681e-27
4,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,189,Up,2.8330891691158e-14,1.08436487947907e-11
5,REACTOME_GPCR_LIGAND_BINDING,262,Up,8.01927502076697e-09,2.45550201135885e-06
6,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,275,Up,1.28409905312958e-07,3.27659275056897e-05
7,REACTOME_SIGNALING_BY_INTERLEUKINS,410,Up,4.69572618098189e-04,0.102702239758332
8,REACTOME_SIGNALING_BY_GPCR,571,Up,0.00166127807644894,0.282601859449259
9,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,735,Up,0.126747043328486,0.99315145810902
10,REACTOME_REGULATION_OF_IFNG_SIGNALING,14,Up,0.129111846490349,0.99315145810902
11,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,36,Up,0.374187996343925,0.99315145810902
12,REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,7,Up,0.389331517691967,0.99315145810902
13,REACTOME_INTERLEUKIN_12_SIGNALING,45,Up,0.447075369380465,0.99315145810902
14,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,117,Up,0.469401164070781,0.99315145810902
15,REACTOME_DAP12_SIGNALING,28,Up,0.505723175806158,0.99315145810902
16,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,55,Up,0.511835338062834,0.99315145810902
17,REACTOME_DAP12_INTERACTIONS,35,Up,0.568076598259229,0.99315145810902
18,REACTOME_INTERFERON_GAMMA_SIGNALING,71,Up,0.612735364634713,0.99315145810902
19,REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Up,0.625057212996179,0.99315145810902
20,REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,20,Up,0.646957137811835,0.99315145810902
21,REACTOME_THE_NLRP3_INFLAMMASOME,15,Up,0.704050967148168,0.99315145810902
22,REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,27,Up,0.709244535846895,0.99315145810902
23,REACTOME_INFLAMMASOMES,20,Up,0.754097771199627,0.99315145810902
24,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,0.783330460898239,0.99315145810902
25,REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,15,Up,0.803124234360029,0.99315145810902
26,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,26,Up,0.869463524961692,0.99315145810902
27,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,29,Up,0.881110259029637,0.99315145810902
28,REACTOME_NGF_STIMULATED_TRANSCRIPTION,36,Up,0.887547592043198,0.99315145810902
29,REACTOME_PERK_REGULATES_GENE_EXPRESSION,31,Up,0.887992432923097,0.99315145810902
30,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,56,Up,0.895738669362103,0.99315145810902
31,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,38,Up,0.90795440113898,0.99315145810902
32,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,113,Up,0.915646737032059,0.99315145810902
33,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,54,Up,0.927086485822843,0.99315145810902
34,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,689,Up,0.962700342560601,0.99315145810902
35,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,78,Up,0.96664450133112,0.99315145810902
36,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,90,Up,0.976252339762931,0.99315145810902
37,REACTOME_SIGNALING_BY_NTRKS,116,Up,0.984873460191976,0.99315145810902
