,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,2.35197359174574e-42,3.60087156896273e-39
2,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,1.24372571287384e-27,9.52072033204926e-25
3,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,16,Up,2.06060468793504e-25,1.05159525907618e-22
4,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,14,Up,2.1699983530231e-17,8.30566869619591e-15
5,REACTOME_DAP12_SIGNALING,28,Up,1.21970393213066e-15,3.73473344018407e-13
6,REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,31,Up,2.61589609469535e-13,6.67489486829763e-11
7,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,5.54936271706734e-13,1.21372490283287e-10
8,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,2.28457060638251e-12,4.37209699796453e-10
9,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,117,Up,2.74012571642022e-12,4.66125830204373e-10
10,REACTOME_DAP12_INTERACTIONS,35,Up,4.10194303328465e-12,6.28007478395879e-10
11,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,4.88794367587137e-12,6.80312887978097e-10
12,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,17,Up,2.28351357120862e-11,2.913382731267e-09
13,REACTOME_DECTIN_2_FAMILY,21,Up,2.49120274104513e-11,2.93387030503084e-09
14,REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,5,Up,4.79745791433935e-07,4.62813138140661e-05
15,REACTOME_INTERLEUKIN_2_SIGNALING,12,Up,4.83671470297229e-07,4.62813138140661e-05
16,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,34,Up,8.7656780561581e-07,7.89426653175179e-05
17,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,189,Up,1.68122480208914e-06,1.42997509555471e-04
18,REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,8,Up,2.69748654196597e-06,2.173606260921e-04
19,REACTOME_INTERLEUKIN_15_SIGNALING,14,Up,4.20628367327414e-06,3.21991015189135e-04
20,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,129,Up,1.33696520409785e-04,0.00930406239760824
21,REACTOME_GPCR_LIGAND_BINDING,262,Up,3.63968978445788e-04,0.0242276741739349
22,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,10,Up,6.78727558715349e-04,0.04329716218305
23,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,25,Up,0.00127938110798388,0.0783492990529327
24,REACTOME_SEMAPHORIN_INTERACTIONS,61,Up,0.00244493315399178,0.138636765139312
25,REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION,7,Up,0.00441099109750564,0.241186691795755
26,REACTOME_HCMV_LATE_EVENTS,53,Up,0.00788203066683366,0.402246298364078
27,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,79,Up,0.00860454760658788,0.424953625344711
28,REACTOME_SIGNALING_BY_INTERLEUKINS,410,Up,0.00952705639833388,0.455810104557787
29,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,0.015169528168454,0.683074930173618
30,REACTOME_NGF_STIMULATED_TRANSCRIPTION,36,Up,0.0192370485704801,0.841483467468715
31,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,0.0215669910560274,0.895712845947639
