,logFC,AveExpr,t,P.Value,adj.P.Val
CD141 (Thrombomodulin),0.597804754347284,0.265052821046884,20.5207238314151,2.19452366300254e-92,3.37956644102391e-90
CD48,0.759605781921321,0.908240729710604,15.7837526215201,6.81035933778611e-56,3.49598446006354e-54
CD26,0.466764361945472,1.93546148821706,15.2142845818238,4.07845448281046e-52,1.57020497588203e-50
CD162,0.588199947915238,0.709447284596907,13.6342336750088,2.48024328282879e-42,7.63914931111267e-41
CD13,0.352830745616427,1.19103508500602,8.54460492617386,7.18197351585168e-18,1.38252990180145e-16
CD116,0.288085513133314,1.11578505189395,8.1800291233788,1.55356468558205e-16,2.65832179532928e-15
CD93,0.284507976740631,0.747912441060473,7.04222129618056,9.94854175579813e-13,1.27672952532743e-11
CD39,0.264989934119655,1.49350262340341,5.2080785067623,9.68988285232865e-08,8.41823913134712e-07
CD226 (DNAM-1),0.24076211667764,1.21508142843796,5.20522784256833,9.83950028339274e-08,8.41823913134712e-07
CD11a,0.27673216147688,0.606720338250999,5.02497143270506,2.55188131375296e-07,1.96494861158978e-06
CD54,0.214726314518874,0.388510194361698,3.07688386880401,0.00104811571765716,0.00538032735064007
CD45RO,0.151008612172594,0.874997340456184,2.15579137119101,0.0155593673941933,0.0647606102352912
CD49a,0.161165303485842,1.03599205898138,2.02098018615105,0.021651407219296,0.0877451766255679
CD275 (B7-H2; B7-RP1; ICOSL),0.136268152354174,1.23597042193114,1.76630816467934,0.038684124064984,0.148933877650188
CD4,0.117624372153833,0.652312193991929,0.534081487169325,0.296647265708663,0.971993168492216
CD43,0.108503495100096,0.962775234644518,0.279611832282336,0.389889947136318,0.999999821039699
CD56 (NCAM),0.0606146598528924,1.10295520944695,0,0.918200602872531,0.999999821039699
CD103 (Integrin αE),0.053238861418763,1.03948166221327,0,0.936962929402189,0.999999821039699
CD272 (BTLA),0.0603398027456366,1.63649422791094,0,0.950223976781275,0.999999821039699
CD49d,0.0475885315268846,0.515379718674504,0,0.964085884706682,0.999999821039699
CD40,0.0477808823640163,0.545101706739885,0,0.964764802108283,0.999999821039699
CD11c,0.0265814235380252,0.69017471220307,0,0.974314460509308,0.999999821039699
CD279 (PD-1),0.0597291369939453,2.12116430712785,0,0.976417726969737,0.999999821039699
CD122 (IL-2Rβ),0.0513249916442998,0.737852589583556,0,0.976901580047859,0.999999821039699
CD223 (LAG-3),0.0549967526246368,1.63313899402876,0,0.977742097909545,0.999999821039699
KLRG1 (MAFA),0.0440419754600448,0.528686788102545,0,0.979524963027289,0.999999821039699
CD57 Recombinant,0.0417612438909496,1.18431918367812,0,0.981771963297518,0.999999821039699
CD72,0.0276822422005154,0.901884097628008,0,0.985425148102912,0.999999821039699
CD115 (CSF-1R),0.050709345270916,1.82112612455166,0,0.986122019133184,0.999999821039699
CLEC1B (CLEC2),0.0320012832919764,0.532649228054548,0,0.99005541360472,0.999999821039699
CD183 (CXCR3),0.0493210886630848,1.10079957070775,0,0.990707971118019,0.999999821039699
NKp80,0.0502632691379224,1.9919010986227,0,0.991360927548318,0.999999821039699
CD134 (OX40),0.0559327278932276,1.54026287275704,0,0.991457940588901,0.999999821039699
CD161,0.0348402216636385,1.4096868035621,0,0.994349285942202,0.999999821039699
CD5,0.00913861987529272,0.154685507922868,0,0.99440946040779,0.999999821039699
CD3,0.0106914391951413,0.778477006873058,0,0.998052815261633,0.999999821039699
CD94,0.0162126471701281,1.04800416742025,0,0.998359420605934,0.999999821039699
CD24,0.0335950497538854,2.04337792762822,0,0.998933589162483,0.999999821039699
CD185 (CXCR5),0.0246105995063623,1.60348764145156,0,0.999010190100288,0.999999821039699
CD278 (ICOS),0.0169447416090923,1.35578490443172,0,0.999150475523351,0.999999821039699
CD58 (LFA-3),0.0309638141081678,0.853256405548256,0,0.99937337398352,0.999999821039699
CD79b (Igβ),0.0238015530435337,1.11040007192754,0,0.999648331240867,0.999999821039699
CD109,0.0247515651678837,2.13099293529962,0,0.999676896425024,0.999999821039699
CD37,0.0190852344344261,1.69766563613616,0,0.999746796663038,0.999999821039699
TCR Vα7.2,0.00732386441197491,1.37140582010695,0,0.999773880990002,0.999999821039699
CD23,0.0370220250240019,1.03445682405309,0,0.999880718290797,0.999999821039699
CD314 (NKG2D),0.0184543238898743,1.59985894831604,0,0.999894312065105,0.999999821039699
CD152 (CTLA-4),0.0142412558578332,1.65899827521498,0,0.999898271559078,0.999999821039699
CD319 (CRACC),0.00851440082018909,1.47731437222777,0,0.99992404916382,0.999999821039699
CD303 (BDCA-2),0.018287897997037,1.79482522665276,0,0.999927767258605,0.999999821039699
CD62P (P-Selectin),8.27126574519982e-04,1.00835833002895,0,0.999946357118055,0.999999821039699
CD21,4.18256106281917e-04,0.527461687076997,0,0.999950947038729,0.999999821039699
LOX-1,0.019178442966726,1.05734277703682,0,0.99997469676514,0.999999821039699
CD154,0.0181575816757502,1.81300462682245,0,0.999978299199698,0.999999821039699
CD83,0.016985121695311,1.73982745395109,0,0.999984011189865,0.999999821039699
CD41,0.00108295957707521,0.313136673617815,0,0.9999884438256,0.999999821039699
CD55,5.26398774840288e-05,1.00312687868987,0,0.999991264698182,0.999999821039699
CD270 (HVEM; TR2),0.00329307372696785,1.66534369579934,0,0.999999296234773,0.999999821039699
CX3CR1,0.0114704608980584,1.23096809835028,0,0.999999311665382,0.999999821039699
CD74,0.0247083471547593,0.725428953183522,0,0.999999649185848,0.999999821039699
CD200 (OX2),0.0133995550942807,1.50171405996283,0,0.999999801505037,0.999999821039699
CD150 (SLAM),0.00552325275090357,2.06554379152141,0,0.999999821039699,0.999999821039699
