,logFC,AveExpr,t,P.Value,adj.P.Val
CD9,2.62914226892551,0.0115511335006438,26.5388737717888,2.23852069120698e-151,3.44732186445875e-149
CD63,1.70245255426,0.237202122400423,19.9034670764935,4.00919075588515e-87,3.08707688203156e-85
CD82,1.16255021469141,0.69759698252044,19.8091020651655,2.47875853170463e-86,1.27242937960838e-84
IgE,1.13648821049258,1.80959050771807,18.6561046137694,5.97621320400735e-77,2.30084208354283e-75
CD38,1.26900928930328,0.512117427269703,17.1866690144589,9.21513211784518e-66,2.83826069229631e-64
FcεRIα,1.07909527618276,0.909708053260909,14.3215781979954,1.83889350731072e-46,4.71982666876418e-45
CD151 (PETA-3),0.99964277541674,0.326321862093529,12.8789485867404,5.09858324226044e-38,1.1216883132973e-36
CD84,0.656689957329934,0.742574288511448,9.09115386053409,5.62182554994648e-20,1.0822014183647e-18
CD107a (LAMP-1),0.722574020193614,0.369499932774569,8.18277197883652,1.51877716053267e-16,2.59879647468923e-15
CD44,0.797678944940909,0.573967137184777,7.92793218758735,1.20713268864451e-15,1.68998576410231e-14
CD99,0.64376406270213,0.81121057744433,6.31748615674976,1.37376647075947e-10,1.17533353609421e-09
CD33,0.54184904137165,0.772586404402423,5.06370301410664,2.08484682570983e-07,1.52888767218721e-06
CD22,0.488610922303253,0.519971178953177,4.76069789631447,9.7529968053691e-07,6.53026742620366e-06
CD103 (Integrin αE),0.379435558234713,1.03948166221327,3.5565328345707,1.88577110407186e-04,0.00100140948285195
integrin β7,0.330592954264651,0.586057489516863,3.1698207487687,7.64482212377862e-04,0.00356758365776336
CD305 (LAIR1),0.361234416759324,0.946495185218021,3.06136005717039,0.00110401047187631,0.00485764607625577
KLRG1 (MAFA),0.299330404759447,0.528686788102545,2.8328281781583,0.00231055924109412,0.00955063246405408
CD41,0.243129837860274,0.313136673617815,2.22908288055588,0.0129129780955145,0.0435345099791664
CD131,0.215306681975859,1.45208030358869,1.7297392348869,0.0418517542989873,0.123945580039308
CD122 (IL-2Rβ),0.175605278669304,0.737852589583556,1.20476202586469,0.114164515652149,0.313952418043411
CD274 (B7-H1; PD-L1),0.130000534356523,0.866928390606601,0.461201366709273,0.322535010437039,0.67122150820681
CD47,0.130416432397702,0.274906326292102,0.407876653190184,0.342689103197213,0.69355156724994
CD194 (CCR4),0.129407371351489,0.922421355738711,0.374455013669115,0.355782946836008,0.69355156724994
CD61,0.121229901536557,0.803760345276946,0.265147962168602,0.398317487296493,0.757294975847653
CD81 (TAPA-1),0.109592269072346,0.327376030602703,0.173273311473412,0.431296570682946,0.790710379585401
CD3,0.1036656665634,0.778477006873058,0.0456043667336163,0.487460882747719,0.862861792449985
TIGIT (VSTM3),0.0995080352923064,1.07965234718469,0,0.503692809120318,0.871558343871113
CD52,0.0939130148942362,0.758460253639089,0,0.537402557464687,0.888516500885604
CD278 (ICOS),0.0931444334775936,1.35578490443172,0,0.542393131095678,0.888516500885604
CD69,0.085924123478098,0.552536383858958,0,0.580151327739457,0.911666372162004
CD161,0.079532615005109,1.4096868035621,0,0.624875538023052,0.932047270523257
TCR Vδ2,0.0740262886083347,0.585130826281763,0,0.644987807176589,0.932047270523257
CD328 (Siglec-7),0.0721184721402338,0.630123841750998,0,0.649682944952047,0.932047270523257
CD226 (DNAM-1),0.0726167480827949,1.21508142843796,0,0.659695795370357,0.932047270523257
CD62P (P-Selectin),0.0672195929498455,1.00835833002895,0,0.683263972508541,0.943178842508232
Ig light chain λ,0.0667121642567096,0.0722884751187638,0,0.701724794936741,0.947944021230335
CLEC12A,0.052333332831458,0.496937927355483,0,0.746632330320143,0.982746827942752
CD303 (BDCA-2),0.0514816044427889,1.79482522665276,0,0.81311179658583,0.986258214948887
CD48,0.0368640842343142,0.908240729710604,0,0.822970174827649,0.986258214948887
TCR α/β,0.0372169971710416,1.24037782987113,0,0.84313220317258,0.986258214948887
CD158e1 (KIR3DL1; NKB1),0.0338186518145806,1.29572185970927,0,0.864406781578776,0.986258214948887
CD335 (NKp46),0.0301538713495062,1.07298112506677,0,0.868210400202486,0.986258214948887
CD8,0.0223791843196251,0.443980250120954,0,0.902600060661297,0.988818248738822
CD58 (LFA-3),0.0205285273343063,0.853256405548256,0,0.939994421677861,0.99296437758871
CD26,0.011536351658031,1.93546148821706,0,0.959230980805192,0.99296437758871
CX3CR1,0.0171614451162214,1.23096809835028,0,0.96709522086993,0.99296437758871
CD183 (CXCR3),0.00346355557697023,1.10079957070775,0,0.990227113599887,0.99296437758871
CD137 (4-1BB),0.00237401338518403,2.20915537966045,0,0.99296437758871,0.99296437758871
