,logFC,AveExpr,t,P.Value,adj.P.Val
CD35,1.20624432830561,0.423183545913806,34.7774551643731,1.74088648306414e-253,2.68096518391878e-251
CLEC12A,0.910409148237964,0.496937927355483,23.9649354460546,1.83468179499036e-124,1.41270498214258e-122
CD33,0.646538544163315,0.772586404402423,18.0360253578822,4.0109599594463e-72,2.0589594458491e-70
CD55,0.569369039749969,1.00312687868987,16.6746382780032,4.55846238236422e-62,1.75500801721022e-60
CD48,0.659341632373356,0.908240729710604,14.9935787968936,1.09342629894519e-50,3.19321348980179e-49
CD36,0.413930147039283,0.24757954472026,14.9848514036224,1.24410915187083e-50,3.19321348980179e-49
CD11b,0.526559673485741,0.6544244209998,14.5552529440277,6.54897843827894e-48,1.44077525642137e-46
CD93,0.395194914630642,0.747912441060473,12.6213480308633,1.3315138041714e-36,2.56316407302995e-35
CD11a,0.470815356471851,0.606720338250999,11.8107660880283,2.52791027018051e-32,3.89298181607798e-31
CD18,0.405038295315892,0.519927374221068,10.4302013706902,1.14338013910434e-25,1.4673378451839e-24
CD31,0.401016762902847,0.424914531395547,9.48185386743798,1.469150258788e-21,1.74037799887194e-20
CD45,0.381648269650907,0.801180366681971,9.22864357091879,1.58562733392008e-20,1.74419006731209e-19
CD14,0.311998412098655,1.25983804362309,8.41871732443907,2.10658129586103e-17,2.02758449726624e-16
CD11c,0.365545430295146,0.69017471220307,7.86740212416883,1.95687747214683e-15,1.77270076888595e-14
CD328 (Siglec-7),0.299952865923083,0.630123841750998,6.6397561327488,1.63512309365977e-11,1.3989386467978e-10
CD172a (SIRPα),0.287302353786956,1.39992027667995,6.29560233933919,1.58160272013701e-10,1.28193062579526e-09
CD244 (2B4),0.266935670813536,0.905056229785779,6.16506564384797,3.62976243424261e-10,2.79491707436681e-09
CD305 (LAIR1),0.232148190565922,0.946495185218021,4.45934395682833,4.14591595638598e-06,2.90214116947018e-05
CD64,0.211468563397293,0.828464439898108,3.9592179139876,3.78033400388492e-05,2.42571431915949e-04
CD116,0.162035391040997,1.11578505189395,3.02232648489369,0.00125670588515916,0.00774130825258045
CD63,0.177655277844753,0.237202122400423,2.77741172947781,0.00274371484201763,0.0156493365063228
IgM,0.131776933278986,0.188640079528331,1.79314143113737,0.0364870820113149,0.1937589872325
CD155 (PVR),0.140821376475515,0.57458162521393,1.65690851965818,0.0487813705644475,0.242333260223385
