,logFC,AveExpr,t,P.Value,adj.P.Val
CD1c,0.88372982721481,0.349869433610344,40.491777890758,0,0
CD32,0.707615477494542,0.635112370860289,30.776016956249,6.04785088836992e-201,4.65684518404484e-199
CD39,0.408408073027635,1.49350262340341,19.9475736857532,1.70628743363988e-87,8.75894215935141e-86
CD172a (SIRPα),0.358540407389959,1.39992027667995,15.8951415510485,1.19905911540752e-56,4.61637759431894e-55
CD196 (CCR6),0.279902323565161,0.692716255742316,14.7125935052093,6.73418035537723e-49,2.07412754945619e-47
CD49d,0.260334743026655,0.515379718674504,11.2850463891206,1.07434381287602e-29,2.75748245304846e-28
CD54,0.291829563466496,0.388510194361698,10.5416324084705,3.55311349660835e-26,6.0797719830854e-25
CD11c,0.280837625117366,0.69017471220307,9.79993577482395,6.77694625454256e-23,8.69708102666296e-22
CD5,0.236642646226772,0.154685507922868,7.53360109868305,2.63534937743224e-14,2.89888431517546e-13
CD101 (BB27),0.182416927501394,0.301770302371088,6.57593775809142,2.51229664835962e-11,2.41808552404613e-10
CD112 (Nectin-2),0.16598686600661,0.871222672367256,5.90332656848986,1.82683639887658e-09,1.6548988554529e-08
FcεRIα,0.167765971602118,0.909708053260909,5.22089841626903,9.04378138194384e-08,7.73745740455195e-07
CD48,0.181640901240161,0.908240729710604,4.00292883461872,3.14598422185905e-05,2.01867320902622e-04
CD116,0.131741257632274,1.11578505189395,2.82857631741661,0.00234144956059669,0.0133549345308108
CD45RO,0.115281159825968,0.874997340456184,1.32331674171321,0.0928769773656967,0.420678073950508
CD275 (B7-H2; B7-RP1; ICOSL),0.111929465741247,1.23597042193114,1.19043669779273,0.116948554408483,0.514573639397325
CD43,0.113398034821028,0.962775234644518,0.902700013486815,0.183351148415744,0.74305465410591
CD195 (CCR5),0.109800218827721,1.13626116380937,0.854000599824364,0.196560404580799,0.776161597575464
CD162,0.0709852234397994,0.709447284596907,0,0.951564382694559,1
CD33,0.0634548080261382,0.772586404402423,0,0.986296690230184,1
CD44,0.0607021050106202,0.573967137184777,0,0.990656534293622,1
CD267 (TACI),0.0736246448979442,1.42072503705868,0,0.991462887263012,1
integrin β7,0.0509278213946284,0.586057489516863,0,0.999808854200489,1
CD58 (LFA-3),0.0607666077445505,0.853256405548256,0,0.99991395531383,1
CD69,0.0351061779332223,0.552536383858958,0,0.999993831675049,1
TCR Vδ2,0.0356432112261099,0.585130826281763,0,0.99999617583557,1
CD29,0.0376780197705325,0.428092551203392,0,0.999996584561088,1
GPR56,0.0360861851413069,1.03894433864721,0,0.999996800373202,1
CD9,0.0177482107099778,0.0115511335006438,0,0.999997239973807,1
CD99,0.0244132862620593,0.81121057744433,0,0.999998111875352,1
CD4,0.0165667493179418,0.652312193991929,0,0.999999887695361,1
CD155 (PVR),0.0236503778654964,0.57458162521393,0,0.999999992635371,1
CD244 (2B4),0.0105220858120552,0.905056229785779,0,0.999999999228676,1
CD62P (P-Selectin),0.0113078913046465,1.00835833002895,0,0.999999999872375,1
CD40,0.0093184349491968,0.545101706739885,0,0.999999999936847,1
CD122 (IL-2Rβ),0.0213766304932027,0.737852589583556,0,0.999999999978458,1
TCR Vα7.2,0.0121294936949312,1.37140582010695,0,0.99999999999252,1
CD158 (KIR2DL1/S1/S3/S5),0.0186912019333276,0.910696300705089,0,0.999999999993755,1
CLEC1B (CLEC2),0.00295805485570245,0.532649228054548,0,0.99999999999514,1
CD226 (DNAM-1),0.00474421083030792,1.21508142843796,0,0.999999999999721,1
TIGIT (VSTM3),0.0176680954168418,1.07965234718469,0,0.99999999999987,1
Podoplanin,0.0184533703840415,2.03908251278808,0,0.99999999999988,1
CD158e1 (KIR3DL1; NKB1),0.0063284840144667,1.29572185970927,0,0.999999999999974,1
CD192 (CCR2),0.0141729038959189,1.44282734452608,0,1,1
CD152 (CTLA-4),0.00644797128744334,1.65899827521498,0,1,1
CD134 (OX40),0.019142333861572,1.54026287275704,0,1,1
CX3CR1,5.26253762803938e-05,1.23096809835028,0,1,1
CD200 (OX2),0.0199137897897158,1.50171405996283,0,1,1
CD109,0.00652538211821527,2.13099293529962,0,1,1
CD23,0.0255371316650092,1.03445682405309,0,1,1
CD74,0.0195236566202242,0.725428953183522,0,1,1
