,logFC,AveExpr,t,P.Value,adj.P.Val
CD20,0.708769101148327,0.962561470506908,10.2301548410805,9.39985818658796e-25,1.44757816073455e-22
CD19,0.334493235722392,0.602206276862356,3.7588537462887,8.57983370406943e-05,0.00132129439042669
HLA-A;B;C,0.198985214116828,0.415803484564059,1.65585248233027,0.0488907202683621,0.342235041878534
HLA-DR; DP; DQ,0.204215809470821,0.752496471596151,1.31426178269771,0.0944558407160539,0.575157840984228
CD95 (Fas),0.157607579641422,0.656065918742593,1.23506682184024,0.108416321758563,0.596289769672099
CD39,0.163824592330559,1.49193953916791,1.08494171158367,0.138989581006778,0.713479849168125
CD22,0.146456007368594,0.511280469858631,0.77534308302513,0.21909664677383,0.992378929504996
CD52,0.103549656669945,0.888021991127373,0.0711273931930775,0.471671652571243,0.999872328345673
CD5,0.0972009614579859,0.382167964835862,0,0.518305249263236,0.999872328345673
IgD,0.0875799803979598,0.61927628822311,0,0.586957711938136,0.999872328345673
CD45RA,0.0824160760023164,1.50530158263368,0,0.622684878803161,0.999872328345673
CD62L,0.0823170604072398,0.388208524970357,0,0.624428582219934,0.999872328345673
CD57 Recombinant,0.0826412834328252,1.20969123214934,0,0.631833342639456,0.999872328345673
TIGIT (VSTM3),0.0827850172443236,1.43437652836306,0,0.658057210221125,0.999872328345673
CD73 (Ecto-5'-nucleotidase),0.0711245927890783,1.01817854295667,0,0.697686983069228,0.999872328345673
CD185 (CXCR5),0.0734749135369272,1.57814381701486,0,0.722700973974041,0.999872328345673
CD27,0.0553260477582396,0.684479723424041,0,0.781103326256132,0.999872328345673
CD41,0.0575220895429917,0.324595435797814,0,0.815885603208404,0.999872328345673
CD119 (IFN-γ R α chain),0.0609829232691252,1.06714066608984,0,0.81613283173337,0.999872328345673
CLEC1B (CLEC2),0.0484139326436745,0.541744657085823,0,0.831224715456448,0.999872328345673
CD82,0.060747827267497,0.777891706300082,0,0.837746913764224,0.999872328345673
CD226 (DNAM-1),0.0487784291930257,1.23920516964018,0,0.848664233658641,0.999872328345673
CD127 (IL-7Rα),0.0468181267890802,1.23238051736106,0,0.851212363413768,0.999872328345673
CD47,0.043135819768169,0.343568274047757,0,0.853003189109161,0.999872328345673
CD1c,0.0323881643555339,0.130146144940723,0,0.859358822998001,0.999872328345673
CD94,0.0432152739896769,1.07785766500275,0,0.861701923462178,0.999872328345673
Podoplanin,0.0526296211212904,2.06872602369425,0,0.86701325769406,0.999872328345673
CD278 (ICOS),0.0438408026894585,1.38330009502379,0,0.875290559011224,0.999872328345673
CD152 (CTLA-4),0.0419861999270064,1.70273263244106,0,0.910526570884337,0.999872328345673
CD163,0.040947581806281,0.787136247757077,0,0.921718942550952,0.999872328345673
CD25,0.0202322632273223,0.752640560027417,0,0.935932661557369,0.999872328345673
CD352 (NTB-A),0.0230976997846252,1.15224259115413,0,0.93687726481649,0.999872328345673
CD335 (NKp46),0.0216331448912719,1.1699158094233,0,0.943622771001095,0.999872328345673
CD115 (CSF-1R),0.0330243160896369,1.84925836444123,0,0.946008912427293,0.999872328345673
CD24,0.033733398061654,2.10672383592713,0,0.947301254973068,0.999872328345673
TCR Vα7.2,0.0227896644134007,1.39737314974094,0,0.949718937313886,0.999872328345673
CD109,0.0313399501370293,2.16479046733973,0,0.952022098845308,0.999872328345673
HLA-DR,0.0140563359416151,1.86271452847566,0,0.954522604553034,0.999872328345673
CD61,0.0143266956421226,0.847460135107896,0,0.955112208116827,0.999872328345673
CD319 (CRACC),0.0224571950830757,1.53099372444011,0,0.960607124512789,0.999872328345673
CD35,0.00620344121146035,0.792338099653258,0,0.976306644487571,0.999872328345673
NKp80,0.0222787397337908,2.01132608841623,0,0.976319730132436,0.999872328345673
CD79b (Igβ),0.01795235124155,1.29283628385667,0,0.976402052369311,0.999872328345673
CD28,0.0137364753661294,0.799510772482887,0,0.978788644777579,0.999872328345673
CD146,0.00771574876189874,1.01658795400773,0,0.979579469619616,0.999872328345673
CD40,0.00715791236581096,0.581628817710075,0,0.981112891873404,0.999872328345673
integrin β7,0.00532157521006787,0.944312839273236,0,0.985632483471766,0.999872328345673
CD137 (4-1BB),0.0121623603645292,2.23797406675122,0,0.986478470129344,0.999872328345673
CD267 (TACI),0.00936230382510906,1.42950082076583,0,0.988241918228536,0.999872328345673
CX3CR1,0.01115866679351,1.55233638633771,0,0.995212427607597,0.999872328345673
CD169 (Sialoadhesin; Siglec-1),0.00230677460034695,2.07591329663239,0,0.997169662694284,0.999872328345673
CD2,8.60097632598948e-04,0.355995560919044,0,0.99817848263052,0.999872328345673
CD223 (LAG-3),3.68528998695349e-04,1.81682804768408,0,0.999612637467301,0.999872328345673
