,logFC,AveExpr,t,P.Value,adj.P.Val
CD1c,0.990744577024891,0.130146144940723,39.1500617847035,7.64714209110089e-314,1.17765988202954e-311
CD32,0.90359493694576,0.590282348480015,34.658399822288,6.41746740802203e-250,4.94144990417696e-248
CD172a (SIRPα),0.561462017307379,1.3801883622146,23.6433263769548,7.93024555649582e-121,4.07085938566785e-119
CD39,0.43214607222171,1.49193953916791,17.8287253268836,2.14613636886638e-70,8.26262502013555e-69
CD11c,0.481412803781801,0.688981471825439,17.3197543603591,1.31836209914284e-66,4.06055526535995e-65
CD54,0.410138405372564,0.390902197481158,14.0682908160169,7.37766201838688e-45,1.62308564404511e-43
CD49d,0.324280323941606,0.522483654269109,12.9320258006102,2.84636526514017e-38,5.47925313539482e-37
CD196 (CCR6),0.275060870494308,0.700841510636726,11.9794470005413,3.68302863459692e-33,6.30207121919918e-32
CD101 (BB27),0.244828536266076,0.311504204975695,9.40842712026918,3.03033195304983e-21,4.66671120769674e-20
CD48,0.289144745857446,0.811401770619282,7.64084531555532,1.17075297069491e-14,1.38689198066935e-13
CD5,0.260179908354073,0.382167964835862,7.61981563184506,1.37699085324176e-14,1.51468993856594e-13
FcεRIα,0.21677925576271,0.982730903889371,7.36230542471637,9.69862217046724e-14,9.95725209501303e-13
CD33,0.240230915332412,0.781741241808208,7.08251094670384,7.52048449894438e-13,7.23846633023396e-12
CD112 (Nectin-2),0.182013052950553,0.925156883342075,5.97929915664486,1.15610011063943e-09,9.37049563360383e-09
CD116,0.172221684752044,1.20588275327241,5.30761228295018,5.66401768415893e-08,4.15361296838322e-07
CD45RO,0.173255977412714,0.923002830603822,5.19286431412623,1.05433167068187e-07,7.38032169477307e-07
CD44,0.188231621877413,0.618968602722226,4.435389237484,4.64093076531431e-06,3.10740581677567e-05
CD195 (CCR5),0.162587999174241,1.08877997940633,4.41409023817739,5.12121873207038e-06,3.28611535307849e-05
CD43,0.148746424792106,0.955920691527783,2.67394765727502,0.00375386972594378,0.017518058721071
CD9,0.140729332229403,0.0892793579132471,1.8202439086573,0.0343748213748819,0.14704784699255
CD162,0.126814417296633,0.66736948973301,1.28182716524725,0.0999654536677443,0.394735381149555
CD58 (LFA-3),0.113029252559923,0.967729394002824,1.00815719669387,0.156700838895361,0.588583638777696
CD31,0.0984822047177076,0.409112742051814,0,0.528684751071382,1
CD275 (B7-H2; B7-RP1; ICOSL),0.0983672794959708,1.34636060334165,0,0.552756311432467,1
integrin β7,0.0835947381608266,0.944312839273236,0,0.830191421163703,1
CD99,0.0806544256266682,0.799694264837,0,0.835099313780433,1
CD267 (TACI),0.0858302973770078,1.42950082076583,0,0.852264638010439,1
CD29,0.0818195729107912,0.470453256659557,0,0.860271033783775,1
CD4,0.074683884566623,0.652101344814081,0,0.904707587335335,1
CD155 (PVR),0.0752129114851065,0.713365063451548,0,0.937141608863102,1
CD328 (Siglec-7),0.0516853342772578,0.640374055651244,0,0.993029926206586,1
CD45,0.0481159471339772,0.804492218259836,0,0.995061867780711,1
CD244 (2B4),0.0460278859017581,0.927019395472403,0,0.998776749062923,1
CD69,0.0411473367775305,0.559895799670153,0,0.999433288745011,1
CD18,0.0341257278863568,0.536095404635249,0,0.999720872142103,1
CD8,0.0374413322894021,0.460529750221906,0,0.999867339015566,1
CD11b,0.0238245625750712,0.66956354112397,0,0.999964290144541,1
GPR56,0.0323791810073238,1.08257288441316,0,0.999968799516663,1
TCR Vδ2,0.0251632750646563,0.593655604811079,0,0.999990847402517,1
CD3,0.0110308424502552,0.793949008364813,0,0.999999258384025,1
CD103 (Integrin αE),0.0117575472302404,1.01266216467937,0,0.999999440076258,1
CD192 (CCR2),0.0348635493736917,1.57684621132614,0,0.999999824320002,1
Podoplanin,0.0271491244576239,2.06872602369425,0,0.999999965669331,1
CD13,0.00380240343939926,1.22111521006684,0,0.999999987880384,1
CD84,0.0199815129868756,0.784053784728124,0,0.999999989751756,1
CD2,0.0115227470556628,0.355995560919044,0,0.999999990468968,1
CD40,0.0031749275075371,0.581628817710075,0,0.999999994424581,1
TIGIT (VSTM3),0.0197624433410442,1.43437652836306,0,0.999999998933445,1
CD226 (DNAM-1),0.00385579481846943,1.23920516964018,0,0.999999999377716,1
CD158e1 (KIR3DL1; NKB1),0.00726849491533752,1.32064848434234,0,0.99999999961661,1
CD127 (IL-7Rα),6.80518741584102e-04,1.23238051736106,0,0.999999999758851,1
CD161,0.00243176759281758,1.42474052978777,0,0.99999999994516,1
CD109,0.01372784688277,2.16479046733973,0,0.999999999974678,1
CD122 (IL-2Rβ),0.00414314547985393,0.768068191616674,0,0.999999999978798,1
CD158 (KIR2DL1/S1/S3/S5),0.00335924530354903,1.00049547595887,0,0.999999999985342,1
CD152 (CTLA-4),0.00150880987120971,1.70273263244106,0,0.999999999999719,1
IgE,0.0034641651950881,1.88761414983611,0,0.99999999999985,1
CD23,0.00529156005867569,1.43555078734007,0,1,1
CD74,0.00973149769850023,0.760320684400226,0,1,1
