,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,Up,1.07635219097372e-17,1.64264407756999e-14
2,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,29,Up,2.14584464738078e-17,1.64264407756999e-14
3,REACTOME_INSULIN_RECEPTOR_RECYCLING,23,Up,9.97679327743327e-16,5.09149016925011e-13
4,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,11,Up,5.24734195918819e-15,2.00842013487928e-12
5,REACTOME_P75NTR_SIGNALS_VIA_NF_KB,14,Up,2.52372729187291e-14,7.72765296771485e-12
6,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,36,Up,6.60019063450278e-12,1.62576148392756e-09
7,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,Up,7.43326609241865e-12,1.62576148392756e-09
8,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,109,Up,1.58732850938319e-11,3.03774993483208e-09
9,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,14,Up,2.28966052951548e-11,3.89496696743134e-09
10,REACTOME_HDL_ASSEMBLY,7,Up,1.25599442187557e-10,1.91598547448627e-08
11,REACTOME_INTERLEUKIN_12_SIGNALING,45,Up,1.37660615410509e-10,1.91598547448627e-08
12,REACTOME_NRCAM_INTERACTIONS,7,Up,1.73230785262621e-10,2.19644332225162e-08
13,REACTOME_TRIGLYCERIDE_CATABOLISM,17,Up,1.86504005155265e-10,2.19644332225162e-08
14,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,32,Up,2.40941915568718e-10,2.6348719481122e-08
15,REACTOME_AMINO_ACIDS_REGULATE_MTORC1,51,Up,1.13631466061776e-09,1.15979849693719e-07
16,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,5,Up,1.69127099564696e-09,1.61833493395969e-07
17,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,2.31002252610855e-09,2.08037911027776e-07
18,REACTOME_TRIGLYCERIDE_METABOLISM,26,Up,6.28198718020418e-09,5.34317909605144e-07
19,REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,25,Up,6.76373091056842e-09,5.45014317056855e-07
20,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,55,Up,1.12351499225317e-08,8.60050726569801e-07
21,REACTOME_INTERLEUKIN_7_SIGNALING,22,Up,1.19637628899026e-08,8.72215284973375e-07
22,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,1.48427814608955e-08,1.03292265530141e-06
23,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,6,Up,5.42043447892645e-08,3.60670228971759e-06
