,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,2.34803199051502e-60,3.5948369774785e-57
2,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,1.66467853307367e-32,1.2743114170679e-29
3,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,2.14905865198849e-28,1.09673626539813e-25
4,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,5.61958038737802e-22,2.15089439326894e-19
5,REACTOME_AMYLOID_FIBER_FORMATION,40,Up,1.00160296562345e-20,3.06690828073901e-18
6,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,Up,7.68612851841485e-20,1.96124379361552e-17
7,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,1.43644704971313e-19,3.141714904444e-17
8,REACTOME_NEUTROPHIL_DEGRANULATION,440,Up,3.69653942576472e-17,7.07425232605723e-15
9,REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,24,Up,1.45442066430393e-14,2.47413115227702e-12
10,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,7.50878530493599e-14,1.1495950301857e-11
11,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,2.59867560758546e-12,3.47819182124495e-10
12,REACTOME_COMPLEMENT_CASCADE,37,Up,2.72621174754666e-12,3.47819182124495e-10
13,REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,17,Up,7.83986297281822e-12,9.23294631644976e-10
14,REACTOME_INNATE_IMMUNE_SYSTEM,892,Up,6.34466120686207e-11,6.93834021978988e-09
15,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,14,Up,3.81517597255424e-10,3.8940229426537e-08
16,REACTOME_DECTIN_2_FAMILY,21,Up,1.75839922589877e-09,1.68256825928188e-07
17,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,41,Up,2.55568054987252e-09,2.30161583638519e-07
18,REACTOME_NGF_STIMULATED_TRANSCRIPTION,36,Up,3.36591978150142e-09,2.72780119922077e-07
19,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,3.38525295788339e-09,2.72780119922077e-07
20,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,36,Up,7.06948236063893e-09,5.4116887470691e-07
21,REACTOME_ALPHA_DEFENSINS,2,Up,8.92220118735343e-08,6.36533348969411e-06
22,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,9.14678881602028e-08,6.36533348969411e-06
23,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,9.99365585491374e-08,6.65229874516214e-06
24,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,84,Up,2.01809138805523e-07,1.2873741312969e-05
25,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,99,Up,2.83088575322014e-07,1.73363443527201e-05
26,REACTOME_SEMAPHORIN_INTERACTIONS,61,Up,3.13357517633468e-07,1.84519369037246e-05
27,REACTOME_DAP12_SIGNALING,28,Up,3.37091343851924e-07,1.91143276828628e-05
28,REACTOME_PARASITE_INFECTION,58,Up,4.85089102603798e-07,2.65239791459434e-05
29,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,5,Up,1.06549248008475e-06,5.62506547244744e-05
30,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,25,Up,1.22065043854584e-06,6.22938607137895e-05
31,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,1.47725628192936e-06,7.29573989559305e-05
32,REACTOME_LDL_CLEARANCE,18,Up,3.6256954349312e-06,1.7346686596499e-04
33,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,54,Up,4.34995369578758e-06,2.01811488128812e-04
34,REACTOME_SIGNALING_BY_INTERLEUKINS,410,Up,6.42250334968657e-06,2.89201547893239e-04
35,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,117,Up,7.1401373758594e-06,3.12330009212593e-04
36,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,Up,7.5504331412995e-06,3.21103142759154e-04
37,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,33,Up,1.48888748831666e-05,6.16077498544001e-04
38,REACTOME_DAP12_INTERACTIONS,35,Up,1.55059854206088e-05,6.23297431540991e-04
39,REACTOME_LEISHMANIA_INFECTION,193,Up,1.6017675028648e-05,6.23297431540991e-04
40,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,189,Up,1.62847140833701e-05,6.23297431540991e-04
41,REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,Up,1.9862330435107e-05,7.41688485271922e-04
42,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,109,Up,2.11263905195352e-05,7.70107235366868e-04
43,REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,131,Up,2.20187520748871e-05,7.8396998666633e-04
44,REACTOME_FCGR_ACTIVATION,12,Up,2.82475455150126e-05,9.82886185988278e-04
45,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,11,Up,4.3767509994355e-05,0.00148906795114128
46,REACTOME_ANTIMICROBIAL_PEPTIDES,29,Up,4.54197990647857e-05,0.00151168939930841
47,REACTOME_EPH_EPHRIN_SIGNALING,84,Up,5.58926549542544e-05,0.00182067350499922
48,REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,15,Up,6.86068192964565e-05,0.00212015327454622
49,REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,9,Up,6.89679316011905e-05,0.00212015327454622
50,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,6.92407992993539e-05,0.00212015327454622
