,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_HISTIDINE_CATABOLISM,6,Up,2.69758616756373e-34,4.13000442254007e-31
2,REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,11,Up,2.54845097284835e-26,1.95083921971541e-23
3,REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,31,Up,4.6405509578518e-23,2.3682278388237e-20
4,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,32,Up,7.98078640247188e-23,3.05464599554611e-20
5,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,2.59396698638659e-22,7.94272691231573e-20
6,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,5.69927336432783e-22,1.42595414984647e-19
7,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,16,Up,6.51971198492833e-22,1.42595414984647e-19
8,REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,15,Up,1.81113404690213e-19,3.08094025089687e-17
9,REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,15,Up,1.81113404690214e-19,3.08094025089687e-17
10,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,24,Up,9.88394553432221e-19,1.51323206130473e-16
11,REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,3,Up,4.60629041309581e-17,5.42479278649976e-15
12,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS,3,Up,4.60629041309581e-17,5.42479278649976e-15
13,REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION,3,Up,4.60629041309581e-17,5.42479278649976e-15
14,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,10,Up,2.57921423815632e-14,2.7149831437955e-12
15,REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,20,Up,2.66000961181793e-14,2.7149831437955e-12
16,REACTOME_REGULATION_OF_KIT_SIGNALING,16,Up,1.34710261230061e-10,1.28900881214515e-08
17,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,14,Up,1.42079619374911e-09,1.27955233684111e-07
18,REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,14,Up,9.24926000552628e-09,7.86700948247819e-07
19,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,29,Up,8.93674768131648e-08,7.09693572313199e-06
20,REACTOME_ARMS_MEDIATED_ACTIVATION,6,Up,9.27098069644937e-08,7.09693572313199e-06
21,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,7,Up,1.09993037493474e-07,8.01901620964324e-06
22,REACTOME_SIGNALING_BY_SCF_KIT,42,Up,1.13225054165795e-06,7.8794344512651e-05
23,REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,40,Up,2.73206530728243e-06,1.81860521106496e-04
24,REACTOME_ARACHIDONIC_ACID_METABOLISM,43,Up,4.01081503840077e-06,2.55856575991316e-04
25,REACTOME_PI3K_AKT_ACTIVATION,8,Up,8.24472123943751e-06,5.04906728703153e-04
26,REACTOME_CELLULAR_HEXOSE_TRANSPORT,16,Up,9.98140518250963e-06,5.87751205170086e-04
27,REACTOME_PHASE_3_RAPID_REPOLARISATION,7,Up,1.98692443058586e-05,0.00112665974193591
28,REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,6,Up,2.38782187780213e-05,0.00130562689104109
