,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CD22_MEDIATED_BCR_REGULATION,5,Up,2.46660593795005e-192,3.77637369100152e-189
2,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,30,Up,8.96725791035658e-44,6.86443593037796e-41
3,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,6,Up,3.45672763469412e-08,4.41020834059724e-06
4,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,17,Up,3.96896214349899e-08,4.67421618592073e-06
5,REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,8,Up,4.55900708482545e-07,3.67359991940409e-05
6,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,108,Up,6.43481069694908e-07,4.69128341763287e-05
7,REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,4,Up,1.11473784877561e-06,7.11109852698106e-05
8,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,12,Up,2.72766321114501e-05,0.00109896115164816
9,REACTOME_SPERM_MOTILITY_AND_TAXES,7,Up,0.00707287782870055,0.0925519312456456
10,REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,11,Up,0.00851141204951109,0.107693982213235
11,REACTOME_ERK_MAPK_TARGETS,18,Up,0.0208022422650441,0.213746529582433
12,REACTOME_COMPLEMENT_CASCADE,37,Up,0.0685489404724286,0.5037296452038
13,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,21,Up,0.0704102835229348,0.5037296452038
14,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,17,Up,0.0888162373635623,0.573624109248178
15,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,18,Up,0.0895871114132769,0.573624109248178
16,REACTOME_ONCOGENE_INDUCED_SENESCENCE,32,Up,0.090231551715827,0.573624109248178
17,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,27,Up,0.0917142409812178,0.575469274353461
