,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,14,Up,6.09038641510411e-99,9.32438160152439e-96
2,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,1.09808775538576e-97,8.40586176747797e-95
3,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,3.40281632829272e-63,1.73657059953872e-60
4,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,33,Up,3.11141788667938e-61,1.19089519612653e-58
5,REACTOME_CHYLOMICRON_REMODELING,5,Up,5.95428979002075e-37,1.82320353370435e-34
6,REACTOME_COMPLEMENT_CASCADE,37,Up,4.87516957692413e-33,1.24398077037847e-30
7,REACTOME_NEUTROPHIL_DEGRANULATION,440,Up,1.70934212006533e-23,3.73857540831431e-21
8,REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,6,Up,2.35057041776266e-22,4.49840413699328e-20
9,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,15,Up,9.41627183624159e-22,1.60181246458732e-19
10,REACTOME_HDL_REMODELING,8,Up,2.04329093560268e-21,3.1282784224077e-19
11,REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,14,Up,7.8905697778404e-20,1.09822384817033e-17
12,REACTOME_SYNTHESIS_OF_LIPOXINS_LX,5,Up,1.09447946305326e-19,1.39637338161212e-17
13,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,109,Up,2.22925336027141e-19,2.62537453428886e-17
14,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,7,Up,4.61769120391182e-19,5.04977516656357e-17
15,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,13,Up,3.49332479795944e-18,3.56552017711727e-16
16,REACTOME_VLDL_ASSEMBLY,5,Up,5.7791875944876e-18,5.52996012947532e-16
17,REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,6,Up,9.51558285641005e-17,8.56962197244928e-15
18,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,5.11959582787377e-15,4.35450067359708e-13
19,REACTOME_VLDL_CLEARANCE,6,Up,6.76493788680207e-15,5.45111573931261e-13
20,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE,32,Up,1.95458035498664e-14,1.49623126174228e-12
21,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,16,Up,7.5772697858145e-14,5.52419049622952e-12
22,REACTOME_CHYLOMICRON_ASSEMBLY,7,Up,8.72944676090405e-14,6.07490135952005e-12
23,REACTOME_IRON_UPTAKE_AND_TRANSPORT,53,Up,2.8538258706632e-13,1.89965539477624e-11
24,REACTOME_CHYLOMICRON_CLEARANCE,5,Up,1.41403550623516e-12,9.02036816685845e-11
25,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,59,Up,7.01939094158765e-12,4.29867501262828e-10
26,REACTOME_INNATE_IMMUNE_SYSTEM,892,Up,1.4141325522861e-11,8.32706514442317e-10
27,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,22,Up,3.7172321524448e-11,2.03304867542057e-09
