,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,48,Up,1.83211460205326e-63,2.80496745574354e-60
2,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,50,Up,2.64516527376152e-53,2.02487401706444e-50
3,REACTOME_INTERFERON_GAMMA_SIGNALING,71,Up,1.04334661100228e-44,5.32454553814829e-42
4,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,5.11670248006349e-43,1.9584178742443e-40
5,REACTOME_INTERFERON_SIGNALING,164,Up,6.53637581136232e-35,2.00143827343914e-32
6,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,114,Up,1.96077497713454e-23,5.00324414998831e-21
7,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,5,Up,3.56115522062412e-20,7.78875520396504e-18
8,REACTOME_FCGR_ACTIVATION,12,Up,6.41276304074099e-14,1.22724252692181e-11
9,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,36,Up,1.92249696486762e-13,3.2703809480137e-11
10,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,90,Up,5.56497831200929e-13,8.51998179568623e-11
11,REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,55,Up,1.36438875632724e-11,1.89898107812455e-09
12,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,189,Up,4.86945608867941e-11,6.21261439314014e-09
13,REACTOME_INTERLEUKIN_12_SIGNALING,45,Up,1.51772647266151e-10,1.78741479203444e-08
14,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,Up,1.90597844437027e-10,2.08432357023635e-08
15,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,32,Up,7.017285859693e-10,7.16230976745999e-08
16,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,735,Up,1.4230568451842e-09,1.36168751873563e-07
17,REACTOME_NEUTROPHIL_DEGRANULATION,440,Up,2.46887035134746e-08,2.22343559288998e-06
18,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,19,Up,3.33891011388861e-08,2.83992854686859e-06
19,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,14,Up,4.45170006500217e-08,3.58713305237807e-06
20,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,2.2578624362969e-07,1.72839369498528e-05
21,REACTOME_GPCR_LIGAND_BINDING,262,Up,3.16115342683698e-07,2.25695659408675e-05
22,REACTOME_TRYPTOPHAN_CATABOLISM,13,Up,3.24317733964131e-07,2.25695659408675e-05
23,REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,14,Up,4.82291524889463e-07,3.21038402002508e-05
24,REACTOME_SIGNALING_BY_INTERLEUKINS,410,Up,5.26371204840605e-07,3.35780964421236e-05
25,REACTOME_REGULATION_OF_IFNG_SIGNALING,14,Up,6.8522703672923e-07,4.1963303729298e-05
26,REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,33,Up,2.18235128385132e-06,1.2762843305448e-04
27,REACTOME_MRNA_EDITING_C_TO_U_CONVERSION,6,Up,2.25079535759045e-06,1.2762843305448e-04
28,REACTOME_INNATE_IMMUNE_SYSTEM,892,Up,3.34897524058554e-06,1.83117181904873e-04
29,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,3.78181902774986e-06,1.99653963154656e-04
30,REACTOME_REGULATION_OF_IFNA_SIGNALING,14,Up,4.05722254619002e-06,2.07053590607231e-04
31,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,117,Up,4.34621093794498e-06,2.14646740193347e-04
32,REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,8,Up,5.6299165996401e-06,2.69356322314031e-04
33,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,109,Up,1.41125019743627e-05,6.54734561295433e-04
34,REACTOME_PHENYLALANINE_METABOLISM,5,Up,2.12158495830438e-05,9.55337226812943e-04
35,REACTOME_MRNA_EDITING,8,Up,2.34435767943418e-05,0.0010254890306325
36,REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,20,Up,2.51657329750017e-05,0.00107024269957577
37,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,275,Up,3.84556131382773e-05,0.00159123091120818
38,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,32,Up,4.49727077760147e-05,0.00181192672644943
39,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,48,Up,5.48209822509865e-05,0.00215207496990411
40,REACTOME_ANTIMICROBIAL_PEPTIDES,29,Up,6.39464316552257e-05,0.00244754967160377
41,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,84,Up,8.69824842572805e-05,0.00324805325360723
42,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,9.38873529208618e-05,0.00342241755528189
43,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,79,Up,1.01159579078578e-04,0.00360175152486749
