,Pathway,NGenes,Direction,PValue,FDR
1,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,4,Up,9.96658129914601e-229,1.52588359689925e-225
2,REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,Up,1.09611790014835e-176,5.5938550170904e-174
3,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,1,Up,1.09611790014835e-176,5.5938550170904e-174
4,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,14,Up,1.76738988567104e-107,6.76468478740592e-105
5,REACTOME_ANTIMICROBIAL_PEPTIDES,29,Up,3.90565227280481e-55,1.19591072593283e-52
6,REACTOME_INTERLEUKIN_10_SIGNALING,45,Up,2.60219830156813e-48,6.63994266616802e-46
7,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,22,Up,6.54334381382523e-47,1.43112276842378e-44
8,REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,4,Up,1.19681954923351e-27,1.8323307298765e-25
9,REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,4,Up,1.19681954923351e-27,1.8323307298765e-25
10,REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,4,Up,1.19681954923351e-27,1.8323307298765e-25
11,REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,7,Up,4.12800697931276e-26,5.74543516847985e-24
12,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,102,Up,7.39159764448912e-24,9.43044666142737e-22
13,REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,6,Up,8.48130242604763e-22,9.9883646263684e-20
14,REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,12,Up,3.52764762808562e-20,3.8577346561422e-18
15,REACTOME_NEUTROPHIL_DEGRANULATION,440,Up,4.98883473849254e-19,5.09193732308805e-17
16,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,142,Up,2.90443581503829e-18,2.77918202051477e-16
17,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION,6,Up,3.44038491032435e-13,3.09837017512152e-11
18,REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR,8,Up,6.30481115978059e-13,5.36259215868004e-11
19,REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,5,Up,8.94154592998218e-13,7.20500358884354e-11
20,REACTOME_IRAK4_DEFICIENCY_TLR2_4,11,Up,7.71384024292738e-12,5.90494470596091e-10
21,REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,6,Up,1.18063145730253e-11,8.60736552919133e-10
22,REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,13,Up,1.7536670393939e-11,1.22039283514185e-09
23,REACTOME_INTERLEUKIN_1_PROCESSING,8,Up,1.87481093911006e-11,1.24797197729457e-09
24,REACTOME_CS_DS_DEGRADATION,10,Up,6.20664848351834e-11,3.85136598422398e-09
25,REACTOME_MRNA_EDITING_C_TO_U_CONVERSION,6,Up,6.28897123485301e-11,3.85136598422398e-09
26,REACTOME_DAP12_INTERACTIONS,35,Up,1.00054298057002e-10,5.89165885866424e-09
27,REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,1.37604703183859e-10,7.80269631757366e-09
28,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,109,Up,1.99602461444503e-10,1.09139774454119e-08
29,REACTOME_COMPLEMENT_CASCADE,37,Up,2.44698958157506e-09,1.29184174116945e-07
30,REACTOME_FCGR_ACTIVATION,12,Up,3.60531418381317e-09,1.83991200513932e-07
31,REACTOME_SIGNALING_BY_INTERLEUKINS,410,Up,4.93089817722454e-09,2.43522745462283e-07
32,REACTOME_DISEASES_OF_IMMUNE_SYSTEM,24,Up,5.12007503914257e-09,2.44963590153977e-07
33,REACTOME_INNATE_IMMUNE_SYSTEM,892,Up,5.85092791819355e-09,2.7144759523498e-07
34,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,8,Up,8.67709534400801e-09,3.90724499166949e-07
35,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,117,Up,2.2896723488824e-08,1.00156810461113e-06
36,REACTOME_MRNA_EDITING,8,Up,2.8701772598671e-08,1.22062260690459e-06
37,REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,17,Up,4.07919485680467e-08,1.68790468263998e-06
38,REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,14,Up,9.20427057331623e-08,3.70835217045978e-06
39,REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,90,Up,1.82736072844742e-07,7.17356224423846e-06
